Ecc,Score,K1,K2,K3,K4,K5
0.0,1.4142135623730951,0.5723855383273166,1.3752555798256525,0.0,0.0,0.0
0.38381744127998735,2.0,0.9101773420311454,1.7266779475299248,0.0,0.0,0.0
0.5328907324565801,2.8284271247461903,0.15470763846380373,1.3370406470465936,0.0,0.0,0.0
0.9149788941039857,6.928203230275509,0.38142800337307287,1.0017548304416555,0.0,0.0,0.0
0.9331226533067382,8.660254037844387,0.43561493744935303,1.000443215137821,0.0,0.0,0.0
0.9797678352813941,14.7648230602334,0.4912000168045575,1.0003586115996665,0.0,0.0,0.0
0.9938077670822314,22.02271554554524,0.6138479460388562,1.0003223516234585,0.0,0.0,0.0
0.9994006433855016,35.397740040855716,0.9737387017948403,1.000539783514624,0.0,0.0,0.0
