Ecc,Score,K1,K2,K3,K4,K5
0.0,1.4142135623730951,0.39378370147725195,1.407343472375819,0.038034287686533386,0.6262382312157718,1.9856265999654417
0.38381744127998735,2.0,0.2727401681972581,1.0560565100168993,0.5698070706148997,0.17773541731070708,1.2365591445081772
0.5328907324565801,2.8284271247461903,0.28710409211491805,1.234793199708041,0.3802386965405046,0.48857416955558874,1.786494958237649
0.9149788941039857,6.708203932499369,0.30512353606563913,1.0669112874955446,0.5433073010961311,0.33633129060673284,1.3440503721964572
0.9331226533067382,7.483314773547883,0.33239226886861367,1.0123130815376598,0.7854204506476644,0.9762809289307792,1.432269151253191
0.9797678352813941,11.61895003862225,0.361742426469444,1.008363398416581,0.45925052860537074,0.8451152510306953,1.4262141661727414
0.9938077670822314,15.491933384829668,0.3457428041132542,1.0070439204842925,0.41815379753973536,0.9936610401624398,1.5307089539770888
0.9994006433855016,23.388031127053,0.4365542858816719,1.2326111725597015,0.41452235158566797,0.4708286308831198,1.812303384824491
