125020,125021,9,10.3372,0
125021,125022,19,10.3372,0
125022,125023,29,10.3372,0
125023,125024,39,10.3372,0
125024,125025,49,10.3372,0
125025,125026,59,10.3372,0
125026,125027,69,10.3372,0
125027,125028,79,10.3372,0
125028,125029,89,10.3372,0
125029,125030,99,10.3372,0
125030,125031,109,10.3372,0
125031,125032,119,10.3372,0
125032,125033,129,10.3372,0
125033,125034,139,10.3372,0
125034,125035,149,10.3372,0
125035,125036,159,10.3372,0
125036,125037,169,10.3372,0
125037,125038,179,10.3372,0
125038,125039,189,10.3372,0
125039,125040,199,10.3372,0
125040,125041,209,10.3372,0
125041,125042,219,10.3372,0
125042,125043,229,10.3372,0
125043,125044,239,10.3372,0
125044,125045,249,10.3372,0
125045,125046,259,10.3372,0
125046,125047,269,10.3372,0
125047,125048,279,10.3372,0
125048,125049,289,10.3372,0
125049,125050,299,10.3372,0
