,Instance,HFactor,BFactor,FFactor,EFactor,fperiod,ADI,ADI_ue,ADIoe,F1,norm,MSE,area_c2f,SSIM,area_ref,time
822,822,0.8999999999999999,2.0,2.6,2.5,0.30000000000000004,10.081124497991969,7.2008032128514055,2.880321285140562,0.5392485993326371,112.03124564156198,0.15765409302734545,4831,0.8055822917107818,10210,1.911043643951416
823,823,0.8999999999999999,2.0,2.6,2.5,0.4,9.204323570432358,6.119944211994421,3.084379358437936,0.5431508796410682,114.88690090693542,0.1657936717287812,5857,0.7944379518644279,10210,2.2705657482147217
824,824,0.8999999999999999,2.0,2.6,2.6,0.1,15.260479041916168,14.284431137724551,0.9760479041916168,0.5234248102031045,100.96534058774823,0.12804763160869728,1320,0.8446037967186163,10210,0.8870351314544678
825,825,0.8999999999999999,2.0,2.6,2.6,0.2,11.728643216080402,9.261306532663317,2.4673366834170856,0.5327543984970415,108.02777420645118,0.1465877830953009,3450,0.8193517442488121,10210,1.486177921295166
826,826,0.8999999999999999,2.0,2.6,2.6,0.30000000000000004,9.957446808510639,7.045705279747833,2.9117415287628052,0.5397695133650586,112.40996397117117,0.15872178467799675,4964,0.8041456402258522,10210,2.1145858764648438
827,827,0.8999999999999999,2.0,2.6,2.6,0.4,9.182194616977226,6.04623878536922,3.1359558316080056,0.5429130849922006,115.34730165894649,0.1671251460225346,5993,0.7926906016231732,10210,2.3193089962005615
828,828,0.8999999999999999,2.0,2.6,2.7,0.1,14.768451519536903,13.775687409551375,0.9927641099855282,0.5250742110405734,101.01980003939822,0.1281858034693698,1377,0.8443386713444836,10210,0.8406257629394531
829,829,0.8999999999999999,2.0,2.6,2.7,0.2,11.647873392680514,9.09891196834817,2.548961424332344,0.5327829860359964,108.51727973000429,0.1479192573890543,3588,0.8177300598862101,10210,1.5003089904785156
830,830,0.8999999999999999,2.0,2.6,2.7,0.30000000000000004,9.87044220325834,6.920868890612878,2.9495733126454615,0.5400415272682294,112.7962765342899,0.15981459848513396,5091,0.8027916679217839,10210,2.2044522762298584
831,831,0.8999999999999999,2.0,2.6,2.7,0.4,9.123641304347826,5.936141304347826,3.1875,0.5428906112504941,115.88787684654508,0.16869528080290414,6164,0.7903547458263215,10210,2.284966230392456
832,832,0.8999999999999999,2.0,2.6,2.8000000000000003,0.1,14.518465909090908,13.502840909090908,1.015625,0.5259126835223505,101.09896141899777,0.12838678072125712,1419,0.8438903265099759,10210,0.8562102317810059
833,833,0.8999999999999999,2.0,2.6,2.8000000000000003,0.2,11.498062015503876,8.893410852713178,2.604651162790698,0.5332497011390128,108.93117092916977,0.14904975443092036,3720,0.8162680213152351,10210,1.8045670986175537
834,834,0.8999999999999999,2.0,2.6,2.8000000000000003,0.30000000000000004,9.650829562594268,6.699849170437406,2.950980392156863,0.5413266144314725,113.1238259607586,0.16074411827511273,5239,0.8013443398660544,10210,1.9624083042144775
835,835,0.8999999999999999,2.0,2.6,2.8000000000000003,0.4,8.950495049504951,5.739273927392739,3.211221122112211,0.5437851573066494,116.4474130240771,0.17032822097448844,6380,0.788200595650106,10210,2.3293328285217285
836,836,0.8999999999999999,2.0,2.6,2.9000000000000004,0.1,14.323076923076924,13.27972027972028,1.0433566433566435,0.5265597043265176,101.19782606360673,0.12863800228611624,1461,0.8434215549415829,10210,0.8491270542144775
837,837,0.8999999999999999,2.0,2.6,2.9000000000000004,0.2,11.351377018043685,8.69610636277303,2.6552706552706553,0.5337276818976151,109.32977636490436,0.15014256823805755,3849,0.8149255686405181,10210,1.4844939708709717
