125020,125021,4,24.6337,0
125021,125022,9,24.6337,0
125022,125023,14,24.6337,0
125023,125024,19,24.6337,0
125024,125025,24,24.6337,0
125025,125026,29,24.6337,0
125026,125027,34,24.6337,0
125027,125028,39,24.6337,0
125028,125029,44,24.6337,0
125029,125030,49,24.6337,0
125030,125031,54,24.6337,0
125031,125032,59,24.6337,0
125032,125033,64,24.6337,0
125033,125034,69,24.6337,0
125034,125035,74,24.6337,0
125035,125036,79,24.6337,0
125036,125037,84,24.6337,0
125037,125038,89,24.6337,0
125038,125039,94,24.6337,0
125039,125040,99,24.6337,0
125040,125041,104,24.6337,0
125041,125042,109,24.6337,0
125042,125043,114,24.6337,0
125043,125044,119,24.6337,0
125044,125045,124,24.6337,0
125045,125046,129,24.6337,0
125046,125047,134,24.6337,0
125047,125048,139,24.6337,0
125048,125049,144,24.6337,0
125049,125050,149,24.6337,0
125050,125051,154,24.6337,0
125051,125052,159,24.6337,0
125052,125053,164,24.6337,0
125053,125054,169,24.6337,0
125054,125055,174,24.6337,0
125055,125056,179,24.6337,0
125056,125057,184,24.6337,0
125057,125058,189,24.6337,0
125058,125059,194,24.6337,0
125059,125060,199,24.6337,0
125060,125061,204,24.6337,0
125061,125062,209,24.6337,0
125062,125063,214,24.6337,0
125063,125064,219,24.6337,0
125064,125065,224,24.6337,0
125065,125066,229,24.6337,0
125066,125067,234,24.6337,0
125067,125068,239,24.6337,0
125068,125069,244,24.6337,0
125069,125070,249,24.6337,0
125070,125071,254,24.6337,0
125071,125072,259,24.6337,0
125072,125073,264,24.6337,0
125073,125074,269,24.6337,0
125074,125075,274,24.6337,0
125075,125076,279,24.6337,0
125076,125077,284,24.6337,0
125077,125078,289,24.6337,0
125078,125079,294,24.6337,0
125079,125080,299,24.6337,0
