,Instance,HFactor,BFactor,FFactor,EFactor,fperiod,ADI,ADI_ue,ADIoe,F1,norm,MSE,area_c2f,SSIM,area_ref,time
1213,1213,0.5,1.0,1.0,1.5,0.5,16.80851063829787,15.710310965630114,1.0981996726677579,0.5184080625257096,101.34100848126586,0.12900227355516197,1282,0.8434840523706552,10210,1.948909044265747
1214,1214,0.5,1.0,1.0,1.5,1.0,16.79050736497545,15.710310965630114,1.0801963993453356,0.518498817785962,101.28672173587218,0.12886410169448945,1271,0.8436599105443684,10210,1.7023932933807373
1215,1215,0.5,1.0,1.0,1.5,1.5,16.85032894736842,15.792763157894736,1.0575657894736843,0.5183820023574871,101.21758740456127,0.12868824659908806,1251,0.8439541321971022,10210,1.1677470207214355
1216,1216,0.5,1.0,1.0,2.0,0.0,10209.0,10209.0,0.0,0.4658420732954035,101.03959619871806,0.12823604778234163,1,0.8492667822668971,10210,1.3289399147033691
1217,1217,0.5,1.0,1.0,2.0,0.5,14.784507042253521,13.380281690140846,1.404225352112676,0.5239485979215444,102.45486811274513,0.13185363831631308,1707,0.8387619412257439,10210,1.807452917098999
1218,1218,0.5,1.0,1.0,2.0,1.0,14.889204545454545,13.502840909090908,1.3863636363636365,0.5236366995652896,102.38163897887159,0.13166522214266874,1680,0.8389727044088401,10210,1.6483666896820068
1219,1219,0.5,1.0,1.0,2.0,1.5,15.181159420289855,13.797101449275363,1.3840579710144927,0.5226627684675618,102.34744745229361,0.13157729459496803,1645,0.83923332689812,10210,1.7828078269958496
1220,1220,0.5,1.0,1.0,2.5,0.0,10209.0,10209.0,0.0,0.4658420732954035,101.03959619871806,0.12823604778234163,1,0.8492667822668971,10210,1.220668077468872
1221,1221,0.5,1.0,1.0,2.5,0.5,13.355444305381727,11.778473091364205,1.5769712140175218,0.5288159550500142,103.30053242844394,0.1340392659305875,2059,0.8352597578830527,10210,2.168722152709961
1222,1222,0.5,1.0,1.0,2.5,1.0,13.41183879093199,11.858942065491183,1.5528967254408061,0.5286603994352015,103.19399207318224,0.13376292220924244,2027,0.8356523438479976,10210,2.2915780544281006
1223,1223,0.5,1.0,1.0,2.5,1.5,13.486692015209126,11.9404309252218,1.5462610899873257,0.5283784299526239,103.15522284402279,0.1336624335832988,2009,0.8357920457620351,10210,1.5607030391693115
1224,1224,0.5,1.0,1.5,0.0,0.0,10209.0,10209.0,0.0,0.4658420732954035,101.03959619871806,0.12823604778234163,1,0.8492667822668971,10210,1.0002021789550781
1225,1225,0.5,1.0,1.5,0.0,0.5,10209.0,10209.0,0.0,0.4658420732954035,101.03959619871806,0.12823604778234163,1,0.8492667822668971,10210,1.0274739265441895
1226,1226,0.5,1.0,1.5,0.0,1.0,10209.0,10209.0,0.0,0.4658420732954035,101.03959619871806,0.12823604778234163,1,0.8492667822668971,10210,1.217191219329834
1227,1227,0.5,1.0,1.5,0.0,1.5,10209.0,10209.0,0.0,0.4658420732954035,101.03959619871806,0.12823604778234163,1,0.8492667822668971,10210,1.1069891452789307
1228,1228,0.5,1.0,1.5,0.5,0.0,10209.0,10209.0,0.0,0.4658420732954035,101.03959619871806,0.12823604778234163,1,0.8492667822668971,10210,1.0285420417785645
1229,1229,0.5,1.0,1.5,0.5,0.5,21.307368421052633,20.49473684210526,0.8126315789473684,0.5087471691768344,100.60318086422517,0.12713067289696148,861,0.8466182659414955,10210,1.2690889835357666
1230,1230,0.5,1.0,1.5,0.5,1.0,21.298947368421054,20.49473684210526,0.8042105263157895,0.5087770980914713,100.58329881247681,0.12708042858398966,857,0.8467815659074158,10210,1.147611141204834
1231,1231,0.5,1.0,1.5,0.5,1.5,21.52340425531915,20.72340425531915,0.8,0.5083734673900884,100.57832768544127,0.1270678675057467,846,0.8468230993147012,10210,1.2177109718322754
1232,1232,0.5,1.0,1.5,1.0,0.0,10209.0,10209.0,0.0,0.4658420732954035,101.03959619871806,0.12823604778234163,1,0.8492667822668971,10210,1.0083520412445068
1233,1233,0.5,1.0,1.5,1.0,0.5,14.406639004149378,13.121715076071922,1.2849239280774551,0.5256089162172805,102.05880657738459,0.1308361909786336,1652,0.8396190539050812,10210,1.9324140548706055
1234,1234,0.5,1.0,1.5,1.0,1.0,14.461752433936022,13.20027816411683,1.2614742698191934,0.5254721531427384,101.97058399362044,0.13061009157026038,1626,0.8399189200024063,10210,1.4760000705718994
1235,1235,0.5,1.0,1.5,1.0,1.5,14.506983240223464,13.259776536312849,1.2472067039106145,0.5253470814641262,101.9166325974323,0.13047191970958788,1609,0.8401060202302197,10210,2.0827250480651855
1236,1236,0.5,1.0,1.5,1.5,0.0,10209.0,10209.0,0.0,0.4658420732954035,101.03959619871806,0.12823604778234163,1,0.8492667822668971,10210,1.5991380214691162
