125020,125021,11,8.40122,0
125021,125022,23,8.40122,0
125022,125023,35,8.40122,0
125023,125024,47,8.40122,0
125024,125025,59,8.40122,0
125025,125026,71,8.40122,0
125026,125027,83,8.40122,0
125027,125028,95,8.40122,0
125028,125029,107,8.40122,0
125029,125030,119,8.40122,0
125030,125031,131,8.40122,0
125031,125032,143,8.40122,0
125032,125033,155,8.40122,0
125033,125034,167,8.40122,0
125034,125035,179,8.40122,0
125035,125036,191,8.40122,0
125036,125037,203,8.40122,0
125037,125038,215,8.40122,0
125038,125039,227,8.40122,0
125039,125040,239,8.40122,0
125040,125041,251,8.40122,0
125041,125042,263,8.40122,0
125042,125043,275,8.40122,0
125043,125044,287,8.40122,0
125044,125045,299,8.40122,0
