,Instance,HFactor,BFactor,FFactor,EFactor,fperiod,ADI,ADI_ue,ADIoe,F1,norm,MSE,area_c2f,SSIM,area_ref,time
2785,2785,2.0,1.5,2.9000000000000004,2.6,0.2,13.620474406991262,11.746566791510611,1.873907615480649,0.5268363460301748,104.45094542415593,0.13704136363065406,2302,0.8314408415538079,10210,1.1076653003692627
2786,2786,2.0,1.5,2.9000000000000004,2.6,0.30000000000000004,12.114942528735632,9.668756530825496,2.4461859979101357,0.531063494197437,107.67543823918248,0.14563314114883621,3298,0.821044631266021,10210,1.4780049324035645
2787,2787,2.0,1.5,2.9000000000000004,2.6,0.4,11.338331771321462,8.5688847235239,2.7694470477975632,0.5332517756937822,109.99090871522064,0.15196392458328623,4022,0.8129952089565503,10210,1.7569341659545898
2788,2788,2.0,1.5,2.9000000000000004,2.7,0.1,17.144053601340033,16.10217755443886,1.0418760469011725,0.5176094086710799,101.16817681464859,0.1285626358166585,1219,0.8446233545996369,10210,0.7819740772247314
2789,2789,2.0,1.5,2.9000000000000004,2.7,0.2,13.562962962962963,11.604938271604938,1.9580246913580246,0.5267899013549582,104.81412118603103,0.13799600557711875,2396,0.8304349080599174,10210,1.1353530883789062
2790,2790,2.0,1.5,2.9000000000000004,2.7,0.30000000000000004,12.011305241521068,9.493319630010278,2.5179856115107913,0.5312339772679763,108.10642904101495,0.14680132142543115,3423,0.8195797277171593,10210,1.5064599514007568
2791,2791,2.0,1.5,2.9000000000000004,2.7,0.4,11.255299539170506,8.410138248847927,2.8451612903225807,0.5332846613822834,110.50791826833044,0.15339588750298325,4172,0.8111503077601471,10210,1.7959489822387695
2792,2792,2.0,1.5,2.9000000000000004,2.8000000000000003,0.1,16.817733990147783,15.765188834154351,1.0525451559934318,0.5184842775679102,101.20276676059801,0.1286505633643592,1250,0.8443990336565231,10210,0.7874820232391357
2793,2793,2.0,1.5,2.9000000000000004,2.8000000000000003,0.2,13.503658536585366,11.451219512195122,2.0524390243902437,0.526711417250608,105.22832318344715,0.13908881938425594,2503,0.8292190450314947,10210,1.1643152236938477
2794,2794,2.0,1.5,2.9000000000000004,2.8000000000000003,0.30000000000000004,11.985757884028484,9.386571719226856,2.5991861648016275,0.5310061005155224,108.54492157627642,0.147994623858512,3538,0.8178978029141621,10210,1.546900987625122
2795,2795,2.0,1.5,2.9000000000000004,2.8000000000000003,0.4,11.110207768744354,8.22312556458898,2.8870822041553748,0.5337808126515812,110.90085662428402,0.15448870131012046,4303,0.8097318138941989,10210,1.8377461433410645
2796,2796,2.0,1.5,2.9000000000000004,2.9000000000000004,0.1,16.543548387096774,15.46774193548387,1.0758064516129033,0.5192105773198459,101.2768482921936,0.12883897953800355,1287,0.8440088061356928,10210,0.7983448505401611
2797,2797,2.0,1.5,2.9000000000000004,2.9000000000000004,0.2,13.47584541062802,11.330917874396135,2.1449275362318843,0.5265109841364136,105.63143471523995,0.14015651103490723,2604,0.8278367096255567,10210,1.1963927745819092
2798,2798,2.0,1.5,2.9000000000000004,2.9000000000000004,0.30000000000000004,11.854145854145854,9.1998001998002,2.6543456543456543,0.531362969402383,108.93117092916977,0.14904975443092036,3658,0.8166637907489069,10210,1.5883128643035889
2799,2799,2.0,1.5,2.9000000000000004,2.9000000000000004,0.4,11.007992895204262,8.067495559502664,2.9404973357015987,0.5340087867102604,111.33283433021904,0.15569456482144428,4437,0.8082329433201277,10210,1.8629920482635498
2800,2800,2.0,2.0,2.5,2.5,0.1,22.734966592427618,21.739420935412028,0.9955456570155902,0.5059691194480288,101.03464752252071,0.1282234867040987,896,0.8461194399595153,10210,0.7194552421569824
2801,2801,2.0,2.0,2.5,2.5,0.2,14.969784172661871,13.690647482014388,1.279136690647482,0.5236432481265827,102.0,0.13068545803971812,1584,0.8415778873266817,10210,0.9352250099182129
2802,2802,2.0,2.0,2.5,2.5,0.30000000000000004,13.442944785276074,11.52760736196319,1.9153374233128835,0.5273966779361885,104.6709128650362,0.13761917322983006,2376,0.8308664686370741,10210,1.2128798961639404
2803,2803,2.0,2.0,2.5,2.5,0.4,12.342702702702702,10.037837837837838,2.304864864864865,0.5306104963419761,106.85036265731624,0.14340983029983292,3057,0.8239316938783046,10210,1.4607586860656738
2804,2804,2.0,2.0,2.5,2.6,0.1,21.761194029850746,20.769722814498934,0.9914712153518124,0.5076238595834424,101.02474944289642,0.12819836454761277,934,0.8460440351598189,10210,0.7309770584106445
2805,2805,2.0,2.0,2.5,2.6,0.2,14.720338983050848,13.42090395480226,1.2994350282485876,0.524450780455544,102.08819716304133,0.13091155744809135,1628,0.840906827131197,10210,0.946929931640625
2806,2806,2.0,2.0,2.5,2.6,0.30000000000000004,13.23021582733813,11.24220623501199,1.9880095923261392,0.528005388692682,105.04284840006957,0.13859893733278064,2492,0.8298697065607361,10210,1.2403688430786133
2807,2807,2.0,2.0,2.5,2.6,0.4,12.288461538461538,9.908119658119658,2.3803418803418803,0.5305550781569234,107.24737759031686,0.14447752195048422,3164,0.8225982945301322,10210,1.4963009357452393
2808,2808,2.0,2.0,2.5,2.7,0.1,21.08884297520661,20.09504132231405,0.993801652892562,0.5088388011008476,101.02969860392537,0.12821092562585573,965,0.8458388695643126,10210,0.7428901195526123
2809,2809,2.0,2.0,2.5,2.7,0.2,14.486823855755894,13.160887656033287,1.3259361997226076,0.5252080649073386,102.20078277586722,0.13120046224767934,1677,0.8400949994457935,10210,0.9675178527832031
2810,2810,2.0,2.0,2.5,2.7,0.30000000000000004,12.978947368421053,10.941520467836257,2.037426900584795,0.5288646580181302,105.34229919647663,0.1393902852620869,2597,0.8288376407653173,10210,1.27229905128479
2811,2811,2.0,2.0,2.5,2.7,0.4,12.169295478443743,9.736067297581494,2.4332281808622502,0.5308727782060338,107.57787876696584,0.14536935850573413,3265,0.8215694698473566,10210,1.5304551124572754
2812,2812,2.0,2.0,2.5,2.8000000000000003,0.1,20.282306163021868,19.29821073558648,0.9840954274353877,0.5104157018945109,101.00495037373169,0.12814812023464095,998,0.8458109485554082,10210,0.7462158203125
2813,2813,2.0,2.0,2.5,2.8000000000000003,0.2,14.12920592193809,12.741588156123822,1.3876177658142665,0.5263495681161139,102.45974819410792,0.13186619939455602,1774,0.8377638274287429,10210,0.9963817596435547
2814,2814,2.0,2.0,2.5,2.8000000000000003,0.30000000000000004,12.79610538373425,10.695303550973653,2.1008018327605957,0.529408256843026,105.69295151522641,0.14031980505206568,2707,0.8275104118359426,10210,1.317620038986206
2815,2815,2.0,2.0,2.5,2.8000000000000003,0.4,12.065149948293692,9.558428128231645,2.5067218200620474,0.531038243958772,108.01388799594245,0.14655009986057202,3391,0.8198191518301288,10210,1.567328929901123
2816,2816,2.0,2.0,2.5,2.9000000000000004,0.1,19.551724137931036,18.559386973180075,0.9923371647509579,0.5119137458438083,101.02474944289642,0.12819836454761277,1040,0.8455099404466127,10210,0.7526137828826904
2817,2817,2.0,2.0,2.5,2.9000000000000004,0.2,14.096945551128819,12.55909694555113,1.5378486055776892,0.5260429350937887,103.02912209661888,0.13333584554898192,1911,0.8354961856846487,10210,1.024217128753662
2818,2818,2.0,2.0,2.5,2.9000000000000004,0.30000000000000004,12.653543307086615,10.484814398200225,2.168728908886389,0.5297702921901455,106.061303028013,0.14129956915501626,2817,0.8264110243921674,10210,1.3573970794677734
2819,2819,2.0,2.0,2.5,2.9000000000000004,0.4,12.005107252298263,9.429009193054137,2.5760980592441265,0.5310172605514505,108.41125402835262,0.14763035258946627,3501,0.8184961602536623,10210,1.605912208557129
2820,2820,2.0,2.0,2.6,2.5,0.1,21.051652892561982,20.09504132231405,0.9566115702479339,0.5089736511094399,100.94057657849989,0.1279848262174825,947,0.8462120560258314,10210,0.7239601612091064
2821,2821,2.0,2.0,2.6,2.5,0.2,14.484049930651873,13.160887656033287,1.3231622746185854,0.5252255401289148,102.19099764656376,0.13117534009119342,1675,0.8400861748617893,10210,0.9599528312683105
2822,2822,2.0,2.0,2.6,2.5,0.30000000000000004,13.014067995310668,10.969519343493552,2.044548651817116,0.5286948336180285,105.3612832116238,0.13944052957505873,2597,0.8287147095618055,10210,1.2798271179199219
2823,2823,2.0,2.0,2.6,2.5,0.4,12.161764705882353,9.724789915966387,2.436974789915966,0.5308912470336156,107.60111523585617,0.1454321638969489,3272,0.8214194007863598,10210,1.5213971138000488
2824,2824,2.0,2.0,2.6,2.6,0.1,20.164356435643565,19.217821782178216,0.9465346534653465,0.510722196731975,100.9108517454887,0.12790945974802478,983,0.8462395470433262,10210,0.7385799884796143
2825,2825,2.0,2.0,2.6,2.6,0.2,14.07248322147651,12.704697986577182,1.367785234899329,0.5266183348902157,102.39140588936164,0.13169034429915463,1764,0.8381198950227671,10210,0.9898350238800049
2826,2826,2.0,2.0,2.6,2.6,0.30000000000000004,12.784897025171624,10.68192219679634,2.102974828375286,0.529447935311538,105.70714261581381,0.14035748828679454,2712,0.8274727282570142,10210,1.3515818119049072
2827,2827,2.0,2.0,2.6,2.6,0.4,12.072388831437435,9.558428128231645,2.513960703205791,0.5309757091596979,108.04628637764465,0.14663802740827273,3398,0.8196558490363037,10210,1.5637152194976807
2828,2828,2.0,2.0,2.6,2.7,0.1,19.513409961685824,18.559386973180075,0.9540229885057471,0.5120686134173843,100.92571525632107,0.12794714298275364,1020,0.8459569763280358,10210,0.7476882934570312
2829,2829,2.0,2.0,2.6,2.7,0.2,14.00660501981506,12.487450462351386,1.5191545574636725,0.5264353259974115,102.97086966710536,0.13318511261006644,1907,0.8356248760245776,10210,1.0071938037872314
2830,2830,2.0,2.0,2.6,2.7,0.30000000000000004,12.59731543624161,10.420581655480984,2.1767337807606264,0.5299826373653335,106.12257064357233,0.1414628631721747,2840,0.8261971856050039,10210,1.3475370407104492
2831,2831,2.0,2.0,2.6,2.7,0.4,11.969481180061038,9.386571719226856,2.582909460834181,0.5311488510846468,108.47119433287347,0.14779364660662472,3522,0.818310254190673,10210,1.6036221981048584
2832,2832,2.0,2.0,2.6,2.8000000000000003,0.1,18.835489833641404,17.8724584103512,0.9630314232902033,0.5135577220355505,100.94552986635911,0.12799738729572546,1062,0.8457890108223297,10210,0.7558131217956543
2833,2833,2.0,2.0,2.6,2.8000000000000003,0.2,13.99083769633508,12.363874345549739,1.6269633507853403,0.5261799044938129,103.38762014864255,0.1342653653389607,2007,0.8346021680382035,10210,1.0367608070373535
2834,2834,2.0,2.0,2.6,2.8000000000000003,0.30000000000000004,12.572535991140642,10.306755260243632,2.26578073089701,0.5297588685550215,106.55045753069294,0.14260592129228372,2949,0.8249204319942487,10210,1.3853991031646729
2835,2835,2.0,2.0,2.6,2.8000000000000003,0.4,11.891566265060241,9.251004016064257,2.640562248995984,0.5312531777564619,108.83014288330233,0.1487734107095753,3626,0.8170809445111122,10210,1.6433701515197754
2836,2836,2.0,2.0,2.6,2.9000000000000004,0.1,18.509981851179674,17.52994555353902,0.9800362976406534,0.5142822641894528,100.99009852455833,0.12811043699991206,1091,0.8455507150804383,10210,0.7506618499755859
2837,2837,2.0,2.0,2.6,2.9000000000000004,0.2,13.873548387096774,12.174193548387096,1.6993548387096775,0.5264065442954543,103.69185117452577,0.13505671326826696,2092,0.8336348228875924,10210,1.0683541297912598
2838,2838,2.0,2.0,2.6,2.9000000000000004,0.30000000000000004,12.474316939890711,10.158469945355192,2.3158469945355193,0.5299929567422725,106.8363234110946,0.14337214706510407,3034,0.8239444850051655,10210,1.4171271324157715
2839,2839,2.0,2.0,2.6,2.9000000000000004,0.4,11.766567754698318,9.09891196834817,2.6676557863501484,0.5317048795021456,109.06878563548784,0.14942658677820905,3708,0.8162868478425755,10210,1.6795930862426758
2840,2840,2.0,2.0,2.7,2.5,0.1,20.4,19.42,0.98,0.510188519274162,100.99504938362078,0.12812299807815503,990,0.8458906943356183,10210,0.7370262145996094
2841,2841,2.0,2.0,2.7,2.5,0.2,14.070478723404255,12.577127659574469,1.4933510638297873,0.5262696142373247,102.86398786747479,0.1329087688887214,1875,0.8359763679929448,10210,0.9998080730438232
2842,2842,2.0,2.0,2.7,2.5,0.30000000000000004,12.651293588301462,10.484814398200225,2.1664791901012372,0.5297881373405697,106.05187409942363,0.14127444699853037,2815,0.8264158288991849,10210,1.3470311164855957
2843,2843,2.0,2.0,2.7,2.5,0.4,11.94913530010173,9.386571719226856,2.562563580874873,0.5313275443222394,108.3789647487002,0.1475424250417656,3502,0.8185614781389392,10210,1.5925531387329102
2844,2844,2.0,2.0,2.7,2.6,0.1,19.61346153846154,18.634615384615383,0.9788461538461538,0.5118074221890868,100.99009852455833,0.12811043699991206,1029,0.8457547307101023,10210,0.7405819892883301
2845,2845,2.0,2.0,2.7,2.6,0.2,14.032851511169515,12.416557161629434,1.6162943495400788,0.5260539957520792,103.33924714260309,0.13413975455653113,1991,0.8347371264789701,10210,1.0240650177001953
2846,2846,2.0,2.0,2.7,2.6,0.30000000000000004,12.586015538290788,10.331853496115427,2.2541620421753605,0.5297444707511164,106.4894360957931,0.1424426272751253,2932,0.825005495117605,10210,1.3720200061798096
2847,2847,2.0,2.0,2.7,2.6,0.4,11.882530120481928,9.251004016064257,2.6315261044176705,0.5313335051071139,108.78878618681247,0.1486603610053887,3617,0.8171939967941758,10210,1.6328048706054688
2848,2848,2.0,2.0,2.7,2.7,0.1,18.998137802607076,18.013035381750466,0.9851024208566108,0.5131444743457805,101.00495037373169,0.12814812023464095,1066,0.8456410389690711,10210,0.7553360462188721
2849,2849,2.0,2.0,2.7,2.7,0.2,13.91839378238342,12.22538860103627,1.6930051813471503,0.5262561240936683,103.65809182114053,0.13496878572056625,2079,0.83374080201837,10210,1.058838129043579
2850,2850,2.0,2.0,2.7,2.7,0.30000000000000004,12.440567066521265,10.134133042529989,2.306434023991276,0.5301755123707135,106.80823938254952,0.14329678059564632,3032,0.824082661459099,10210,1.408109188079834
2851,2851,2.0,2.0,2.7,2.7,0.4,11.741362290227048,9.078973346495557,2.6623889437314907,0.5318444396901768,109.0596167240652,0.14940146462172313,3710,0.8163119799053581,10210,1.6693837642669678
2852,2852,2.0,2.0,2.7,2.8000000000000003,0.1,18.416216216216217,17.396396396396398,1.0198198198198198,0.5144248171655134,101.09896141899777,0.12838678072125712,1121,0.8451270295104789,10210,0.7568469047546387
2853,2853,2.0,2.0,2.7,2.8000000000000003,0.2,13.81074168797954,12.05626598465473,1.7544757033248082,0.5264779263571715,103.92304845413264,0.13565964502392885,2154,0.8329743282670455,10210,1.0796821117401123
2854,2854,2.0,2.0,2.7,2.8000000000000003,0.30000000000000004,12.338709677419354,9.978494623655914,2.360215053763441,0.5304128980422719,107.12142642814275,0.1441383728379244,3125,0.8230726585834712,10210,1.4439752101898193
2855,2855,2.0,2.0,2.7,2.8000000000000003,0.4,11.624878522837706,8.922254616132166,2.7026239067055395,0.5322042570985914,109.37092849564732,0.15025561794224415,3810,0.815098134180588,10210,1.7014598846435547
2856,2856,2.0,2.0,2.7,2.9000000000000004,0.1,18.093639575971732,17.03886925795053,1.0547703180212014,0.5151336836907926,101.19782606360673,0.12863800228611624,1163,0.8447198325323869,10210,0.7721059322357178
2857,2857,2.0,2.0,2.7,2.9000000000000004,0.2,13.701134930643127,11.87515762925599,1.8259773013871374,0.5266762207707727,104.23531071570709,0.13647611510972102,2241,0.8321299637170404,10210,1.101311206817627
2858,2858,2.0,2.0,2.7,2.9000000000000004,0.30000000000000004,12.234358430540826,9.827147401908801,2.4072110286320254,0.5306878083481444,107.41042779916668,0.1449171596889877,3213,0.8220011460684984,10210,1.467606782913208
2859,2859,2.0,2.0,2.7,2.9000000000000004,0.4,11.478053435114504,8.742366412213741,2.7356870229007635,0.5327431095987604,109.67679791095289,0.15109721018452224,3915,0.8139900126986516,10210,1.744887113571167
2860,2860,2.0,2.0,2.8000000000000003,2.5,0.1,19.061682242990653,18.08411214953271,0.9775700934579439,0.5130161739099665,100.98514742277698,0.12809787592166913,1058,0.8456918025613105,10210,0.7478721141815186
2861,2861,2.0,2.0,2.8000000000000003,2.5,0.2,13.906614785992218,12.242542153047989,1.6640726329442284,0.5263871170348363,103.54709073653397,0.13467988092097827,2054,0.8340450713564111,10210,1.0454258918762207
