125020,125021,2,36.3849,0
125021,125022,5,36.3849,0
125022,125023,8,36.3849,0
125023,125024,11,36.3849,0
125024,125025,14,36.3849,0
125025,125026,17,36.3849,0
125026,125027,20,36.3849,0
125027,125028,23,36.3849,0
125028,125029,26,36.3849,0
125029,125030,29,36.3849,0
125030,125031,32,36.3849,0
125031,125032,35,36.3849,0
125032,125033,38,36.3849,0
125033,125034,41,36.3849,0
125034,125035,44,36.3849,0
125035,125036,47,36.3849,0
125036,125037,50,36.3849,0
125037,125038,53,36.3849,0
125038,125039,56,36.3849,0
125039,125040,59,36.3849,0
125040,125041,62,36.3849,0
125041,125042,65,36.3849,0
125042,125043,68,36.3849,0
125043,125044,71,36.3849,0
125044,125045,74,36.3849,0
125045,125046,77,36.3849,0
125046,125047,80,36.3849,0
125047,125048,83,36.3849,0
125048,125049,86,36.3849,0
125049,125050,89,36.3849,0
125050,125051,92,36.3849,0
125051,125052,95,36.3849,0
125052,125053,98,36.3849,0
125053,125054,101,36.3849,0
125054,125055,104,36.3849,0
125055,125056,107,36.3849,0
125056,125057,110,36.3849,0
125057,125058,113,36.3849,0
125058,125059,116,36.3849,0
125059,125060,119,36.3849,0
125060,125061,122,36.3849,0
125061,125062,125,36.3849,0
125062,125063,128,36.3849,0
125063,125064,131,36.3849,0
125064,125065,134,36.3849,0
125065,125066,137,36.3849,0
125066,125067,140,36.3849,0
125067,125068,143,36.3849,0
125068,125069,146,36.3849,0
125069,125070,149,36.3849,0
125070,125071,152,36.3849,0
125071,125072,155,36.3849,0
125072,125073,158,36.3849,0
125073,125074,161,36.3849,0
125074,125075,164,36.3849,0
125075,125076,167,36.3849,0
125076,125077,170,36.3849,0
125077,125078,173,36.3849,0
125078,125079,176,36.3849,0
125079,125080,179,36.3849,0
125080,125081,182,36.3849,0
125081,125082,185,36.3849,0
125082,125083,188,36.3849,0
125083,125084,191,36.3849,0
125084,125085,194,36.3849,0
125085,125086,197,36.3849,0
125086,125087,200,36.3849,0
125087,125088,203,36.3849,0
125088,125089,206,36.3849,0
125089,125090,209,36.3849,0
125090,125091,212,36.3849,0
125091,125092,215,36.3849,0
125092,125093,218,36.3849,0
125093,125094,221,36.3849,0
125094,125095,224,36.3849,0
125095,125096,227,36.3849,0
125096,125097,230,36.3849,0
125097,125098,233,36.3849,0
125098,125099,236,36.3849,0
125099,125100,239,36.3849,0
125100,125101,242,36.3849,0
125101,125102,245,36.3849,0
125102,125103,248,36.3849,0
125103,125104,251,36.3849,0
125104,125105,254,36.3849,0
125105,125106,257,36.3849,0
125106,125107,260,36.3849,0
125107,125108,263,36.3849,0
125108,125109,266,36.3849,0
125109,125110,269,36.3849,0
125110,125111,272,36.3849,0
125111,125112,275,36.3849,0
125112,125113,278,36.3849,0
125113,125114,281,36.3849,0
125114,125115,284,36.3849,0
125115,125116,287,36.3849,0
125116,125117,290,36.3849,0
125117,125118,293,36.3849,0
125118,125119,296,36.3849,0
125119,125120,299,36.3849,0
