number,value,datetime_start,datetime_complete,duration,params_BFactor,params_EFactor,params_FFactor,params_HFactor,params_fperiod,state
0,0.924161870622083,2025-04-10 13:33:26.597024,2025-04-10 13:33:33.450535,0 days 00:00:06.853511,1.435002284311668,0.8435285550459141,1.0477046335784093,1.0073838404247375,2,COMPLETE
1,0.925283221464114,2025-04-10 13:33:33.453999,2025-04-10 13:33:40.359775,0 days 00:00:06.905776,1.43113739725653,0.8065424561521258,1.0380838961612382,1.0320257751411002,2,COMPLETE
2,0.9241476654984674,2025-04-10 13:33:40.363070,2025-04-10 13:33:45.954263,0 days 00:00:05.591193,1.394559938307685,0.7089171603608373,1.13343630883549,1.1862020182913262,2,COMPLETE
3,0.8678746943218357,2025-04-10 13:33:45.956820,2025-04-10 13:34:01.494613,0 days 00:00:15.537793,1.4850552190020319,0.8466820324562171,1.1147608931354103,1.1728472660333127,1,COMPLETE
4,0.8816878818910434,2025-04-10 13:34:01.499756,2025-04-10 13:34:16.683823,0 days 00:00:15.184067,1.4276171908245427,0.7887869432959788,1.0175117632199333,1.1555885183991688,1,COMPLETE
5,0.9200099860430713,2025-04-10 13:34:16.708029,2025-04-10 13:34:27.536950,0 days 00:00:10.828921,1.3118786191052407,0.7672153425626974,1.1631728951068292,1.0030792762510077,1,COMPLETE
6,0.9057170058426003,2025-04-10 13:34:27.548043,2025-04-10 13:34:34.368830,0 days 00:00:06.820787,1.326819321500947,0.8208272467046096,1.1596044830018037,1.1577778493812827,2,COMPLETE
7,0.9032246786337589,2025-04-10 13:34:34.386979,2025-04-10 13:34:42.217887,0 days 00:00:07.830908,1.4837216673585183,0.8730404598247998,1.0904567654752648,1.124040149484362,2,COMPLETE
8,0.9239929263519379,2025-04-10 13:34:42.230303,2025-04-10 13:34:49.408280,0 days 00:00:07.177977,1.3579960057874179,0.7488213896241147,1.0443155089319704,1.1271596311565208,2,COMPLETE
9,0.9271873473285994,2025-04-10 13:34:49.414982,2025-04-10 13:34:54.733841,0 days 00:00:05.318859,1.3643420885894788,0.7822051087357209,1.0690979443845365,1.026703999121942,2,COMPLETE
10,0.9204034493711228,2025-04-10 13:34:54.757466,2025-04-10 13:35:04.789150,0 days 00:00:10.031684,1.3623105418923873,0.7191242945331913,1.0809077235210227,1.07388733385637,1,COMPLETE
11,0.9242508514885595,2025-04-10 13:35:04.792893,2025-04-10 13:35:10.130176,0 days 00:00:05.337283,1.4015995719440306,0.7934202380660429,1.0033949184321065,1.0585586385932606,2,COMPLETE
12,0.9272885189192386,2025-04-10 13:35:10.134824,2025-04-10 13:35:15.415173,0 days 00:00:05.280349,1.4418663227533524,0.7566270998671815,1.0582362664435487,1.044262546468384,2,COMPLETE
13,0.9270752522059709,2025-04-10 13:35:15.421475,2025-04-10 13:35:20.444167,0 days 00:00:05.022692,1.4545233177906647,0.7449913831319961,1.0715552049125145,1.054452109742198,2,COMPLETE
14,0.9239501227761338,2025-04-10 13:35:20.450863,2025-04-10 13:35:25.530610,0 days 00:00:05.079747,1.3792676681896088,0.7656272115226679,1.1140450791216474,1.0933122164331468,2,COMPLETE
15,0.9075615244936168,2025-04-10 13:35:25.533007,2025-04-10 13:35:31.371512,0 days 00:00:05.838505,1.3416043181401291,0.8999753212800354,1.0637456500909346,1.0293239562384298,2,COMPLETE
16,0.9225345313260301,2025-04-10 13:35:31.374434,2025-04-10 13:35:37.384447,0 days 00:00:06.010013,1.4592473323411193,0.7286359168317231,1.0240832346593445,1.0319520887709408,2,COMPLETE
17,0.9126044961642183,2025-04-10 13:35:37.389044,2025-04-10 13:35:51.329583,0 days 00:00:13.940539,1.4036841949060512,0.7757042962647269,1.1029274257612214,1.08358987820902,1,COMPLETE
18,0.9271200838289484,2025-04-10 13:35:51.362287,2025-04-10 13:35:57.349437,0 days 00:00:05.987150,1.3750664131890218,0.747588616766398,1.1864489716486921,1.051386797646757,2,COMPLETE
19,0.9241476654984674,2025-04-10 13:35:57.352150,2025-04-10 13:36:02.878436,0 days 00:00:05.526286,1.4594622709448992,0.821054235466459,1.0664576580015546,1.02423707354014,2,COMPLETE
20,0.9207507143518682,2025-04-10 13:36:02.881237,2025-04-10 13:36:12.155053,0 days 00:00:09.273816,1.4159863729618134,0.7315498809948163,1.1338667444403334,1.1025272207492625,1,COMPLETE
21,0.9270913730018249,2025-04-10 13:36:12.163783,2025-04-10 13:36:17.556864,0 days 00:00:05.393081,1.3753519207988019,0.7521899636332428,1.181849969094996,1.0507986619804033,2,COMPLETE
22,0.925249420411427,2025-04-10 13:36:17.559415,2025-04-10 13:36:23.082943,0 days 00:00:05.523528,1.338074325613045,0.7796014253622504,1.198280377479745,1.0680515701770095,2,COMPLETE
23,0.9271200838289484,2025-04-10 13:36:23.092573,2025-04-10 13:36:28.026118,0 days 00:00:04.933545,1.3848570387699766,0.7552004310792225,1.0626411448581894,1.042108644618808,2,COMPLETE
24,0.9187218124979857,2025-04-10 13:36:28.029978,2025-04-10 13:36:32.915055,0 days 00:00:04.885077,1.359708147658523,0.7041733879428472,1.093113504529843,1.0074112871778842,2,COMPLETE
25,0.9225345313260301,2025-04-10 13:36:32.918601,2025-04-10 13:36:38.274759,0 days 00:00:05.356158,1.307249381944371,0.7376582405429638,1.1301907975440821,1.0183665253181822,2,COMPLETE
26,0.9248619704114138,2025-04-10 13:36:38.277766,2025-04-10 13:36:43.998583,0 days 00:00:05.720817,1.3486824585955401,0.8006183116872759,1.1507732418194934,1.0696357656569597,2,COMPLETE
27,0.9272877689037867,2025-04-10 13:36:44.003295,2025-04-10 13:36:48.361669,0 days 00:00:04.358374,1.4455023155626339,0.7643681570480075,1.029995464217935,1.0403245246326924,2,COMPLETE
28,0.9238599423972611,2025-04-10 13:36:48.367141,2025-04-10 13:36:53.709485,0 days 00:00:05.342344,1.4459640626828107,0.8186742517641906,1.0281790759756182,1.1070365579056234,2,COMPLETE
29,0.9271464730729693,2025-04-10 13:36:53.713755,2025-04-10 13:36:58.678808,0 days 00:00:04.965053,1.4985674681838672,0.8394028610628814,1.0483721285860157,1.0372523433661025,2,COMPLETE
30,0.926899859731469,2025-04-10 13:36:58.695777,2025-04-10 13:37:03.935337,0 days 00:00:05.239560,1.4190495195058177,0.7680582997858721,1.0029793241907705,1.0156317296925637,2,COMPLETE
31,0.9321980251615491,2025-04-10 13:37:03.939110,2025-04-10 13:37:08.613899,0 days 00:00:04.674789,1.4737780257574649,0.8433909020819104,1.053575070809987,1.041117719160037,2,COMPLETE
32,0.9328412370673933,2025-04-10 13:37:08.623141,2025-04-10 13:37:13.870803,0 days 00:00:05.247662,1.4729540042035358,0.8596912862703616,1.0503280862633873,1.0417621893666278,2,COMPLETE
33,0.9326265258417545,2025-04-10 13:37:13.873039,2025-04-10 13:37:19.023592,0 days 00:00:05.150553,1.473602628376803,0.8565230377836155,1.051377905852099,1.043372710082991,2,COMPLETE
34,0.9069487954077755,2025-04-10 13:37:19.028155,2025-04-10 13:37:23.444176,0 days 00:00:04.416021,1.4710632899810527,0.8621177870445235,1.056399986882834,1.0816105072664834,2,COMPLETE
35,0.9069029045701142,2025-04-10 13:37:23.446256,2025-04-10 13:37:27.602656,0 days 00:00:04.156400,1.475053764475026,0.8786381164581829,1.0501423076773508,1.062562561044663,2,COMPLETE
36,0.9376908595561815,2025-04-10 13:37:27.605045,2025-04-10 13:37:31.479380,0 days 00:00:03.874335,1.49655198475703,0.8461419789180064,1.0398548906283531,1.0444504754206043,2,COMPLETE
37,0.9072217826825391,2025-04-10 13:37:31.481369,2025-04-10 13:37:38.617263,0 days 00:00:07.135894,1.4946753471745715,0.841218282722967,1.0358457020785,1.0118831913277206,1,COMPLETE
38,0.9086191067081414,2025-04-10 13:37:38.619987,2025-04-10 13:37:42.883917,0 days 00:00:04.263930,1.4740859713572485,0.8540817302675572,1.0794519169362955,1.0805702819907717,2,COMPLETE
39,0.9099828135596575,2025-04-10 13:37:42.887888,2025-04-10 13:37:46.496082,0 days 00:00:03.608194,1.4858942416928052,0.8791229757360001,1.0414238280970793,1.0468156753924838,2,COMPLETE
40,0.9064653024578535,2025-04-10 13:37:46.497727,2025-04-10 13:37:50.076337,0 days 00:00:03.578610,1.4859777224355437,0.8294048087239507,1.0100956069651343,1.1327846826197019,2,COMPLETE
41,0.932550058518604,2025-04-10 13:37:50.078437,2025-04-10 13:37:53.341559,0 days 00:00:03.263122,1.467082872122691,0.8609390927228504,1.0176367258334582,1.0397291014837426,2,COMPLETE
42,0.8920513963188902,2025-04-10 13:37:53.343415,2025-04-10 13:37:56.964525,0 days 00:00:03.621110,1.4715731834677024,0.8642057650623214,1.0156312666260379,1.199466197355473,2,COMPLETE
43,0.9262581561143473,2025-04-10 13:37:56.966075,2025-04-10 13:38:00.105456,0 days 00:00:03.139381,1.4643436160165422,0.8483714230852949,1.0363077216201737,1.0203005252975825,2,COMPLETE
44,0.9099828135596575,2025-04-10 13:38:00.107533,2025-04-10 13:38:03.603074,0 days 00:00:03.495541,1.49073895218039,0.8894821230988585,1.0165178975246552,1.0346374676923473,2,COMPLETE
45,0.9171273352965643,2025-04-10 13:38:03.604710,2025-04-10 13:38:07.286724,0 days 00:00:03.682014,1.4279102227053808,0.8609044863249335,1.0520730998718322,1.0605174635315147,2,COMPLETE
46,0.9241544262470516,2025-04-10 13:38:07.290267,2025-04-10 13:38:10.410345,0 days 00:00:03.120078,1.478348106179514,0.832704113804438,1.0813114708385456,1.0043292498911396,2,COMPLETE
47,0.8955938211471575,2025-04-10 13:38:10.411974,2025-04-10 13:38:16.243263,0 days 00:00:05.831289,1.4999532933052282,0.8706526325445152,1.023980291891902,1.0266823987496418,1,COMPLETE
48,0.932324581804034,2025-04-10 13:38:16.245110,2025-04-10 13:38:19.493721,0 days 00:00:03.248611,1.4382338047994363,0.8512453817652854,1.042805644897679,1.0552788793158474,2,COMPLETE
49,0.9068638859828843,2025-04-10 13:38:19.495285,2025-04-10 13:38:22.834791,0 days 00:00:03.339506,1.438915938531911,0.8546842048098607,1.0420899085834507,1.091887464026422,2,COMPLETE
50,0.9259022687139572,2025-04-10 13:38:22.836289,2025-04-10 13:38:25.943927,0 days 00:00:03.107638,1.4513861115870128,0.8114730701725156,1.0095778091539633,1.061668461373723,2,COMPLETE
51,0.9345046887099782,2025-04-10 13:38:25.945432,2025-04-10 13:38:29.076361,0 days 00:00:03.130929,1.4651666289503154,0.8487086934802925,1.0327876422538242,1.0482181312254941,2,COMPLETE
52,0.929854391047119,2025-04-10 13:38:29.077902,2025-04-10 13:38:32.122910,0 days 00:00:03.045008,1.4642527322154075,0.8330891857361753,1.0353477888136027,1.0521727348047079,2,COMPLETE
53,0.915063644012297,2025-04-10 13:38:32.124463,2025-04-10 13:38:35.422681,0 days 00:00:03.298218,1.4818546314462946,0.8512830738739494,1.0288240958557273,1.0726927898296654,2,COMPLETE
54,0.9119491338809351,2025-04-10 13:38:35.424207,2025-04-10 13:38:39.202938,0 days 00:00:03.778731,1.4543018004861892,0.8892015538050959,1.023088044301731,1.0306887138110699,2,COMPLETE
55,0.9119491338809351,2025-04-10 13:38:39.204587,2025-04-10 13:38:42.588418,0 days 00:00:03.383831,1.4667487612766354,0.8688352084021966,1.0458851593251002,1.0549278812801417,2,COMPLETE
56,0.9085334704554521,2025-04-10 13:38:42.589962,2025-04-10 13:38:45.951640,0 days 00:00:03.361678,1.4309473785953617,0.8852130376139266,1.0005943320322686,1.0430402118168518,2,COMPLETE
57,0.9320790732200209,2025-04-10 13:38:45.953926,2025-04-10 13:38:49.132582,0 days 00:00:03.178656,1.458150157988993,0.8580805310310025,1.0757913365148615,1.048091870195519,2,COMPLETE
58,0.9053714035407783,2025-04-10 13:38:49.134118,2025-04-10 13:38:52.474827,0 days 00:00:03.340709,1.4853990110901536,0.8986487390923832,1.0622395217138636,1.0659365409428392,2,COMPLETE
59,0.9263025586425704,2025-04-10 13:38:52.476387,2025-04-10 13:38:55.655202,0 days 00:00:03.178815,1.4928787690373997,0.8753198893849803,1.0168769362440777,1.0335718891666856,2,COMPLETE
60,0.9240467775683764,2025-04-10 13:38:55.656758,2025-04-10 13:38:58.692992,0 days 00:00:03.036234,1.41556046976298,0.8254103295579243,1.0869838552815723,1.0235147123411805,2,COMPLETE
61,0.9281737434653379,2025-04-10 13:38:58.694592,2025-04-10 13:39:01.707357,0 days 00:00:03.012765,1.4794222022483345,0.8437628453377402,1.0566397570583232,1.0354859904704639,2,COMPLETE
62,0.9366149790477853,2025-04-10 13:39:01.708885,2025-04-10 13:39:05.026069,0 days 00:00:03.317184,1.4673216896229144,0.8396049548266393,1.0699414805864875,1.0565158198056035,2,COMPLETE
63,0.9326368445232989,2025-04-10 13:39:05.029029,2025-04-10 13:39:08.315380,0 days 00:00:03.286351,1.450267037120811,0.848276640083439,1.0700030925560262,1.0545555116709426,2,COMPLETE
64,0.9313561891515132,2025-04-10 13:39:08.317196,2025-04-10 13:39:14.736366,0 days 00:00:06.419170,1.4485170813172932,0.8368676639206551,1.1064237918685622,1.0761725663191781,2,COMPLETE
65,0.922155564337525,2025-04-10 13:39:14.738564,2025-04-10 13:39:21.403367,0 days 00:00:06.664803,1.4667319014232887,0.8654316190123401,1.072819553369979,1.0487537106518448,2,COMPLETE
66,0.9249053836501875,2025-04-10 13:39:21.406986,2025-04-10 13:39:27.747698,0 days 00:00:06.340712,1.4904508789129172,0.8102061919106553,1.0660682981467524,1.0583762492818347,2,COMPLETE
67,0.9066805509410081,2025-04-10 13:39:27.749957,2025-04-10 13:39:34.901747,0 days 00:00:07.151790,1.4635388049909142,0.8589958823253205,1.0600267566572728,1.0921432844399421,2,COMPLETE
