,Instance,HFactor,BFactor,FFactor,EFactor,fperiod,ADI,ADI_ue,ADIoe,F1,norm,MSE,area_c2f,SSIM,area_farsite,time
16,16,0.9,0.5,0.6,0.7999999999999999,1,0.31982116244411324,0.15320417287630403,0.16661698956780924,0.9285518261954679,32.7566787083184,0.009709177117831225,3914,0.9813724519677115,3869,2.616323232650757
17,17,0.9,0.5,0.6,0.7999999999999999,2,0.31814038286235186,0.17563050744454572,0.14250987541780613,0.9289271083965662,32.357379374726875,0.009473912807427114,3760,0.9814527075695089,3869,1.7001311779022217
18,18,0.9,0.5,0.6,0.8999999999999999,1,0.38705234159779617,0.06584022038567493,0.3212121212121212,0.9156187016265813,37.48332962798263,0.012713321389145266,4796,0.9787260965022858,3869,2.8623788356781006
19,19,0.9,0.5,0.6,0.8999999999999999,2,0.3092124382446963,0.12438244696309213,0.18482999128160418,0.9305513830883217,32.61901286060018,0.009627739471922109,4077,0.9821156331761032,3869,1.7458958625793457
20,20,0.9,0.5,0.7,0.5,1,1.3580547112462007,1.3519756838905774,0.0060790273556231,0.7926082570113397,47.265209192385896,0.020214633440107137,1655,0.9706636832450684,3869,1.8565037250518799
21,21,0.9,0.5,0.7,0.5,2,1.4922779922779923,1.4897039897039897,0.002574002574002574,0.7809680576420713,48.155996511338024,0.020983766762582116,1558,0.9699681743430137,3869,1.259568214416504
22,22,0.9,0.5,0.7,0.6,1,0.7438053097345133,0.7119469026548673,0.03185840707964602,0.8605448951060088,41.0,0.015210742530358144,2332,0.975072621653069,3869,2.1603500843048096
23,23,0.9,0.5,0.7,0.6,2,0.877462758289284,0.8592023065833734,0.01826045170591062,0.84328266838737,42.731721238442994,0.01652279349222723,2119,0.9740649155459019,3869,1.3809099197387695
24,24,0.9,0.5,0.7,0.7,1,0.44722026741731175,0.3613652357494722,0.08585503166783955,0.9056582736212154,35.651086939951774,0.011500805327831768,3086,0.9786326621076882,3869,2.4092328548431396
25,25,0.9,0.5,0.7,0.7,2,0.47528377883559136,0.4166971805199561,0.0585865983156353,0.9009651657830933,36.02776706930364,0.011745118265559115,2891,0.9787335888686207,3869,1.548962116241455
26,26,0.9,0.5,0.7,0.7999999999999999,1,0.31982116244411324,0.15320417287630403,0.16661698956780924,0.9285518261954679,32.7566787083184,0.009709177117831225,3914,0.9813724519677115,3869,2.6310908794403076
27,27,0.9,0.5,0.7,0.7999999999999999,2,0.31814038286235186,0.17563050744454572,0.14250987541780613,0.9289271083965662,32.357379374726875,0.009473912807427114,3760,0.9814527075695089,3869,1.6927599906921387
28,28,0.9,0.5,0.7,0.8999999999999999,1,0.38705234159779617,0.06584022038567493,0.3212121212121212,0.9156187016265813,37.48332962798263,0.012713321389145266,4796,0.9787260965022858,3869,2.856529951095581
29,29,0.9,0.5,0.7,0.8999999999999999,2,0.3092124382446963,0.12438244696309213,0.18482999128160418,0.9305513830883217,32.61901286060018,0.009627739471922109,4077,0.9821156331761032,3869,1.7345101833343506
30,30,0.9,0.5,0.7999999999999999,0.5,1,1.3580547112462007,1.3519756838905774,0.0060790273556231,0.7926082570113397,47.265209192385896,0.020214633440107137,1655,0.9706636832450684,3869,1.8541669845581055
31,31,0.9,0.5,0.7999999999999999,0.5,2,1.4922779922779923,1.4897039897039897,0.002574002574002574,0.7809680576420713,48.155996511338024,0.020983766762582116,1558,0.9699681743430137,3869,1.2677431106567383
32,32,0.9,0.5,0.7999999999999999,0.6,1,0.7438053097345133,0.7119469026548673,0.03185840707964602,0.8605448951060088,41.0,0.015210742530358144,2332,0.975072621653069,3869,2.1404061317443848
33,33,0.9,0.5,0.7999999999999999,0.6,2,0.877462758289284,0.8592023065833734,0.01826045170591062,0.84328266838737,42.731721238442994,0.01652279349222723,2119,0.9740649155459019,3869,1.377295732498169
34,34,0.9,0.5,0.7999999999999999,0.7,1,0.44722026741731175,0.3613652357494722,0.08585503166783955,0.9056582736212154,35.651086939951774,0.011500805327831768,3086,0.9786326621076882,3869,2.4238510131835938
35,35,0.9,0.5,0.7999999999999999,0.7,2,0.47528377883559136,0.4166971805199561,0.0585865983156353,0.9009651657830933,36.02776706930364,0.011745118265559115,2891,0.9787335888686207,3869,1.5525848865509033
36,36,0.9,0.5,0.7999999999999999,0.7999999999999999,1,0.31982116244411324,0.15320417287630403,0.16661698956780924,0.9285518261954679,32.7566787083184,0.009709177117831225,3914,0.9813724519677115,3869,2.6333138942718506
37,37,0.9,0.5,0.7999999999999999,0.7999999999999999,2,0.31814038286235186,0.17563050744454572,0.14250987541780613,0.9289271083965662,32.357379374726875,0.009473912807427114,3760,0.9814527075695089,3869,1.6960430145263672
38,38,0.9,0.5,0.7999999999999999,0.8999999999999999,1,0.38705234159779617,0.06584022038567493,0.3212121212121212,0.9156187016265813,37.48332962798263,0.012713321389145266,4796,0.9787260965022858,3869,2.848320960998535
39,39,0.9,0.5,0.7999999999999999,0.8999999999999999,2,0.3092124382446963,0.12438244696309213,0.18482999128160418,0.9305513830883217,32.61901286060018,0.009627739471922109,4077,0.9821156331761032,3869,1.729280948638916
40,40,0.9,0.5,0.8999999999999999,0.5,1,1.3580547112462007,1.3519756838905774,0.0060790273556231,0.7926082570113397,47.265209192385896,0.020214633440107137,1655,0.9706636832450684,3869,1.8516011238098145
41,41,0.9,0.5,0.8999999999999999,0.5,2,1.4922779922779923,1.4897039897039897,0.002574002574002574,0.7809680576420713,48.155996511338024,0.020983766762582116,1558,0.9699681743430137,3869,1.2652697563171387
42,42,0.9,0.5,0.8999999999999999,0.6,1,0.7438053097345133,0.7119469026548673,0.03185840707964602,0.8605448951060088,41.0,0.015210742530358144,2332,0.975072621653069,3869,2.1258749961853027
43,43,0.9,0.5,0.8999999999999999,0.6,2,0.877462758289284,0.8592023065833734,0.01826045170591062,0.84328266838737,42.731721238442994,0.01652279349222723,2119,0.9740649155459019,3869,1.419450044631958
44,44,0.9,0.5,0.8999999999999999,0.7,1,0.44722026741731175,0.3613652357494722,0.08585503166783955,0.9056582736212154,35.651086939951774,0.011500805327831768,3086,0.9786326621076882,3869,2.426905870437622
45,45,0.9,0.5,0.8999999999999999,0.7,2,0.47528377883559136,0.4166971805199561,0.0585865983156353,0.9009651657830933,36.02776706930364,0.011745118265559115,2891,0.9787335888686207,3869,1.5518019199371338
46,46,0.9,0.5,0.8999999999999999,0.7999999999999999,1,0.31982116244411324,0.15320417287630403,0.16661698956780924,0.9285518261954679,32.7566787083184,0.009709177117831225,3914,0.9813724519677115,3869,2.6266896724700928
47,47,0.9,0.5,0.8999999999999999,0.7999999999999999,2,0.31814038286235186,0.17563050744454572,0.14250987541780613,0.9289271083965662,32.357379374726875,0.009473912807427114,3760,0.9814527075695089,3869,1.6863739490509033
48,48,0.9,0.5,0.8999999999999999,0.8999999999999999,1,0.38705234159779617,0.06584022038567493,0.3212121212121212,0.9156187016265813,37.48332962798263,0.012713321389145266,4796,0.9787260965022858,3869,2.8448379039764404
49,49,0.9,0.5,0.8999999999999999,0.8999999999999999,2,0.3092124382446963,0.12438244696309213,0.18482999128160418,0.9305513830883217,32.61901286060018,0.009627739471922109,4077,0.9821156331761032,3869,1.7189571857452393
50,50,0.9,0.5,0.9999999999999999,0.5,1,1.3580547112462007,1.3519756838905774,0.0060790273556231,0.7926082570113397,47.265209192385896,0.020214633440107137,1655,0.9706636832450684,3869,1.8744893074035645
51,51,0.9,0.5,0.9999999999999999,0.5,2,1.4922779922779923,1.4897039897039897,0.002574002574002574,0.7809680576420713,48.155996511338024,0.020983766762582116,1558,0.9699681743430137,3869,1.2642278671264648
52,52,0.9,0.5,0.9999999999999999,0.6,1,0.7438053097345133,0.7119469026548673,0.03185840707964602,0.8605448951060088,41.0,0.015210742530358144,2332,0.975072621653069,3869,2.13086199760437
53,53,0.9,0.5,0.9999999999999999,0.6,2,0.877462758289284,0.8592023065833734,0.01826045170591062,0.84328266838737,42.731721238442994,0.01652279349222723,2119,0.9740649155459019,3869,1.3700737953186035
54,54,0.9,0.5,0.9999999999999999,0.7,1,0.44722026741731175,0.3613652357494722,0.08585503166783955,0.9056582736212154,35.651086939951774,0.011500805327831768,3086,0.9786326621076882,3869,2.3969569206237793
55,55,0.9,0.5,0.9999999999999999,0.7,2,0.47528377883559136,0.4166971805199561,0.0585865983156353,0.9009651657830933,36.02776706930364,0.011745118265559115,2891,0.9787335888686207,3869,1.5528619289398193
56,56,0.9,0.5,0.9999999999999999,0.7999999999999999,1,0.31982116244411324,0.15320417287630403,0.16661698956780924,0.9285518261954679,32.7566787083184,0.009709177117831225,3914,0.9813724519677115,3869,2.6387362480163574
57,57,0.9,0.5,0.9999999999999999,0.7999999999999999,2,0.31814038286235186,0.17563050744454572,0.14250987541780613,0.9289271083965662,32.357379374726875,0.009473912807427114,3760,0.9814527075695089,3869,1.7134439945220947
58,58,0.9,0.5,0.9999999999999999,0.8999999999999999,1,0.38705234159779617,0.06584022038567493,0.3212121212121212,0.9156187016265813,37.48332962798263,0.012713321389145266,4796,0.9787260965022858,3869,2.863129138946533
59,59,0.9,0.5,0.9999999999999999,0.8999999999999999,2,0.3092124382446963,0.12438244696309213,0.18482999128160418,0.9305513830883217,32.61901286060018,0.009627739471922109,4077,0.9821156331761032,3869,1.7343707084655762
60,60,0.9,0.5,1.0999999999999999,0.5,1,1.3580547112462007,1.3519756838905774,0.0060790273556231,0.7926082570113397,47.265209192385896,0.020214633440107137,1655,0.9706636832450684,3869,1.8533382415771484
61,61,0.9,0.5,1.0999999999999999,0.5,2,1.4922779922779923,1.4897039897039897,0.002574002574002574,0.7809680576420713,48.155996511338024,0.020983766762582116,1558,0.9699681743430137,3869,1.2694740295410156
62,62,0.9,0.5,1.0999999999999999,0.6,1,0.7438053097345133,0.7119469026548673,0.03185840707964602,0.8605448951060088,41.0,0.015210742530358144,2332,0.975072621653069,3869,2.148721694946289
63,63,0.9,0.5,1.0999999999999999,0.6,2,0.877462758289284,0.8592023065833734,0.01826045170591062,0.84328266838737,42.731721238442994,0.01652279349222723,2119,0.9740649155459019,3869,1.3908681869506836
64,64,0.9,0.5,1.0999999999999999,0.7,1,0.44722026741731175,0.3613652357494722,0.08585503166783955,0.9056582736212154,35.651086939951774,0.011500805327831768,3086,0.9786326621076882,3869,2.464609146118164
65,65,0.9,0.5,1.0999999999999999,0.7,2,0.47528377883559136,0.4166971805199561,0.0585865983156353,0.9009651657830933,36.02776706930364,0.011745118265559115,2891,0.9787335888686207,3869,1.5455501079559326
66,66,0.9,0.5,1.0999999999999999,0.7999999999999999,1,0.31982116244411324,0.15320417287630403,0.16661698956780924,0.9285518261954679,32.7566787083184,0.009709177117831225,3914,0.9813724519677115,3869,2.6331450939178467
67,67,0.9,0.5,1.0999999999999999,0.7999999999999999,2,0.31814038286235186,0.17563050744454572,0.14250987541780613,0.9289271083965662,32.357379374726875,0.009473912807427114,3760,0.9814527075695089,3869,1.6898930072784424
68,68,0.9,0.5,1.0999999999999999,0.8999999999999999,1,0.38705234159779617,0.06584022038567493,0.3212121212121212,0.9156187016265813,37.48332962798263,0.012713321389145266,4796,0.9787260965022858,3869,2.865241050720215
69,69,0.9,0.5,1.0999999999999999,0.8999999999999999,2,0.3092124382446963,0.12438244696309213,0.18482999128160418,0.9305513830883217,32.61901286060018,0.009627739471922109,4077,0.9821156331761032,3869,1.7250590324401855
70,70,0.9,0.5,1.1999999999999997,0.5,1,1.3580547112462007,1.3519756838905774,0.0060790273556231,0.7926082570113397,47.265209192385896,0.020214633440107137,1655,0.9706636832450684,3869,1.8535988330841064
71,71,0.9,0.5,1.1999999999999997,0.5,2,1.4922779922779923,1.4897039897039897,0.002574002574002574,0.7809680576420713,48.155996511338024,0.020983766762582116,1558,0.9699681743430137,3869,1.2631449699401855
72,72,0.9,0.5,1.1999999999999997,0.6,1,0.7438053097345133,0.7119469026548673,0.03185840707964602,0.8605448951060088,41.0,0.015210742530358144,2332,0.975072621653069,3869,2.14437198638916
73,73,0.9,0.5,1.1999999999999997,0.6,2,0.877462758289284,0.8592023065833734,0.01826045170591062,0.84328266838737,42.731721238442994,0.01652279349222723,2119,0.9740649155459019,3869,1.3821229934692383
74,74,0.9,0.5,1.1999999999999997,0.7,1,0.44722026741731175,0.3613652357494722,0.08585503166783955,0.9056582736212154,35.651086939951774,0.011500805327831768,3086,0.9786326621076882,3869,2.4135801792144775
75,75,0.9,0.5,1.1999999999999997,0.7,2,0.47528377883559136,0.4166971805199561,0.0585865983156353,0.9009651657830933,36.02776706930364,0.011745118265559115,2891,0.9787335888686207,3869,1.536156177520752
76,76,0.9,0.5,1.1999999999999997,0.7999999999999999,1,0.31982116244411324,0.15320417287630403,0.16661698956780924,0.9285518261954679,32.7566787083184,0.009709177117831225,3914,0.9813724519677115,3869,2.631028890609741
77,77,0.9,0.5,1.1999999999999997,0.7999999999999999,2,0.31814038286235186,0.17563050744454572,0.14250987541780613,0.9289271083965662,32.357379374726875,0.009473912807427114,3760,0.9814527075695089,3869,1.7282590866088867
78,78,0.9,0.5,1.1999999999999997,0.8999999999999999,1,0.38705234159779617,0.06584022038567493,0.3212121212121212,0.9156187016265813,37.48332962798263,0.012713321389145266,4796,0.9787260965022858,3869,2.85964298248291
79,79,0.9,0.5,1.1999999999999997,0.8999999999999999,2,0.3092124382446963,0.12438244696309213,0.18482999128160418,0.9305513830883217,32.61901286060018,0.009627739471922109,4077,0.9821156331761032,3869,1.7396328449249268
80,80,0.9,0.5,1.2999999999999998,0.5,1,1.3580547112462007,1.3519756838905774,0.0060790273556231,0.7926082570113397,47.265209192385896,0.020214633440107137,1655,0.9706636832450684,3869,1.8477199077606201
81,81,0.9,0.5,1.2999999999999998,0.5,2,1.4922779922779923,1.4897039897039897,0.002574002574002574,0.7809680576420713,48.155996511338024,0.020983766762582116,1558,0.9699681743430137,3869,1.263658046722412
82,82,0.9,0.5,1.2999999999999998,0.6,1,0.7438053097345133,0.7119469026548673,0.03185840707964602,0.8605448951060088,41.0,0.015210742530358144,2332,0.975072621653069,3869,2.1309621334075928
83,83,0.9,0.5,1.2999999999999998,0.6,2,0.877462758289284,0.8592023065833734,0.01826045170591062,0.84328266838737,42.731721238442994,0.01652279349222723,2119,0.9740649155459019,3869,1.3946480751037598
84,84,0.9,0.5,1.2999999999999998,0.7,1,0.44722026741731175,0.3613652357494722,0.08585503166783955,0.9056582736212154,35.651086939951774,0.011500805327831768,3086,0.9786326621076882,3869,2.505255937576294
85,85,0.9,0.5,1.2999999999999998,0.7,2,0.47528377883559136,0.4166971805199561,0.0585865983156353,0.9009651657830933,36.02776706930364,0.011745118265559115,2891,0.9787335888686207,3869,1.5524938106536865
86,86,0.9,0.5,1.2999999999999998,0.7999999999999999,1,0.31982116244411324,0.15320417287630403,0.16661698956780924,0.9285518261954679,32.7566787083184,0.009709177117831225,3914,0.9813724519677115,3869,2.630429983139038
87,87,0.9,0.5,1.2999999999999998,0.7999999999999999,2,0.31814038286235186,0.17563050744454572,0.14250987541780613,0.9289271083965662,32.357379374726875,0.009473912807427114,3760,0.9814527075695089,3869,1.6898670196533203
88,88,0.9,0.5,1.2999999999999998,0.8999999999999999,1,0.38705234159779617,0.06584022038567493,0.3212121212121212,0.9156187016265813,37.48332962798263,0.012713321389145266,4796,0.9787260965022858,3869,2.8707940578460693
89,89,0.9,0.5,1.2999999999999998,0.8999999999999999,2,0.3092124382446963,0.12438244696309213,0.18482999128160418,0.9305513830883217,32.61901286060018,0.009627739471922109,4077,0.9821156331761032,3869,1.7389469146728516
90,90,0.9,0.5,1.4,0.5,1,1.3580547112462007,1.3519756838905774,0.0060790273556231,0.7926082570113397,47.265209192385896,0.020214633440107137,1655,0.9706636832450684,3869,1.8522000312805176
91,91,0.9,0.5,1.4,0.5,2,1.4922779922779923,1.4897039897039897,0.002574002574002574,0.7809680576420713,48.155996511338024,0.020983766762582116,1558,0.9699681743430137,3869,1.2601993083953857
92,92,0.9,0.5,1.4,0.6,1,0.7438053097345133,0.7119469026548673,0.03185840707964602,0.8605448951060088,41.0,0.015210742530358144,2332,0.975072621653069,3869,2.1325058937072754
93,93,0.9,0.5,1.4,0.6,2,0.877462758289284,0.8592023065833734,0.01826045170591062,0.84328266838737,42.731721238442994,0.01652279349222723,2119,0.9740649155459019,3869,1.394719123840332
94,94,0.9,0.5,1.4,0.7,1,0.44722026741731175,0.3613652357494722,0.08585503166783955,0.9056582736212154,35.651086939951774,0.011500805327831768,3086,0.9786326621076882,3869,2.430657148361206
95,95,0.9,0.5,1.4,0.7,2,0.47528377883559136,0.4166971805199561,0.0585865983156353,0.9009651657830933,36.02776706930364,0.011745118265559115,2891,0.9787335888686207,3869,1.5456769466400146
96,96,0.9,0.5,1.4,0.7999999999999999,1,0.31982116244411324,0.15320417287630403,0.16661698956780924,0.9285518261954679,32.7566787083184,0.009709177117831225,3914,0.9813724519677115,3869,2.6324408054351807
97,97,0.9,0.5,1.4,0.7999999999999999,2,0.31814038286235186,0.17563050744454572,0.14250987541780613,0.9289271083965662,32.357379374726875,0.009473912807427114,3760,0.9814527075695089,3869,1.683434009552002
98,98,0.9,0.5,1.4,0.8999999999999999,1,0.38705234159779617,0.06584022038567493,0.3212121212121212,0.9156187016265813,37.48332962798263,0.012713321389145266,4796,0.9787260965022858,3869,2.8639838695526123
99,99,0.9,0.5,1.4,0.8999999999999999,2,0.3092124382446963,0.12438244696309213,0.18482999128160418,0.9305513830883217,32.61901286060018,0.009627739471922109,4077,0.9821156331761032,3869,1.7380659580230713
100,100,0.9,0.6,0.5,0.5,1,1.3580547112462007,1.3519756838905774,0.0060790273556231,0.7926082570113397,47.265209192385896,0.020214633440107137,1655,0.9706636832450684,3869,1.847339153289795
101,101,0.9,0.6,0.5,0.5,2,1.4922779922779923,1.4897039897039897,0.002574002574002574,0.7809680576420713,48.155996511338024,0.020983766762582116,1558,0.9699681743430137,3869,1.2681279182434082
102,102,0.9,0.6,0.5,0.6,1,0.7438053097345133,0.7119469026548673,0.03185840707964602,0.8605448951060088,41.0,0.015210742530358144,2332,0.975072621653069,3869,2.1486170291900635
103,103,0.9,0.6,0.5,0.6,2,0.877462758289284,0.8592023065833734,0.01826045170591062,0.84328266838737,42.731721238442994,0.01652279349222723,2119,0.9740649155459019,3869,1.3801381587982178
104,104,0.9,0.6,0.5,0.7,1,0.44722026741731175,0.3613652357494722,0.08585503166783955,0.9056582736212154,35.651086939951774,0.011500805327831768,3086,0.9786326621076882,3869,2.443312168121338
105,105,0.9,0.6,0.5,0.7,2,0.47528377883559136,0.4166971805199561,0.0585865983156353,0.9009651657830933,36.02776706930364,0.011745118265559115,2891,0.9787335888686207,3869,1.5645129680633545
106,106,0.9,0.6,0.5,0.7999999999999999,1,0.31982116244411324,0.15320417287630403,0.16661698956780924,0.9285518261954679,32.7566787083184,0.009709177117831225,3914,0.9813724519677115,3869,2.6538710594177246
107,107,0.9,0.6,0.5,0.7999999999999999,2,0.31814038286235186,0.17563050744454572,0.14250987541780613,0.9289271083965662,32.357379374726875,0.009473912807427114,3760,0.9814527075695089,3869,1.6862611770629883
108,108,0.9,0.6,0.5,0.8999999999999999,1,0.38705234159779617,0.06584022038567493,0.3212121212121212,0.9156187016265813,37.48332962798263,0.012713321389145266,4796,0.9787260965022858,3869,2.8893258571624756
109,109,0.9,0.6,0.5,0.8999999999999999,2,0.3092124382446963,0.12438244696309213,0.18482999128160418,0.9305513830883217,32.61901286060018,0.009627739471922109,4077,0.9821156331761032,3869,1.7382619380950928
110,110,0.9,0.6,0.6,0.5,1,1.3580547112462007,1.3519756838905774,0.0060790273556231,0.7926082570113397,47.265209192385896,0.020214633440107137,1655,0.9706636832450684,3869,1.8537447452545166
111,111,0.9,0.6,0.6,0.5,2,1.4922779922779923,1.4897039897039897,0.002574002574002574,0.7809680576420713,48.155996511338024,0.020983766762582116,1558,0.9699681743430137,3869,1.2675871849060059
112,112,0.9,0.6,0.6,0.6,1,0.7438053097345133,0.7119469026548673,0.03185840707964602,0.8605448951060088,41.0,0.015210742530358144,2332,0.975072621653069,3869,2.1409080028533936
113,113,0.9,0.6,0.6,0.6,2,0.877462758289284,0.8592023065833734,0.01826045170591062,0.84328266838737,42.731721238442994,0.01652279349222723,2119,0.9740649155459019,3869,1.3904330730438232
114,114,0.9,0.6,0.6,0.7,1,0.44722026741731175,0.3613652357494722,0.08585503166783955,0.9056582736212154,35.651086939951774,0.011500805327831768,3086,0.9786326621076882,3869,2.441948890686035
115,115,0.9,0.6,0.6,0.7,2,0.47528377883559136,0.4166971805199561,0.0585865983156353,0.9009651657830933,36.02776706930364,0.011745118265559115,2891,0.9787335888686207,3869,1.5578560829162598
116,116,0.9,0.6,0.6,0.7999999999999999,1,0.31982116244411324,0.15320417287630403,0.16661698956780924,0.9285518261954679,32.7566787083184,0.009709177117831225,3914,0.9813724519677115,3869,2.66544508934021
117,117,0.9,0.6,0.6,0.7999999999999999,2,0.31814038286235186,0.17563050744454572,0.14250987541780613,0.9289271083965662,32.357379374726875,0.009473912807427114,3760,0.9814527075695089,3869,1.6865479946136475
118,118,0.9,0.6,0.6,0.8999999999999999,1,0.38705234159779617,0.06584022038567493,0.3212121212121212,0.9156187016265813,37.48332962798263,0.012713321389145266,4796,0.9787260965022858,3869,2.874879837036133
119,119,0.9,0.6,0.6,0.8999999999999999,2,0.3092124382446963,0.12438244696309213,0.18482999128160418,0.9305513830883217,32.61901286060018,0.009627739471922109,4077,0.9821156331761032,3869,1.7399051189422607
120,120,0.9,0.6,0.7,0.5,1,1.3580547112462007,1.3519756838905774,0.0060790273556231,0.7926082570113397,47.265209192385896,0.020214633440107137,1655,0.9706636832450684,3869,1.8725061416625977
121,121,0.9,0.6,0.7,0.5,2,1.4922779922779923,1.4897039897039897,0.002574002574002574,0.7809680576420713,48.155996511338024,0.020983766762582116,1558,0.9699681743430137,3869,1.2630069255828857
122,122,0.9,0.6,0.7,0.6,1,0.7438053097345133,0.7119469026548673,0.03185840707964602,0.8605448951060088,41.0,0.015210742530358144,2332,0.975072621653069,3869,2.138350248336792
123,123,0.9,0.6,0.7,0.6,2,0.877462758289284,0.8592023065833734,0.01826045170591062,0.84328266838737,42.731721238442994,0.01652279349222723,2119,0.9740649155459019,3869,1.3942341804504395
124,124,0.9,0.6,0.7,0.7,1,0.44722026741731175,0.3613652357494722,0.08585503166783955,0.9056582736212154,35.651086939951774,0.011500805327831768,3086,0.9786326621076882,3869,2.4305479526519775
125,125,0.9,0.6,0.7,0.7,2,0.47528377883559136,0.4166971805199561,0.0585865983156353,0.9009651657830933,36.02776706930364,0.011745118265559115,2891,0.9787335888686207,3869,1.5594968795776367
126,126,0.9,0.6,0.7,0.7999999999999999,1,0.31982116244411324,0.15320417287630403,0.16661698956780924,0.9285518261954679,32.7566787083184,0.009709177117831225,3914,0.9813724519677115,3869,2.6433498859405518
127,127,0.9,0.6,0.7,0.7999999999999999,2,0.31814038286235186,0.17563050744454572,0.14250987541780613,0.9289271083965662,32.357379374726875,0.009473912807427114,3760,0.9814527075695089,3869,1.6964490413665771
128,128,0.9,0.6,0.7,0.8999999999999999,1,0.38705234159779617,0.06584022038567493,0.3212121212121212,0.9156187016265813,37.48332962798263,0.012713321389145266,4796,0.9787260965022858,3869,2.894838809967041
129,129,0.9,0.6,0.7,0.8999999999999999,2,0.3092124382446963,0.12438244696309213,0.18482999128160418,0.9305513830883217,32.61901286060018,0.009627739471922109,4077,0.9821156331761032,3869,1.7371091842651367
130,130,0.9,0.6,0.7999999999999999,0.5,1,1.3580547112462007,1.3519756838905774,0.0060790273556231,0.7926082570113397,47.265209192385896,0.020214633440107137,1655,0.9706636832450684,3869,1.862043857574463
131,131,0.9,0.6,0.7999999999999999,0.5,2,1.4922779922779923,1.4897039897039897,0.002574002574002574,0.7809680576420713,48.155996511338024,0.020983766762582116,1558,0.9699681743430137,3869,1.2685787677764893
132,132,0.9,0.6,0.7999999999999999,0.6,1,0.7438053097345133,0.7119469026548673,0.03185840707964602,0.8605448951060088,41.0,0.015210742530358144,2332,0.975072621653069,3869,2.135678768157959
133,133,0.9,0.6,0.7999999999999999,0.6,2,0.877462758289284,0.8592023065833734,0.01826045170591062,0.84328266838737,42.731721238442994,0.01652279349222723,2119,0.9740649155459019,3869,1.3912062644958496
134,134,0.9,0.6,0.7999999999999999,0.7,1,0.44722026741731175,0.3613652357494722,0.08585503166783955,0.9056582736212154,35.651086939951774,0.011500805327831768,3086,0.9786326621076882,3869,2.4312479496002197
