number,value,datetime_start,datetime_complete,duration,params_BFactor,params_EFactor,params_FFactor,params_HFactor,params_fperiod,state
31,0.9216808851552771,2025-03-31 19:56:47.384364,2025-03-31 19:56:51.882381,0 days 00:00:04.498017,1.1555728599610966,0.6856790375809506,0.6642023588655277,1.0214147977165742,1,COMPLETE
32,0.9104572718870754,2025-03-31 19:56:51.883848,2025-03-31 19:56:57.478879,0 days 00:00:05.595031,0.6266269059998343,0.745995648931134,0.8755489288502676,1.1615268012486397,1,COMPLETE
33,0.9307926555634011,2025-03-31 19:56:57.480489,2025-03-31 19:57:02.646112,0 days 00:00:05.165623,0.8249721576670331,0.8079555462397785,0.6247962002432097,0.9755973190134773,1,COMPLETE
34,0.8621932188196177,2025-03-31 19:57:02.647853,2025-03-31 19:57:06.666771,0 days 00:00:04.018918,0.9071560290632675,0.8082099408621913,0.41138042882505943,0.7187186228071074,1,COMPLETE
35,0.9100801803689147,2025-03-31 19:57:06.668179,2025-03-31 19:57:12.104881,0 days 00:00:05.436702,1.1335202048130624,0.9194887808158059,0.9681478287388178,0.9498122434869198,1,COMPLETE
36,0.7903781358452238,2025-03-31 19:57:12.106313,2025-03-31 19:57:19.265850,0 days 00:00:07.159537,0.5975144199604231,0.9946993937130906,0.6021497729464644,1.1859941575256254,1,COMPLETE
37,0.8013049576094793,2025-03-31 19:57:19.267257,2025-03-31 19:57:26.498852,0 days 00:00:07.231595,1.5434059053474,0.8335275627572676,1.1542112174098769,1.3678754401191204,1,COMPLETE
38,0.9182878879645632,2025-03-31 19:57:26.500347,2025-03-31 19:57:29.759912,0 days 00:00:03.259565,0.2559575379697919,0.558479946592282,1.4323798123393008,1.6439301508633148,2,COMPLETE
39,0.9043000807030201,2025-03-31 19:57:29.761458,2025-03-31 19:57:34.088066,0 days 00:00:04.326608,1.0193358689842427,0.7435024230564832,1.6462617767871257,0.8572695122645246,1,COMPLETE
40,0.9110092665410356,2025-03-31 19:57:34.089547,2025-03-31 19:57:38.528854,0 days 00:00:04.439307,0.8815411867226761,0.5827806525181604,0.8155287857154387,1.1112077055398777,1,COMPLETE
41,0.9154180912869583,2025-03-31 19:57:38.530418,2025-03-31 19:57:42.941460,0 days 00:00:04.411042,0.790676955547301,0.6814623637034632,0.7201495168117036,0.986788196803334,1,COMPLETE
42,0.9104203024341776,2025-03-31 19:57:42.942935,2025-03-31 19:57:48.362625,0 days 00:00:05.419690,0.40657876607016963,0.7051264546418445,0.6569320373245038,1.231581828846018,1,COMPLETE
43,0.9070852516711418,2025-03-31 19:57:48.364062,2025-03-31 19:57:53.841425,0 days 00:00:05.477363,0.7662920316687739,0.7885191595382934,0.5655107279438509,1.1155123497098787,1,COMPLETE
44,0.7597767467915024,2025-03-31 19:57:53.842928,2025-03-31 19:57:57.109176,0 days 00:00:03.266248,0.10036836655935497,0.5134751857219875,0.9497352333350808,0.8695850020019787,1,COMPLETE
45,0.9143437995590611,2025-03-31 19:57:57.110596,2025-03-31 19:58:01.485845,0 days 00:00:04.375249,0.5850832801412374,0.6506863482583258,0.36946981946924284,1.0251450725027202,1,COMPLETE
46,0.8412850870975768,2025-03-31 19:58:01.487354,2025-03-31 19:58:05.338749,0 days 00:00:03.851395,1.0610225123065882,0.7514671455190522,0.10053313956604704,0.7169030883540081,1,COMPLETE
47,0.7496013814067215,2025-03-31 19:58:05.340214,2025-03-31 19:58:13.151988,0 days 00:00:07.811774,1.2018194260352615,0.9315696827024832,1.572006487463704,1.3460783285831595,1,COMPLETE
48,0.8657875453943034,2025-03-31 19:58:13.153365,2025-03-31 19:58:19.138322,0 days 00:00:05.984957,1.4154468140237264,0.8210485985069317,1.0433583504811317,1.2281510713908639,1,COMPLETE
49,0.8781607943824686,2025-03-31 19:58:19.139958,2025-03-31 19:58:25.010255,0 days 00:00:05.870297,0.7246057394247543,0.8823117628921121,1.9892035910961006,1.078243529180848,1,COMPLETE
50,0.764452436713996,2025-03-31 19:58:25.011748,2025-03-31 19:58:29.728922,0 days 00:00:04.717174,1.0590591180713447,0.7191733728873302,0.7515461787550448,1.9002926709324868,2,COMPLETE
51,0.9183493259697757,2025-03-31 19:58:29.730337,2025-03-31 19:58:34.153390,0 days 00:00:04.423053,0.8219118524546632,0.6544100458320631,0.8483837988312761,1.0600865155188464,1,COMPLETE
52,0.9101717138576808,2025-03-31 19:58:34.154785,2025-03-31 19:58:38.489162,0 days 00:00:04.334377,0.9495572055387027,0.6614978204582426,0.7583687949100839,0.9765589498096685,1,COMPLETE
53,0.9138066796261679,2025-03-31 19:58:38.490640,2025-03-31 19:58:42.844031,0 days 00:00:04.353391,0.8461077766619631,0.5761703800570278,0.6141678261121561,1.1455070386321673,1,COMPLETE
54,0.9200253490327861,2025-03-31 19:58:42.845536,2025-03-31 19:58:47.291334,0 days 00:00:04.445798,0.6729368423093073,0.7816951624555315,0.4580207925838795,0.8931153881613797,1,COMPLETE
55,0.9288365766285998,2025-03-31 19:58:47.292789,2025-03-31 19:58:52.264154,0 days 00:00:04.971365,0.4283458515800746,0.5273049764925883,0.9013764806231133,1.4506050007393372,1,COMPLETE
56,0.8049441857146313,2025-03-31 19:58:52.265691,2025-03-31 19:58:55.814891,0 days 00:00:03.549200,0.19819020107167462,0.3547062161222649,0.2653335742953422,1.4260341599806219,1,COMPLETE
57,0.9293150923899398,2025-03-31 19:58:55.816421,2025-03-31 19:59:00.670178,0 days 00:00:04.853757,0.5299833033249564,0.4539967933264041,1.0108136715916822,1.5988477174050981,1,COMPLETE
58,0.9248659983658034,2025-03-31 19:59:00.671584,2025-03-31 19:59:05.205883,0 days 00:00:04.534299,0.3950699650881698,0.4565758808459855,1.205742269037056,1.540326703944485,1,COMPLETE
59,0.8854381587282713,2025-03-31 19:59:05.207288,2025-03-31 19:59:10.985830,0 days 00:00:05.778542,0.4217347309290362,0.526454729457915,1.1203455594573706,1.7318894326382983,1,COMPLETE
60,0.9019328597333469,2025-03-31 19:59:10.987304,2025-03-31 19:59:15.315959,0 days 00:00:04.328655,0.54614546669038,0.395469047553755,1.018960915643351,1.582445829881825,1,COMPLETE
61,0.9267488267445223,2025-03-31 19:59:15.317392,2025-03-31 19:59:19.923394,0 days 00:00:04.606002,0.3283799761502042,0.48411481913516763,0.8613752590982965,1.4616813197208236,1,COMPLETE
62,0.5978196595254078,2025-03-31 19:59:19.924844,2025-03-31 19:59:22.028873,0 days 00:00:02.104029,0.25308498494626425,0.3186977865206908,0.9414722348180342,0.800139277578162,1,COMPLETE
63,0.9192551020892061,2025-03-31 19:59:22.030367,2025-03-31 19:59:26.477068,0 days 00:00:04.446701,0.5211809870926998,0.4158045949301775,0.88488962007089,1.6732632281958022,1,COMPLETE
64,0.8756535986266251,2025-03-31 19:59:26.478494,2025-03-31 19:59:32.390804,0 days 00:00:05.912310,0.6867450785216769,0.6212831748793333,1.273623770338311,1.5732852748416655,1,COMPLETE
65,0.9276580464367516,2025-03-31 19:59:32.392229,2025-03-31 19:59:37.027950,0 days 00:00:04.635721,0.4356279050035894,0.5387794070891048,0.6888521580961716,1.3190257831866372,1,COMPLETE
66,0.665064855835753,2025-03-31 19:59:37.029421,2025-03-31 19:59:46.456638,0 days 00:00:09.427217,0.7470045283136517,0.8486388194629648,1.0790288150407763,1.7830509651736233,1,COMPLETE
67,0.5940509775910503,2025-03-31 19:59:46.458137,2025-03-31 19:59:48.529714,0 days 00:00:02.071577,1.8829515336623717,0.20015691947360947,0.5173551628974838,1.243611918667633,1,COMPLETE
68,0.7514936666946717,2025-03-31 19:59:48.531095,2025-03-31 19:59:51.811736,0 days 00:00:03.280641,1.6313688204435877,0.43601095585874616,1.7674802888647794,1.0006629973688397,1,COMPLETE
69,0.8268268720301951,2025-03-31 19:59:51.813302,2025-03-31 19:59:55.512055,0 days 00:00:03.698753,0.4696880910337385,0.5627640931873582,0.9751716073997722,0.9318824200944387,1,COMPLETE
70,0.7868169554210618,2025-03-31 19:59:55.513569,2025-03-31 19:59:59.034848,0 days 00:00:03.521279,0.9911613317146525,0.601623847616322,0.811317102818921,0.7818410957988868,1,COMPLETE
71,0.9141992246723488,2025-03-31 19:59:59.036329,2025-03-31 20:00:03.449074,0 days 00:00:04.412745,0.3613957463644637,0.5022923909040622,0.6501177090707324,1.3217541108945303,1,COMPLETE
72,0.927983557972728,2025-03-31 20:00:03.450518,2025-03-31 20:00:08.452933,0 days 00:00:05.002415,0.6353551344118709,0.5367863433653416,0.6914350049664721,1.4021034603881382,1,COMPLETE
73,0.9142629802504222,2025-03-31 20:00:08.454322,2025-03-31 20:00:12.850371,0 days 00:00:04.396049,0.6218197030179846,0.48126628792936144,0.907900673705648,1.3836270774243218,1,COMPLETE
74,0.8079383989131526,2025-03-31 20:00:12.851847,2025-03-31 20:00:19.847811,0 days 00:00:06.995964,0.5615336057994318,0.6908124766432701,0.5738251009630624,1.6008092749503884,1,COMPLETE
75,0.8797574664207677,2025-03-31 20:00:19.849374,2025-03-31 20:00:25.726843,0 days 00:00:05.877469,0.8735797718730214,0.6378829092890066,0.7302334518754274,1.4576696993171434,1,COMPLETE
76,0.8752940141429671,2025-03-31 20:00:25.728329,2025-03-31 20:00:31.644124,0 days 00:00:05.915795,0.6466904662234575,0.7700753808619883,0.4712837440766547,1.2749230965847447,1,COMPLETE
77,0.8118900814186613,2025-03-31 20:00:31.645590,2025-03-31 20:00:38.518741,0 days 00:00:06.873151,0.4777434307299251,0.7217492715799791,1.8691372853167856,1.5127212429019485,1,COMPLETE
78,0.928597920404141,2025-03-31 20:00:38.520182,2025-03-31 20:00:43.510171,0 days 00:00:04.989989,0.9181720684393482,0.5382479055280536,1.0073654940801462,1.4178143757441561,1,COMPLETE
79,0.9293140911500899,2025-03-31 20:00:43.511680,2025-03-31 20:00:48.458162,0 days 00:00:04.946482,0.905662002361596,0.5175905766417606,1.0136825207710758,1.4153223019739092,1,COMPLETE
80,0.9457259438922816,2025-03-31 20:00:48.459732,2025-03-31 20:00:51.457834,0 days 00:00:02.998102,1.2583352615398065,0.5988716681464866,1.1921832820336233,1.4765999042591444,2,COMPLETE
81,0.8937346564093351,2025-03-31 20:00:51.459260,2025-03-31 20:00:54.006264,0 days 00:00:02.547004,1.2830313134348468,0.45141263600298287,1.2023189727938781,1.4605343329346305,2,COMPLETE
82,0.9390247714247881,2025-03-31 20:00:54.007742,2025-03-31 20:00:57.116317,0 days 00:00:03.108575,1.2143734308589806,0.5842525141762545,1.1363133645611085,1.5420924395257214,2,COMPLETE
83,0.9209331716932626,2025-03-31 20:00:57.117725,2025-03-31 20:01:00.360108,0 days 00:00:03.242383,1.1986175453041992,0.5856094121742692,1.1418446981771095,1.5626510562355742,2,COMPLETE
84,0.9209331716932626,2025-03-31 20:01:00.361617,2025-03-31 20:01:03.602080,0 days 00:00:03.240463,1.3641103253094444,0.5599036513937588,1.3173589749404984,1.6337975187068006,2,COMPLETE
85,0.9341125493375089,2025-03-31 20:01:03.603561,2025-03-31 20:01:06.752944,0 days 00:00:03.149383,1.102122134618163,0.6029138954916626,1.001008612302258,1.4998278340518927,2,COMPLETE
86,0.9159002783550307,2025-03-31 20:01:06.754378,2025-03-31 20:01:10.036511,0 days 00:00:03.282133,1.507239110485433,0.609547009330929,1.0777659977166651,1.5125668562808219,2,COMPLETE
87,0.9356701305203055,2025-03-31 20:01:10.037993,2025-03-31 20:01:12.955293,0 days 00:00:02.917300,1.1166584272489062,0.5137249676753969,1.1687713711993302,1.620804844589209,2,COMPLETE
88,0.9364687436461969,2025-03-31 20:01:12.956933,2025-03-31 20:01:15.866686,0 days 00:00:02.909753,1.11862419487603,0.5027908189563111,1.4101344746215356,1.6161492030617863,2,COMPLETE
89,0.9351393429538605,2025-03-31 20:01:15.868206,2025-03-31 20:01:18.795891,0 days 00:00:02.927685,1.1097924070857426,0.4911403565167062,1.4106348270932956,1.7197059414606015,2,COMPLETE
90,0.9351075067842105,2025-03-31 20:01:18.797353,2025-03-31 20:01:21.707896,0 days 00:00:02.910543,1.1068935949996146,0.49321351181165807,1.4639451261579013,1.6957553190838368,2,COMPLETE
91,0.9405151388271247,2025-03-31 20:01:21.709449,2025-03-31 20:01:24.640357,0 days 00:00:02.930908,1.112180611441374,0.5014334172680543,1.4144903372502649,1.7491303764675092,2,COMPLETE
92,0.9361635098354875,2025-03-31 20:01:24.641804,2025-03-31 20:01:27.576926,0 days 00:00:02.935122,1.0862063131706725,0.4966498060611628,1.4269052310113906,1.7251737589570733,2,COMPLETE
93,0.9361719405491633,2025-03-31 20:01:27.578321,2025-03-31 20:01:30.481117,0 days 00:00:02.902796,1.104608317825633,0.47745174252160516,1.4598598648366472,1.7313384624105423,2,COMPLETE
94,0.9422500731370806,2025-03-31 20:01:30.482805,2025-03-31 20:01:33.550240,0 days 00:00:03.067435,1.1066243724002172,0.48264242141111796,1.441591279485554,1.84659952744212,2,COMPLETE
95,0.9140475295613826,2025-03-31 20:01:33.551709,2025-03-31 20:01:36.859818,0 days 00:00:03.308109,1.221936053276304,0.49132737071745886,1.4369441758880304,1.8871396220642143,2,COMPLETE
96,0.9359265382100828,2025-03-31 20:01:36.861236,2025-03-31 20:01:39.778726,0 days 00:00:02.917490,1.1642624657689282,0.4664534460903015,1.5241363007497375,1.7822085986974627,2,COMPLETE
97,0.9361719405491633,2025-03-31 20:01:39.780265,2025-03-31 20:01:42.689757,0 days 00:00:02.909492,1.2691064690593807,0.46990403457766305,1.3727713060902471,1.7582873374120414,2,COMPLETE
98,0.9302816247166974,2025-03-31 20:01:42.691407,2025-03-31 20:01:45.551342,0 days 00:00:02.859935,1.2444417742137281,0.4102149051526572,1.5470161695879145,1.8276819660110664,2,COMPLETE
99,0.8976743830256633,2025-03-31 20:01:45.552783,2025-03-31 20:01:48.147615,0 days 00:00:02.594832,1.307975325816059,0.37789194475630483,1.5030528928283102,1.78271877594608,2,COMPLETE
