number,value,datetime_start,datetime_complete,duration,params_BFactor,params_EFactor,params_FFactor,params_HFactor,params_fperiod,state
0,0.9023779816502636,2025-04-10 12:53:08.725433,2025-04-10 12:53:10.134337,0 days 00:00:01.408904,1.4815582024513079,0.8758273186383111,1.1668928936024159,1.041080987462229,1,COMPLETE
1,0.9290386566036324,2025-04-10 12:53:10.136360,2025-04-10 12:53:11.311007,0 days 00:00:01.174647,1.3966835134802997,0.827991659064972,1.043848335003064,1.0932345751454016,2,COMPLETE
2,0.9325991155235263,2025-04-10 12:53:11.314269,2025-04-10 12:53:12.399617,0 days 00:00:01.085348,1.3243790260751618,0.7277967980877026,1.0625798261090387,1.037817869883818,2,COMPLETE
3,0.9132153010025637,2025-04-10 12:53:12.401530,2025-04-10 12:53:13.714629,0 days 00:00:01.313099,1.380168728362341,0.8748689436017829,1.0069835605041553,1.1243228185629879,2,COMPLETE
4,0.9025819396511601,2025-04-10 12:53:13.718237,2025-04-10 12:53:14.941635,0 days 00:00:01.223398,1.3938054355503982,0.8148686905255119,1.073174878236741,1.122569700014596,1,COMPLETE
5,0.9321940680209202,2025-04-10 12:53:14.943652,2025-04-10 12:53:16.051901,0 days 00:00:01.108249,1.4615287708260327,0.8514539987158312,1.109660995559442,1.0549509442301435,2,COMPLETE
6,0.9166676511121763,2025-04-10 12:53:16.054017,2025-04-10 12:53:17.211562,0 days 00:00:01.157545,1.4130881662830594,0.8164743557773179,1.1620535884353982,1.0659310740708585,1,COMPLETE
7,0.9320598450641566,2025-04-10 12:53:17.213412,2025-04-10 12:53:18.301165,0 days 00:00:01.087753,1.4207962520496256,0.8294464842444151,1.0825368168450407,1.003603782573449,2,COMPLETE
8,0.9310525250815359,2025-04-10 12:53:18.303366,2025-04-10 12:53:19.500378,0 days 00:00:01.197012,1.3879318600787174,0.8054074892625809,1.1025202665272258,1.1203047702030753,2,COMPLETE
9,0.922606759670741,2025-04-10 12:53:19.502639,2025-04-10 12:53:20.823134,0 days 00:00:01.320495,1.4765162866656967,0.738839521244302,1.0536140310214406,1.1034170012849027,1,COMPLETE
10,0.9320598450641566,2025-04-10 12:53:20.825784,2025-04-10 12:53:21.966941,0 days 00:00:01.141157,1.3120841401468244,0.7001117169353532,1.004889801395007,1.186683683062259,2,COMPLETE
11,0.9363346174252833,2025-04-10 12:53:21.968783,2025-04-10 12:53:23.228420,0 days 00:00:01.259637,1.334553890802735,0.7621300219504581,1.119841766106226,1.0175817269378151,2,COMPLETE
12,0.9342036109444101,2025-04-10 12:53:23.230540,2025-04-10 12:53:24.560926,0 days 00:00:01.330386,1.3115587318777278,0.7602147655909016,1.1239131646316753,1.0036818028176802,2,COMPLETE
13,0.9351844674176888,2025-04-10 12:53:24.563031,2025-04-10 12:53:26.045209,0 days 00:00:01.482178,1.3450359450979668,0.7693736627691222,1.1367614838720579,1.000902748300073,2,COMPLETE
14,0.9366866739048744,2025-04-10 12:53:26.048668,2025-04-10 12:53:27.390835,0 days 00:00:01.342167,1.3525349816424765,0.7652535931435183,1.1422423569397693,1.0196046404789867,2,COMPLETE
15,0.9362552860156272,2025-04-10 12:53:27.392755,2025-04-10 12:53:28.578662,0 days 00:00:01.185907,1.352310612713357,0.7725231566899803,1.1927966152952572,1.0280285415688633,2,COMPLETE
16,0.9362552860156272,2025-04-10 12:53:28.581357,2025-04-10 12:53:29.963813,0 days 00:00:01.382456,1.357058633966277,0.7433430219795363,1.1507861202319434,1.0754566303691078,2,COMPLETE
17,0.9037539054623198,2025-04-10 12:53:29.967588,2025-04-10 12:53:32.181239,0 days 00:00:02.213651,1.3326354714134048,0.7860200824752882,1.1994636678643005,1.1611667189381558,1,COMPLETE
18,0.9289598853310608,2025-04-10 12:53:32.183661,2025-04-10 12:53:34.140284,0 days 00:00:01.956623,1.3640060537693892,0.7149782615519678,1.1265775127109232,1.0176843288777015,2,COMPLETE
19,0.9314670217180223,2025-04-10 12:53:34.145023,2025-04-10 12:53:35.365492,0 days 00:00:01.220469,1.425818279203354,0.7911718683609991,1.0906902406565686,1.0541426973319867,2,COMPLETE
20,0.9231532770903761,2025-04-10 12:53:35.367095,2025-04-10 12:53:36.568402,0 days 00:00:01.201307,1.3721425964655423,0.7440367134404617,1.1721592581289169,1.0822898612044802,1,COMPLETE
21,0.9362552860156272,2025-04-10 12:53:36.570616,2025-04-10 12:53:37.947205,0 days 00:00:01.376589,1.3431786803141619,0.7694739681230872,1.1995952973162973,1.0269473867423098,2,COMPLETE
22,0.9362552860156272,2025-04-10 12:53:37.949979,2025-04-10 12:53:39.130550,0 days 00:00:01.180571,1.346737223322986,0.7742626122662642,1.1814886486034368,1.0239243840918903,2,COMPLETE
