,Instance,HFactor,BFactor,FFactor,EFactor,fperiod,ADI,ADI_ue,ADIoe,F1,norm,MSE,area_c2f,SSIM,area_farsite,time
0,0,0.9,0.5,0.5,0.5,1,1.75,1.4642857142857142,0.2857142857142857,0.7665557682993622,7.0,0.0004433827388385182,36,0.9989032964243633,69,1.1204161643981934
1,1,0.9,0.5,0.5,0.5,2,1.9615384615384615,1.6538461538461537,0.3076923076923077,0.7523117606796665,7.14142842854285,0.00046147999348498833,34,0.9988898970733401,69,1.0531792640686035
2,2,0.9,0.5,0.5,0.6,1,1.0769230769230769,0.7692307692307693,0.3076923076923077,0.824904937802162,6.48074069840786,0.00038004234757587274,51,0.9989538954842309,69,1.0892200469970703
3,3,0.9,0.5,0.5,0.6,2,1.2857142857142858,0.9714285714285714,0.3142857142857143,0.8042459760373895,6.708203932499369,0.0004071882295455779,46,0.9989355341917004,69,1.0647265911102295
4,4,0.9,0.5,0.5,0.7,1,0.8163265306122449,0.40816326530612246,0.40816326530612246,0.8549819209640053,6.324555320336759,0.00036194509292940264,69,0.9989916814378303,69,1.0953600406646729
5,5,0.9,0.5,0.5,0.7,2,0.7959183673469388,0.40816326530612246,0.3877551020408163,0.8575759547422852,6.244997998398398,0.00035289646560616756,68,0.9990258434072737,69,1.061418056488037
6,6,0.9,0.5,0.5,0.7999999999999999,1,0.6610169491525424,0.1694915254237288,0.4915254237288136,0.8757078915158911,6.244997998398398,0.00035289646560616756,88,0.9990365086323097,69,1.1097118854522705
7,7,0.9,0.5,0.5,0.7999999999999999,2,0.7321428571428571,0.23214285714285715,0.5,0.8659202592185714,6.4031242374328485,0.00037099372025263766,84,0.9989855093432704,69,1.0869109630584717
8,8,0.9,0.5,0.5,0.8999999999999999,1,0.8484848484848485,0.045454545454545456,0.803030303030303,0.850937041161985,7.483314773547883,0.0005067231301011636,119,0.9987877960776732,69,1.1855108737945557
9,9,0.9,0.5,0.5,0.8999999999999999,2,0.7666666666666667,0.15,0.6166666666666667,0.8613416457073506,6.782329983125268,0.000416236856868813,97,0.9989091161511211,69,1.0634868144989014
10,10,0.9,0.5,0.6,0.5,1,1.75,1.4642857142857142,0.2857142857142857,0.7665557682993622,7.0,0.0004433827388385182,36,0.9989032964243633,69,1.057023048400879
11,11,0.9,0.5,0.6,0.5,2,1.9615384615384615,1.6538461538461537,0.3076923076923077,0.7523117606796665,7.14142842854285,0.00046147999348498833,34,0.9988898970733401,69,1.0603630542755127
12,12,0.9,0.5,0.6,0.6,1,1.0769230769230769,0.7692307692307693,0.3076923076923077,0.824904937802162,6.48074069840786,0.00038004234757587274,51,0.9989538954842309,69,1.0790581703186035
