,Instance,HFactor,BFactor,FFactor,EFactor,fperiod,ADI,ADI_ue,ADIoe,F1,norm,MSE,area_c2f,SSIM,area_farsite,time
0,0,0.9,0.5,0.5,0.5,1,1.2201834862385321,1.1926605504587156,0.027522935779816515,0.8096343893002604,19.974984355438178,0.0036104023019707912,336,0.992958567629869,717,0.8458070755004883
1,1,0.9,0.5,0.5,0.5,2,1.3279742765273312,1.3054662379421222,0.022508038585209004,0.7995444255571504,20.322401432901575,0.003737083084496082,318,0.9928308365341709,717,0.7585568428039551
2,2,0.9,0.5,0.5,0.6,1,0.747016706443914,0.711217183770883,0.03579952267303103,0.8633195155745139,17.69180601295413,0.0028322203521725753,434,0.993722604901975,717,0.9847579002380371
3,3,0.9,0.5,0.5,0.6,2,0.8814432989690721,0.8479381443298969,0.03350515463917526,0.8462707097040593,18.49324200890693,0.0030946305445463925,401,0.9935390825260935,717,0.7750730514526367
4,4,0.9,0.5,0.5,0.7,1,0.4883268482490272,0.3949416342412451,0.0933852140077821,0.9013053598634289,15.84297951775486,0.002271205458132001,562,0.9943091399319094,717,0.962346076965332
5,5,0.9,0.5,0.5,0.7,2,0.5009940357852882,0.4254473161033797,0.07554671968190854,0.8992676908283866,15.874507866387544,0.0022802540854552364,541,0.9943452241778771,717,0.8069798946380615
6,6,0.9,0.5,0.5,0.7999999999999999,1,0.3695652173913043,0.19899665551839466,0.1705685618729097,0.9215151862139557,14.866068747318506,0.0019997466384349496,700,0.9946168165110135,717,0.9870450496673584
7,7,0.9,0.5,0.5,0.7999999999999999,2,0.3955094991364421,0.23834196891191708,0.15716753022452504,0.9169264236905272,15.132745950421556,0.00207213565702083,670,0.9945631344783232,717,0.8286361694335938
8,8,0.9,0.5,0.5,0.8999999999999999,1,0.4486404833836858,0.08308157099697885,0.36555891238670696,0.9077130584391335,17.233687939614086,0.0026874423150008145,904,0.993749946511415,717,1.0622141361236572
9,9,0.9,0.5,0.5,0.8999999999999999,2,0.3912337662337662,0.16396103896103897,0.22727272727272727,0.9176453241538697,15.524174696260024,0.0021807191848996505,756,0.9944347735304707,717,0.8536200523376465
10,10,0.9,0.5,0.6,0.5,1,1.2201834862385321,1.1926605504587156,0.027522935779816515,0.8096343893002604,19.974984355438178,0.0036104023019707912,336,0.992958567629869,717,0.8575401306152344
11,11,0.9,0.5,0.6,0.5,2,1.3279742765273312,1.3054662379421222,0.022508038585209004,0.7995444255571504,20.322401432901575,0.003737083084496082,318,0.9928308365341709,717,0.7532382011413574
12,12,0.9,0.5,0.6,0.6,1,0.747016706443914,0.711217183770883,0.03579952267303103,0.8633195155745139,17.69180601295413,0.0028322203521725753,434,0.993722604901975,717,0.8948898315429688
13,13,0.9,0.5,0.6,0.6,2,0.8814432989690721,0.8479381443298969,0.03350515463917526,0.8462707097040593,18.49324200890693,0.0030946305445463925,401,0.9935390825260935,717,0.7786159515380859
14,14,0.9,0.5,0.6,0.7,1,0.4883268482490272,0.3949416342412451,0.0933852140077821,0.9013053598634289,15.84297951775486,0.002271205458132001,562,0.9943091399319094,717,0.9246768951416016
15,15,0.9,0.5,0.6,0.7,2,0.5009940357852882,0.4254473161033797,0.07554671968190854,0.8992676908283866,15.874507866387544,0.0022802540854552364,541,0.9943452241778771,717,0.7973601818084717
16,16,0.9,0.5,0.6,0.7999999999999999,1,0.3695652173913043,0.19899665551839466,0.1705685618729097,0.9215151862139557,14.866068747318506,0.0019997466384349496,700,0.9946168165110135,717,0.9792630672454834
17,17,0.9,0.5,0.6,0.7999999999999999,2,0.3955094991364421,0.23834196891191708,0.15716753022452504,0.9169264236905272,15.132745950421556,0.00207213565702083,670,0.9945631344783232,717,0.8164341449737549
18,18,0.9,0.5,0.6,0.8999999999999999,1,0.4486404833836858,0.08308157099697885,0.36555891238670696,0.9077130584391335,17.233687939614086,0.0026874423150008145,904,0.993749946511415,717,1.0345849990844727
19,19,0.9,0.5,0.6,0.8999999999999999,2,0.3912337662337662,0.16396103896103897,0.22727272727272727,0.9176453241538697,15.524174696260024,0.0021807191848996505,756,0.9944347735304707,717,0.8266232013702393
20,20,0.9,0.5,0.7,0.5,1,1.2201834862385321,1.1926605504587156,0.027522935779816515,0.8096343893002604,19.974984355438178,0.0036104023019707912,336,0.992958567629869,717,0.8313620090484619
21,21,0.9,0.5,0.7,0.5,2,1.3279742765273312,1.3054662379421222,0.022508038585209004,0.7995444255571504,20.322401432901575,0.003737083084496082,318,0.9928308365341709,717,0.7411510944366455
22,22,0.9,0.5,0.7,0.6,1,0.747016706443914,0.711217183770883,0.03579952267303103,0.8633195155745139,17.69180601295413,0.0028322203521725753,434,0.993722604901975,717,0.8682460784912109
23,23,0.9,0.5,0.7,0.6,2,0.8814432989690721,0.8479381443298969,0.03350515463917526,0.8462707097040593,18.49324200890693,0.0030946305445463925,401,0.9935390825260935,717,0.7570250034332275
24,24,0.9,0.5,0.7,0.7,1,0.4883268482490272,0.3949416342412451,0.0933852140077821,0.9013053598634289,15.84297951775486,0.002271205458132001,562,0.9943091399319094,717,0.9259829521179199
25,25,0.9,0.5,0.7,0.7,2,0.5009940357852882,0.4254473161033797,0.07554671968190854,0.8992676908283866,15.874507866387544,0.0022802540854552364,541,0.9943452241778771,717,0.7998239994049072
26,26,0.9,0.5,0.7,0.7999999999999999,1,0.3695652173913043,0.19899665551839466,0.1705685618729097,0.9215151862139557,14.866068747318506,0.0019997466384349496,700,0.9946168165110135,717,0.971970796585083
27,27,0.9,0.5,0.7,0.7999999999999999,2,0.3955094991364421,0.23834196891191708,0.15716753022452504,0.9169264236905272,15.132745950421556,0.00207213565702083,670,0.9945631344783232,717,0.8199422359466553
28,28,0.9,0.5,0.7,0.8999999999999999,1,0.4486404833836858,0.08308157099697885,0.36555891238670696,0.9077130584391335,17.233687939614086,0.0026874423150008145,904,0.993749946511415,717,1.0329971313476562
29,29,0.9,0.5,0.7,0.8999999999999999,2,0.3912337662337662,0.16396103896103897,0.22727272727272727,0.9176453241538697,15.524174696260024,0.0021807191848996505,756,0.9944347735304707,717,0.8360319137573242
30,30,0.9,0.5,0.7999999999999999,0.5,1,1.2201834862385321,1.1926605504587156,0.027522935779816515,0.8096343893002604,19.974984355438178,0.0036104023019707912,336,0.992958567629869,717,0.8290300369262695
31,31,0.9,0.5,0.7999999999999999,0.5,2,1.3279742765273312,1.3054662379421222,0.022508038585209004,0.7995444255571504,20.322401432901575,0.003737083084496082,318,0.9928308365341709,717,0.7420217990875244
32,32,0.9,0.5,0.7999999999999999,0.6,1,0.747016706443914,0.711217183770883,0.03579952267303103,0.8633195155745139,17.69180601295413,0.0028322203521725753,434,0.993722604901975,717,0.8756160736083984
33,33,0.9,0.5,0.7999999999999999,0.6,2,0.8814432989690721,0.8479381443298969,0.03350515463917526,0.8462707097040593,18.49324200890693,0.0030946305445463925,401,0.9935390825260935,717,0.7718548774719238
34,34,0.9,0.5,0.7999999999999999,0.7,1,0.4883268482490272,0.3949416342412451,0.0933852140077821,0.9013053598634289,15.84297951775486,0.002271205458132001,562,0.9943091399319094,717,0.9327330589294434
35,35,0.9,0.5,0.7999999999999999,0.7,2,0.5009940357852882,0.4254473161033797,0.07554671968190854,0.8992676908283866,15.874507866387544,0.0022802540854552364,541,0.9943452241778771,717,0.7932500839233398
36,36,0.9,0.5,0.7999999999999999,0.7999999999999999,1,0.3695652173913043,0.19899665551839466,0.1705685618729097,0.9215151862139557,14.866068747318506,0.0019997466384349496,700,0.9946168165110135,717,0.983060359954834
37,37,0.9,0.5,0.7999999999999999,0.7999999999999999,2,0.3955094991364421,0.23834196891191708,0.15716753022452504,0.9169264236905272,15.132745950421556,0.00207213565702083,670,0.9945631344783232,717,0.816784143447876
38,38,0.9,0.5,0.7999999999999999,0.8999999999999999,1,0.4486404833836858,0.08308157099697885,0.36555891238670696,0.9077130584391335,17.233687939614086,0.0026874423150008145,904,0.993749946511415,717,1.0301969051361084
39,39,0.9,0.5,0.7999999999999999,0.8999999999999999,2,0.3912337662337662,0.16396103896103897,0.22727272727272727,0.9176453241538697,15.524174696260024,0.0021807191848996505,756,0.9944347735304707,717,0.8390629291534424
