,Instance,HFactor,BFactor,FFactor,EFactor,fperiod,ADI,ADI_ue,ADIoe,F1,norm,MSE,area_c2f,SSIM,area_farsite,time
43,43,0.9,0.5,0.8999999999999999,0.6,2,0.974766355140187,0.9616822429906542,0.013084112149532711,0.8337669506172287,32.29551052391029,0.009437718298134173,1084,0.9839425102692464,2099,1.021690845489502
44,44,0.9,0.5,0.8999999999999999,0.7,1,0.41736876215165264,0.36033700583279327,0.057031756318859365,0.9121910862479978,25.37715508089904,0.005827315996163382,1631,0.9882996967124231,2099,1.5342390537261963
45,45,0.9,0.5,0.8999999999999999,0.7,2,0.45515846257585973,0.41537424140256235,0.03978422117329737,0.9057531545111959,25.98076211353316,0.006107823443183669,1542,0.9877990704542527,2099,1.1039302349090576
46,46,0.9,0.5,0.8999999999999999,0.7999999999999999,1,0.3394181403308614,0.19737592698231604,0.14204221334854536,0.9260852887754212,24.392621835300936,0.005383933257324864,2002,0.9883331545564733,2099,1.6401982307434082
47,47,0.9,0.5,0.8999999999999999,0.7999999999999999,2,0.35376532399299476,0.22533566841798014,0.1284296555750146,0.9234548513731655,24.61706725018234,0.005483468157880449,1933,0.9883426454836455,2099,1.1749811172485352
48,48,0.9,0.5,0.8999999999999999,0.8999999999999999,1,0.3748064016520392,0.08363448631905007,0.29117191533298914,0.9194097243706312,26.94438717061496,0.006569303436668657,2501,0.9868808530458654,2099,1.7807769775390625
49,49,0.9,0.5,0.8999999999999999,0.8999999999999999,2,0.338682899833979,0.16159380188157166,0.1770890979524073,0.9261796766037311,24.73863375370596,0.00553775992181986,2127,0.9880944719528694,2099,1.1996641159057617
50,50,0.9,0.5,0.9999999999999999,0.5,1,1.62266500622665,1.613947696139477,0.008717310087173101,0.7730529746007007,36.09709129556009,0.01179036140217529,810,0.9818287568293039,2099,1.2497668266296387
51,51,0.9,0.5,0.9999999999999999,0.5,2,1.8141711229946524,1.8061497326203209,0.008021390374331552,0.7590702723830958,36.837480912787726,0.012278987277629983,754,0.9814766616198443,2099,0.946876049041748
52,52,0.9,0.5,0.9999999999999999,0.6,1,0.7776845637583892,0.7609060402684564,0.016778523489932886,0.8578831704759742,30.44667469527666,0.008388077528638906,1212,0.9852041672789255,2099,1.405641794204712
53,53,0.9,0.5,0.9999999999999999,0.6,2,0.974766355140187,0.9616822429906542,0.013084112149532711,0.8337669506172287,32.29551052391029,0.009437718298134173,1084,0.9839425102692464,2099,1.0204873085021973
54,54,0.9,0.5,0.9999999999999999,0.7,1,0.41736876215165264,0.36033700583279327,0.057031756318859365,0.9121910862479978,25.37715508089904,0.005827315996163382,1631,0.9882996967124231,2099,1.5382378101348877
55,55,0.9,0.5,0.9999999999999999,0.7,2,0.45515846257585973,0.41537424140256235,0.03978422117329737,0.9057531545111959,25.98076211353316,0.006107823443183669,1542,0.9877990704542527,2099,1.1077930927276611
56,56,0.9,0.5,0.9999999999999999,0.7999999999999999,1,0.3394181403308614,0.19737592698231604,0.14204221334854536,0.9260852887754212,24.392621835300936,0.005383933257324864,2002,0.9883331545564733,2099,1.6335070133209229
57,57,0.9,0.5,0.9999999999999999,0.7999999999999999,2,0.35376532399299476,0.22533566841798014,0.1284296555750146,0.9234548513731655,24.61706725018234,0.005483468157880449,1933,0.9883426454836455,2099,1.1692900657653809
58,58,0.9,0.5,0.9999999999999999,0.8999999999999999,1,0.3748064016520392,0.08363448631905007,0.29117191533298914,0.9194097243706312,26.94438717061496,0.006569303436668657,2501,0.9868808530458654,2099,1.7732479572296143
59,59,0.9,0.5,0.9999999999999999,0.8999999999999999,2,0.338682899833979,0.16159380188157166,0.1770890979524073,0.9261796766037311,24.73863375370596,0.00553775992181986,2127,0.9880944719528694,2099,1.203136920928955
60,60,0.9,0.5,1.0999999999999999,0.5,1,1.62266500622665,1.613947696139477,0.008717310087173101,0.7730529746007007,36.09709129556009,0.01179036140217529,810,0.9818287568293039,2099,1.237644910812378
61,61,0.9,0.5,1.0999999999999999,0.5,2,1.8141711229946524,1.8061497326203209,0.008021390374331552,0.7590702723830958,36.837480912787726,0.012278987277629983,754,0.9814766616198443,2099,0.940788984298706
62,62,0.9,0.5,1.0999999999999999,0.6,1,0.7776845637583892,0.7609060402684564,0.016778523489932886,0.8578831704759742,30.44667469527666,0.008388077528638906,1212,0.9852041672789255,2099,1.3969581127166748
63,63,0.9,0.5,1.0999999999999999,0.6,2,0.974766355140187,0.9616822429906542,0.013084112149532711,0.8337669506172287,32.29551052391029,0.009437718298134173,1084,0.9839425102692464,2099,1.028136968612671
64,64,0.9,0.5,1.0999999999999999,0.7,1,0.41736876215165264,0.36033700583279327,0.057031756318859365,0.9121910862479978,25.37715508089904,0.005827315996163382,1631,0.9882996967124231,2099,1.5239222049713135
65,65,0.9,0.5,1.0999999999999999,0.7,2,0.45515846257585973,0.41537424140256235,0.03978422117329737,0.9057531545111959,25.98076211353316,0.006107823443183669,1542,0.9877990704542527,2099,1.106731653213501
66,66,0.9,0.5,1.0999999999999999,0.7999999999999999,1,0.3394181403308614,0.19737592698231604,0.14204221334854536,0.9260852887754212,24.392621835300936,0.005383933257324864,2002,0.9883331545564733,2099,1.6290230751037598
67,67,0.9,0.5,1.0999999999999999,0.7999999999999999,2,0.35376532399299476,0.22533566841798014,0.1284296555750146,0.9234548513731655,24.61706725018234,0.005483468157880449,1933,0.9883426454836455,2099,1.1826708316802979
68,68,0.9,0.5,1.0999999999999999,0.8999999999999999,1,0.3748064016520392,0.08363448631905007,0.29117191533298914,0.9194097243706312,26.94438717061496,0.006569303436668657,2501,0.9868808530458654,2099,1.7827677726745605
69,69,0.9,0.5,1.0999999999999999,0.8999999999999999,2,0.338682899833979,0.16159380188157166,0.1770890979524073,0.9261796766037311,24.73863375370596,0.00553775992181986,2127,0.9880944719528694,2099,1.2025949954986572
70,70,0.9,0.5,1.1999999999999997,0.5,1,1.62266500622665,1.613947696139477,0.008717310087173101,0.7730529746007007,36.09709129556009,0.01179036140217529,810,0.9818287568293039,2099,1.2331798076629639
71,71,0.9,0.5,1.1999999999999997,0.5,2,1.8141711229946524,1.8061497326203209,0.008021390374331552,0.7590702723830958,36.837480912787726,0.012278987277629983,754,0.9814766616198443,2099,0.9427409172058105
72,72,0.9,0.5,1.1999999999999997,0.6,1,0.7776845637583892,0.7609060402684564,0.016778523489932886,0.8578831704759742,30.44667469527666,0.008388077528638906,1212,0.9852041672789255,2099,1.391564130783081
73,73,0.9,0.5,1.1999999999999997,0.6,2,0.974766355140187,0.9616822429906542,0.013084112149532711,0.8337669506172287,32.29551052391029,0.009437718298134173,1084,0.9839425102692464,2099,1.017855167388916
74,74,0.9,0.5,1.1999999999999997,0.7,1,0.41736876215165264,0.36033700583279327,0.057031756318859365,0.9121910862479978,25.37715508089904,0.005827315996163382,1631,0.9882996967124231,2099,1.5254929065704346
75,75,0.9,0.5,1.1999999999999997,0.7,2,0.45515846257585973,0.41537424140256235,0.03978422117329737,0.9057531545111959,25.98076211353316,0.006107823443183669,1542,0.9877990704542527,2099,1.1112658977508545
76,76,0.9,0.5,1.1999999999999997,0.7999999999999999,1,0.3394181403308614,0.19737592698231604,0.14204221334854536,0.9260852887754212,24.392621835300936,0.005383933257324864,2002,0.9883331545564733,2099,1.6597449779510498
77,77,0.9,0.5,1.1999999999999997,0.7999999999999999,2,0.35376532399299476,0.22533566841798014,0.1284296555750146,0.9234548513731655,24.61706725018234,0.005483468157880449,1933,0.9883426454836455,2099,1.1748127937316895
78,78,0.9,0.5,1.1999999999999997,0.8999999999999999,1,0.3748064016520392,0.08363448631905007,0.29117191533298914,0.9194097243706312,26.94438717061496,0.006569303436668657,2501,0.9868808530458654,2099,1.7815709114074707
79,79,0.9,0.5,1.1999999999999997,0.8999999999999999,2,0.338682899833979,0.16159380188157166,0.1770890979524073,0.9261796766037311,24.73863375370596,0.00553775992181986,2127,0.9880944719528694,2099,1.2046010494232178
80,80,0.9,0.5,1.2999999999999998,0.5,1,1.62266500622665,1.613947696139477,0.008717310087173101,0.7730529746007007,36.09709129556009,0.01179036140217529,810,0.9818287568293039,2099,1.237649917602539
81,81,0.9,0.5,1.2999999999999998,0.5,2,1.8141711229946524,1.8061497326203209,0.008021390374331552,0.7590702723830958,36.837480912787726,0.012278987277629983,754,0.9814766616198443,2099,0.9467291831970215
82,82,0.9,0.5,1.2999999999999998,0.6,1,0.7776845637583892,0.7609060402684564,0.016778523489932886,0.8578831704759742,30.44667469527666,0.008388077528638906,1212,0.9852041672789255,2099,1.3945930004119873
83,83,0.9,0.5,1.2999999999999998,0.6,2,0.974766355140187,0.9616822429906542,0.013084112149532711,0.8337669506172287,32.29551052391029,0.009437718298134173,1084,0.9839425102692464,2099,1.014455795288086
84,84,0.9,0.5,1.2999999999999998,0.7,1,0.41736876215165264,0.36033700583279327,0.057031756318859365,0.9121910862479978,25.37715508089904,0.005827315996163382,1631,0.9882996967124231,2099,1.5331981182098389
85,85,0.9,0.5,1.2999999999999998,0.7,2,0.45515846257585973,0.41537424140256235,0.03978422117329737,0.9057531545111959,25.98076211353316,0.006107823443183669,1542,0.9877990704542527,2099,1.1021482944488525
86,86,0.9,0.5,1.2999999999999998,0.7999999999999999,1,0.3394181403308614,0.19737592698231604,0.14204221334854536,0.9260852887754212,24.392621835300936,0.005383933257324864,2002,0.9883331545564733,2099,1.6547491550445557
87,87,0.9,0.5,1.2999999999999998,0.7999999999999999,2,0.35376532399299476,0.22533566841798014,0.1284296555750146,0.9234548513731655,24.61706725018234,0.005483468157880449,1933,0.9883426454836455,2099,1.168503999710083
88,88,0.9,0.5,1.2999999999999998,0.8999999999999999,1,0.3748064016520392,0.08363448631905007,0.29117191533298914,0.9194097243706312,26.94438717061496,0.006569303436668657,2501,0.9868808530458654,2099,1.7749989032745361
89,89,0.9,0.5,1.2999999999999998,0.8999999999999999,2,0.338682899833979,0.16159380188157166,0.1770890979524073,0.9261796766037311,24.73863375370596,0.00553775992181986,2127,0.9880944719528694,2099,1.2050888538360596
90,90,0.9,0.5,1.4,0.5,1,1.62266500622665,1.613947696139477,0.008717310087173101,0.7730529746007007,36.09709129556009,0.01179036140217529,810,0.9818287568293039,2099,1.2359118461608887
91,91,0.9,0.5,1.4,0.5,2,1.8141711229946524,1.8061497326203209,0.008021390374331552,0.7590702723830958,36.837480912787726,0.012278987277629983,754,0.9814766616198443,2099,0.9439699649810791
92,92,0.9,0.5,1.4,0.6,1,0.7776845637583892,0.7609060402684564,0.016778523489932886,0.8578831704759742,30.44667469527666,0.008388077528638906,1212,0.9852041672789255,2099,1.3885130882263184
93,93,0.9,0.5,1.4,0.6,2,0.974766355140187,0.9616822429906542,0.013084112149532711,0.8337669506172287,32.29551052391029,0.009437718298134173,1084,0.9839425102692464,2099,1.0153069496154785
94,94,0.9,0.5,1.4,0.7,1,0.41736876215165264,0.36033700583279327,0.057031756318859365,0.9121910862479978,25.37715508089904,0.005827315996163382,1631,0.9882996967124231,2099,1.528515100479126
95,95,0.9,0.5,1.4,0.7,2,0.45515846257585973,0.41537424140256235,0.03978422117329737,0.9057531545111959,25.98076211353316,0.006107823443183669,1542,0.9877990704542527,2099,1.1045141220092773
96,96,0.9,0.5,1.4,0.7999999999999999,1,0.3394181403308614,0.19737592698231604,0.14204221334854536,0.9260852887754212,24.392621835300936,0.005383933257324864,2002,0.9883331545564733,2099,1.6706809997558594
97,97,0.9,0.5,1.4,0.7999999999999999,2,0.35376532399299476,0.22533566841798014,0.1284296555750146,0.9234548513731655,24.61706725018234,0.005483468157880449,1933,0.9883426454836455,2099,1.1659350395202637
98,98,0.9,0.5,1.4,0.8999999999999999,1,0.3748064016520392,0.08363448631905007,0.29117191533298914,0.9194097243706312,26.94438717061496,0.006569303436668657,2501,0.9868808530458654,2099,1.7855548858642578
99,99,0.9,0.5,1.4,0.8999999999999999,2,0.338682899833979,0.16159380188157166,0.1770890979524073,0.9261796766037311,24.73863375370596,0.00553775992181986,2127,0.9880944719528694,2099,1.200942039489746
100,100,0.9,0.6,0.5,0.5,1,1.62266500622665,1.613947696139477,0.008717310087173101,0.7730529746007007,36.09709129556009,0.01179036140217529,810,0.9818287568293039,2099,1.2488372325897217
101,101,0.9,0.6,0.5,0.5,2,1.8141711229946524,1.8061497326203209,0.008021390374331552,0.7590702723830958,36.837480912787726,0.012278987277629983,754,0.9814766616198443,2099,0.943220853805542
102,102,0.9,0.6,0.5,0.6,1,0.7776845637583892,0.7609060402684564,0.016778523489932886,0.8578831704759742,30.44667469527666,0.008388077528638906,1212,0.9852041672789255,2099,1.3959431648254395
103,103,0.9,0.6,0.5,0.6,2,0.974766355140187,0.9616822429906542,0.013084112149532711,0.8337669506172287,32.29551052391029,0.009437718298134173,1084,0.9839425102692464,2099,1.0137391090393066
104,104,0.9,0.6,0.5,0.7,1,0.41736876215165264,0.36033700583279327,0.057031756318859365,0.9121910862479978,25.37715508089904,0.005827315996163382,1631,0.9882996967124231,2099,1.535728931427002
105,105,0.9,0.6,0.5,0.7,2,0.45515846257585973,0.41537424140256235,0.03978422117329737,0.9057531545111959,25.98076211353316,0.006107823443183669,1542,0.9877990704542527,2099,1.0987818241119385
106,106,0.9,0.6,0.5,0.7999999999999999,1,0.3394181403308614,0.19737592698231604,0.14204221334854536,0.9260852887754212,24.392621835300936,0.005383933257324864,2002,0.9883331545564733,2099,1.6358110904693604
107,107,0.9,0.6,0.5,0.7999999999999999,2,0.35376532399299476,0.22533566841798014,0.1284296555750146,0.9234548513731655,24.61706725018234,0.005483468157880449,1933,0.9883426454836455,2099,1.1673369407653809
108,108,0.9,0.6,0.5,0.8999999999999999,1,0.3748064016520392,0.08363448631905007,0.29117191533298914,0.9194097243706312,26.94438717061496,0.006569303436668657,2501,0.9868808530458654,2099,1.783034086227417
109,109,0.9,0.6,0.5,0.8999999999999999,2,0.338682899833979,0.16159380188157166,0.1770890979524073,0.9261796766037311,24.73863375370596,0.00553775992181986,2127,0.9880944719528694,2099,1.196209192276001
110,110,0.9,0.6,0.6,0.5,1,1.62266500622665,1.613947696139477,0.008717310087173101,0.7730529746007007,36.09709129556009,0.01179036140217529,810,0.9818287568293039,2099,1.2396230697631836
111,111,0.9,0.6,0.6,0.5,2,1.8141711229946524,1.8061497326203209,0.008021390374331552,0.7590702723830958,36.837480912787726,0.012278987277629983,754,0.9814766616198443,2099,0.9423849582672119
112,112,0.9,0.6,0.6,0.6,1,0.7776845637583892,0.7609060402684564,0.016778523489932886,0.8578831704759742,30.44667469527666,0.008388077528638906,1212,0.9852041672789255,2099,1.3995170593261719
113,113,0.9,0.6,0.6,0.6,2,0.974766355140187,0.9616822429906542,0.013084112149532711,0.8337669506172287,32.29551052391029,0.009437718298134173,1084,0.9839425102692464,2099,1.0349769592285156
114,114,0.9,0.6,0.6,0.7,1,0.41736876215165264,0.36033700583279327,0.057031756318859365,0.9121910862479978,25.37715508089904,0.005827315996163382,1631,0.9882996967124231,2099,1.5293869972229004
115,115,0.9,0.6,0.6,0.7,2,0.45515846257585973,0.41537424140256235,0.03978422117329737,0.9057531545111959,25.98076211353316,0.006107823443183669,1542,0.9877990704542527,2099,1.0966777801513672
116,116,0.9,0.6,0.6,0.7999999999999999,1,0.3394181403308614,0.19737592698231604,0.14204221334854536,0.9260852887754212,24.392621835300936,0.005383933257324864,2002,0.9883331545564733,2099,1.6419520378112793
117,117,0.9,0.6,0.6,0.7999999999999999,2,0.35376532399299476,0.22533566841798014,0.1284296555750146,0.9234548513731655,24.61706725018234,0.005483468157880449,1933,0.9883426454836455,2099,1.1654000282287598
118,118,0.9,0.6,0.6,0.8999999999999999,1,0.3748064016520392,0.08363448631905007,0.29117191533298914,0.9194097243706312,26.94438717061496,0.006569303436668657,2501,0.9868808530458654,2099,1.777285099029541
119,119,0.9,0.6,0.6,0.8999999999999999,2,0.338682899833979,0.16159380188157166,0.1770890979524073,0.9261796766037311,24.73863375370596,0.00553775992181986,2127,0.9880944719528694,2099,1.2038440704345703
120,120,0.9,0.6,0.7,0.5,1,1.62266500622665,1.613947696139477,0.008717310087173101,0.7730529746007007,36.09709129556009,0.01179036140217529,810,0.9818287568293039,2099,1.2319819927215576
