,Instance,HFactor,BFactor,FFactor,EFactor,fperiod,ADI,ADI_ue,ADIoe,F1,RMSE,R2,norm,MSE,area_c2f,SSIM,area_farsite,time
31,31,0.9,0.5,0.7999999999999999,0.5,2,1.3279742765273312,1.3054662379421222,0.022508038585209004,0.7995444255571504,0.061131686419532726,-0.3024900058009834,20.322401432901575,0.003737083084496082,318,0.9928308365341709,717,0.7418801784515381
32,32,0.9,0.5,0.7999999999999999,0.6,1,0.747016706443914,0.711217183770883,0.03579952267303103,0.8633195155745139,0.05321860907777067,0.275958456690065,17.69180601295413,0.0028322203521725753,434,0.993722604901975,717,0.8786671161651611
33,33,0.9,0.5,0.7999999999999999,0.6,2,0.8814432989690721,0.8479381443298969,0.03350515463917526,0.8462707097040593,0.05562940359689642,0.14402626927364348,18.49324200890693,0.0030946305445463925,401,0.9935390825260935,717,0.7637088298797607
34,34,0.9,0.5,0.7999999999999999,0.7,1,0.4883268482490272,0.3949416342412451,0.0933852140077821,0.9013053598634289,0.047657165863404016,0.5510979685991735,15.84297951775486,0.002271205458132001,562,0.9943091399319094,717,0.96891188621521
35,35,0.9,0.5,0.7999999999999999,0.7,2,0.5009940357852882,0.4254473161033797,0.07554671968190854,0.8992676908283866,0.04775200608828111,0.5319044619135463,15.874507866387544,0.0022802540854552364,541,0.9943452241778771,717,0.800717830657959
36,36,0.9,0.5,0.7999999999999999,0.7999999999999999,1,0.3695652173913043,0.19899665551839466,0.1705685618729097,0.9215151862139557,0.044718526791867254,0.6822732204324714,14.866068747318506,0.0019997466384349496,700,0.9946168165110135,717,0.9756982326507568
37,37,0.9,0.5,0.7999999999999999,0.7999999999999999,2,0.3955094991364421,0.23834196891191708,0.15716753022452504,0.9169264236905272,0.045520716789400735,0.6561241804523866,15.132745950421556,0.00207213565702083,670,0.9945631344783232,717,0.8344221115112305
38,38,0.9,0.5,0.7999999999999999,0.8999999999999999,1,0.4486404833836858,0.08308157099697885,0.36555891238670696,0.9077130584391335,0.05184054701679772,0.6687505702034486,17.233687939614086,0.0026874423150008145,904,0.993749946511415,717,1.070887804031372
39,39,0.9,0.5,0.7999999999999999,0.8999999999999999,2,0.3912337662337662,0.16396103896103897,0.22727272727272727,0.9176453241538697,0.046698171108723846,0.6790211914986417,15.524174696260024,0.0021807191848996505,756,0.9944347735304707,717,0.8433198928833008
40,40,0.9,0.5,0.8999999999999999,0.5,1,1.2201834862385321,1.1926605504587156,0.027522935779816515,0.8096343893002604,0.06008662331976054,-0.1911214126232097,19.974984355438178,0.0036104023019707912,336,0.992958567629869,717,0.8278317451477051
41,41,0.9,0.5,0.8999999999999999,0.5,2,1.3279742765273312,1.3054662379421222,0.022508038585209004,0.7995444255571504,0.061131686419532726,-0.3024900058009834,20.322401432901575,0.003737083084496082,318,0.9928308365341709,717,0.7376401424407959
42,42,0.9,0.5,0.8999999999999999,0.6,1,0.747016706443914,0.711217183770883,0.03579952267303103,0.8633195155745139,0.05321860907777067,0.275958456690065,17.69180601295413,0.0028322203521725753,434,0.993722604901975,717,0.8798742294311523
43,43,0.9,0.5,0.8999999999999999,0.6,2,0.8814432989690721,0.8479381443298969,0.03350515463917526,0.8462707097040593,0.05562940359689642,0.14402626927364348,18.49324200890693,0.0030946305445463925,401,0.9935390825260935,717,0.7705738544464111
44,44,0.9,0.5,0.8999999999999999,0.7,1,0.4883268482490272,0.3949416342412451,0.0933852140077821,0.9013053598634289,0.047657165863404016,0.5510979685991735,15.84297951775486,0.002271205458132001,562,0.9943091399319094,717,0.9306070804595947
45,45,0.9,0.5,0.8999999999999999,0.7,2,0.5009940357852882,0.4254473161033797,0.07554671968190854,0.8992676908283866,0.04775200608828111,0.5319044619135463,15.874507866387544,0.0022802540854552364,541,0.9943452241778771,717,0.8029229640960693
46,46,0.9,0.5,0.8999999999999999,0.7999999999999999,1,0.3695652173913043,0.19899665551839466,0.1705685618729097,0.9215151862139557,0.044718526791867254,0.6822732204324714,14.866068747318506,0.0019997466384349496,700,0.9946168165110135,717,0.9751348495483398
47,47,0.9,0.5,0.8999999999999999,0.7999999999999999,2,0.3955094991364421,0.23834196891191708,0.15716753022452504,0.9169264236905272,0.045520716789400735,0.6561241804523866,15.132745950421556,0.00207213565702083,670,0.9945631344783232,717,0.8266282081604004
48,48,0.9,0.5,0.8999999999999999,0.8999999999999999,1,0.4486404833836858,0.08308157099697885,0.36555891238670696,0.9077130584391335,0.05184054701679772,0.6687505702034486,17.233687939614086,0.0026874423150008145,904,0.993749946511415,717,1.0529708862304688
49,49,0.9,0.5,0.8999999999999999,0.8999999999999999,2,0.3912337662337662,0.16396103896103897,0.22727272727272727,0.9176453241538697,0.046698171108723846,0.6790211914986417,15.524174696260024,0.0021807191848996505,756,0.9944347735304707,717,0.8748929500579834
50,50,0.9,0.5,0.9999999999999999,0.5,1,1.2201834862385321,1.1926605504587156,0.027522935779816515,0.8096343893002604,0.06008662331976054,-0.1911214126232097,19.974984355438178,0.0036104023019707912,336,0.992958567629869,717,0.8377330303192139
51,51,0.9,0.5,0.9999999999999999,0.5,2,1.3279742765273312,1.3054662379421222,0.022508038585209004,0.7995444255571504,0.061131686419532726,-0.3024900058009834,20.322401432901575,0.003737083084496082,318,0.9928308365341709,717,0.7406618595123291
52,52,0.9,0.5,0.9999999999999999,0.6,1,0.747016706443914,0.711217183770883,0.03579952267303103,0.8633195155745139,0.05321860907777067,0.275958456690065,17.69180601295413,0.0028322203521725753,434,0.993722604901975,717,0.8763759136199951
53,53,0.9,0.5,0.9999999999999999,0.6,2,0.8814432989690721,0.8479381443298969,0.03350515463917526,0.8462707097040593,0.05562940359689642,0.14402626927364348,18.49324200890693,0.0030946305445463925,401,0.9935390825260935,717,0.7608458995819092
54,54,0.9,0.5,0.9999999999999999,0.7,1,0.4883268482490272,0.3949416342412451,0.0933852140077821,0.9013053598634289,0.047657165863404016,0.5510979685991735,15.84297951775486,0.002271205458132001,562,0.9943091399319094,717,0.9399549961090088
55,55,0.9,0.5,0.9999999999999999,0.7,2,0.5009940357852882,0.4254473161033797,0.07554671968190854,0.8992676908283866,0.04775200608828111,0.5319044619135463,15.874507866387544,0.0022802540854552364,541,0.9943452241778771,717,0.7965381145477295
56,56,0.9,0.5,0.9999999999999999,0.7999999999999999,1,0.3695652173913043,0.19899665551839466,0.1705685618729097,0.9215151862139557,0.044718526791867254,0.6822732204324714,14.866068747318506,0.0019997466384349496,700,0.9946168165110135,717,0.9726059436798096
57,57,0.9,0.5,0.9999999999999999,0.7999999999999999,2,0.3955094991364421,0.23834196891191708,0.15716753022452504,0.9169264236905272,0.045520716789400735,0.6561241804523866,15.132745950421556,0.00207213565702083,670,0.9945631344783232,717,0.8253340721130371
58,58,0.9,0.5,0.9999999999999999,0.8999999999999999,1,0.4486404833836858,0.08308157099697885,0.36555891238670696,0.9077130584391335,0.05184054701679772,0.6687505702034486,17.233687939614086,0.0026874423150008145,904,0.993749946511415,717,1.0492019653320312
59,59,0.9,0.5,0.9999999999999999,0.8999999999999999,2,0.3912337662337662,0.16396103896103897,0.22727272727272727,0.9176453241538697,0.046698171108723846,0.6790211914986417,15.524174696260024,0.0021807191848996505,756,0.9944347735304707,717,0.840580940246582
60,60,0.9,0.5,1.0999999999999999,0.5,1,1.2201834862385321,1.1926605504587156,0.027522935779816515,0.8096343893002604,0.06008662331976054,-0.1911214126232097,19.974984355438178,0.0036104023019707912,336,0.992958567629869,717,0.8347246646881104
61,61,0.9,0.5,1.0999999999999999,0.5,2,1.3279742765273312,1.3054662379421222,0.022508038585209004,0.7995444255571504,0.061131686419532726,-0.3024900058009834,20.322401432901575,0.003737083084496082,318,0.9928308365341709,717,0.7475919723510742
62,62,0.9,0.5,1.0999999999999999,0.6,1,0.747016706443914,0.711217183770883,0.03579952267303103,0.8633195155745139,0.05321860907777067,0.275958456690065,17.69180601295413,0.0028322203521725753,434,0.993722604901975,717,0.8821439743041992
63,63,0.9,0.5,1.0999999999999999,0.6,2,0.8814432989690721,0.8479381443298969,0.03350515463917526,0.8462707097040593,0.05562940359689642,0.14402626927364348,18.49324200890693,0.0030946305445463925,401,0.9935390825260935,717,0.7700638771057129
64,64,0.9,0.5,1.0999999999999999,0.7,1,0.4883268482490272,0.3949416342412451,0.0933852140077821,0.9013053598634289,0.047657165863404016,0.5510979685991735,15.84297951775486,0.002271205458132001,562,0.9943091399319094,717,0.9586832523345947
65,65,0.9,0.5,1.0999999999999999,0.7,2,0.5009940357852882,0.4254473161033797,0.07554671968190854,0.8992676908283866,0.04775200608828111,0.5319044619135463,15.874507866387544,0.0022802540854552364,541,0.9943452241778771,717,0.8150789737701416
66,66,0.9,0.5,1.0999999999999999,0.7999999999999999,1,0.3695652173913043,0.19899665551839466,0.1705685618729097,0.9215151862139557,0.044718526791867254,0.6822732204324714,14.866068747318506,0.0019997466384349496,700,0.9946168165110135,717,0.9788129329681396
67,67,0.9,0.5,1.0999999999999999,0.7999999999999999,2,0.3955094991364421,0.23834196891191708,0.15716753022452504,0.9169264236905272,0.045520716789400735,0.6561241804523866,15.132745950421556,0.00207213565702083,670,0.9945631344783232,717,0.8206479549407959
68,68,0.9,0.5,1.0999999999999999,0.8999999999999999,1,0.4486404833836858,0.08308157099697885,0.36555891238670696,0.9077130584391335,0.05184054701679772,0.6687505702034486,17.233687939614086,0.0026874423150008145,904,0.993749946511415,717,1.041902780532837
69,69,0.9,0.5,1.0999999999999999,0.8999999999999999,2,0.3912337662337662,0.16396103896103897,0.22727272727272727,0.9176453241538697,0.046698171108723846,0.6790211914986417,15.524174696260024,0.0021807191848996505,756,0.9944347735304707,717,0.8402941226959229
70,70,0.9,0.5,1.1999999999999997,0.5,1,1.2201834862385321,1.1926605504587156,0.027522935779816515,0.8096343893002604,0.06008662331976054,-0.1911214126232097,19.974984355438178,0.0036104023019707912,336,0.992958567629869,717,0.8399438858032227
71,71,0.9,0.5,1.1999999999999997,0.5,2,1.3279742765273312,1.3054662379421222,0.022508038585209004,0.7995444255571504,0.061131686419532726,-0.3024900058009834,20.322401432901575,0.003737083084496082,318,0.9928308365341709,717,0.743445873260498
72,72,0.9,0.5,1.1999999999999997,0.6,1,0.747016706443914,0.711217183770883,0.03579952267303103,0.8633195155745139,0.05321860907777067,0.275958456690065,17.69180601295413,0.0028322203521725753,434,0.993722604901975,717,0.8868939876556396
73,73,0.9,0.5,1.1999999999999997,0.6,2,0.8814432989690721,0.8479381443298969,0.03350515463917526,0.8462707097040593,0.05562940359689642,0.14402626927364348,18.49324200890693,0.0030946305445463925,401,0.9935390825260935,717,0.770319938659668
74,74,0.9,0.5,1.1999999999999997,0.7,1,0.4883268482490272,0.3949416342412451,0.0933852140077821,0.9013053598634289,0.047657165863404016,0.5510979685991735,15.84297951775486,0.002271205458132001,562,0.9943091399319094,717,0.9349989891052246
75,75,0.9,0.5,1.1999999999999997,0.7,2,0.5009940357852882,0.4254473161033797,0.07554671968190854,0.8992676908283866,0.04775200608828111,0.5319044619135463,15.874507866387544,0.0022802540854552364,541,0.9943452241778771,717,0.8050951957702637
76,76,0.9,0.5,1.1999999999999997,0.7999999999999999,1,0.3695652173913043,0.19899665551839466,0.1705685618729097,0.9215151862139557,0.044718526791867254,0.6822732204324714,14.866068747318506,0.0019997466384349496,700,0.9946168165110135,717,0.978585958480835
77,77,0.9,0.5,1.1999999999999997,0.7999999999999999,2,0.3955094991364421,0.23834196891191708,0.15716753022452504,0.9169264236905272,0.045520716789400735,0.6561241804523866,15.132745950421556,0.00207213565702083,670,0.9945631344783232,717,0.833284854888916
78,78,0.9,0.5,1.1999999999999997,0.8999999999999999,1,0.4486404833836858,0.08308157099697885,0.36555891238670696,0.9077130584391335,0.05184054701679772,0.6687505702034486,17.233687939614086,0.0026874423150008145,904,0.993749946511415,717,1.0440969467163086
79,79,0.9,0.5,1.1999999999999997,0.8999999999999999,2,0.3912337662337662,0.16396103896103897,0.22727272727272727,0.9176453241538697,0.046698171108723846,0.6790211914986417,15.524174696260024,0.0021807191848996505,756,0.9944347735304707,717,0.8727619647979736
80,80,0.9,0.5,1.2999999999999998,0.5,1,1.2201834862385321,1.1926605504587156,0.027522935779816515,0.8096343893002604,0.06008662331976054,-0.1911214126232097,19.974984355438178,0.0036104023019707912,336,0.992958567629869,717,0.8439958095550537
81,81,0.9,0.5,1.2999999999999998,0.5,2,1.3279742765273312,1.3054662379421222,0.022508038585209004,0.7995444255571504,0.061131686419532726,-0.3024900058009834,20.322401432901575,0.003737083084496082,318,0.9928308365341709,717,0.7476861476898193
82,82,0.9,0.5,1.2999999999999998,0.6,1,0.747016706443914,0.711217183770883,0.03579952267303103,0.8633195155745139,0.05321860907777067,0.275958456690065,17.69180601295413,0.0028322203521725753,434,0.993722604901975,717,0.8763668537139893
83,83,0.9,0.5,1.2999999999999998,0.6,2,0.8814432989690721,0.8479381443298969,0.03350515463917526,0.8462707097040593,0.05562940359689642,0.14402626927364348,18.49324200890693,0.0030946305445463925,401,0.9935390825260935,717,0.7617220878601074
84,84,0.9,0.5,1.2999999999999998,0.7,1,0.4883268482490272,0.3949416342412451,0.0933852140077821,0.9013053598634289,0.047657165863404016,0.5510979685991735,15.84297951775486,0.002271205458132001,562,0.9943091399319094,717,0.933966875076294
85,85,0.9,0.5,1.2999999999999998,0.7,2,0.5009940357852882,0.4254473161033797,0.07554671968190854,0.8992676908283866,0.04775200608828111,0.5319044619135463,15.874507866387544,0.0022802540854552364,541,0.9943452241778771,717,0.7993216514587402
86,86,0.9,0.5,1.2999999999999998,0.7999999999999999,1,0.3695652173913043,0.19899665551839466,0.1705685618729097,0.9215151862139557,0.044718526791867254,0.6822732204324714,14.866068747318506,0.0019997466384349496,700,0.9946168165110135,717,0.9808759689331055
87,87,0.9,0.5,1.2999999999999998,0.7999999999999999,2,0.3955094991364421,0.23834196891191708,0.15716753022452504,0.9169264236905272,0.045520716789400735,0.6561241804523866,15.132745950421556,0.00207213565702083,670,0.9945631344783232,717,0.8398787975311279
88,88,0.9,0.5,1.2999999999999998,0.8999999999999999,1,0.4486404833836858,0.08308157099697885,0.36555891238670696,0.9077130584391335,0.05184054701679772,0.6687505702034486,17.233687939614086,0.0026874423150008145,904,0.993749946511415,717,1.0494787693023682
89,89,0.9,0.5,1.2999999999999998,0.8999999999999999,2,0.3912337662337662,0.16396103896103897,0.22727272727272727,0.9176453241538697,0.046698171108723846,0.6790211914986417,15.524174696260024,0.0021807191848996505,756,0.9944347735304707,717,0.8458869457244873
90,90,0.9,0.5,1.4,0.5,1,1.2201834862385321,1.1926605504587156,0.027522935779816515,0.8096343893002604,0.06008662331976054,-0.1911214126232097,19.974984355438178,0.0036104023019707912,336,0.992958567629869,717,0.8281936645507812
91,91,0.9,0.5,1.4,0.5,2,1.3279742765273312,1.3054662379421222,0.022508038585209004,0.7995444255571504,0.061131686419532726,-0.3024900058009834,20.322401432901575,0.003737083084496082,318,0.9928308365341709,717,0.7405941486358643
92,92,0.9,0.5,1.4,0.6,1,0.747016706443914,0.711217183770883,0.03579952267303103,0.8633195155745139,0.05321860907777067,0.275958456690065,17.69180601295413,0.0028322203521725753,434,0.993722604901975,717,0.8764829635620117
93,93,0.9,0.5,1.4,0.6,2,0.8814432989690721,0.8479381443298969,0.03350515463917526,0.8462707097040593,0.05562940359689642,0.14402626927364348,18.49324200890693,0.0030946305445463925,401,0.9935390825260935,717,0.7618410587310791
94,94,0.9,0.5,1.4,0.7,1,0.4883268482490272,0.3949416342412451,0.0933852140077821,0.9013053598634289,0.047657165863404016,0.5510979685991735,15.84297951775486,0.002271205458132001,562,0.9943091399319094,717,0.9611110687255859
95,95,0.9,0.5,1.4,0.7,2,0.5009940357852882,0.4254473161033797,0.07554671968190854,0.8992676908283866,0.04775200608828111,0.5319044619135463,15.874507866387544,0.0022802540854552364,541,0.9943452241778771,717,0.8177227973937988
96,96,0.9,0.5,1.4,0.7999999999999999,1,0.3695652173913043,0.19899665551839466,0.1705685618729097,0.9215151862139557,0.044718526791867254,0.6822732204324714,14.866068747318506,0.0019997466384349496,700,0.9946168165110135,717,0.9772889614105225
97,97,0.9,0.5,1.4,0.7999999999999999,2,0.3955094991364421,0.23834196891191708,0.15716753022452504,0.9169264236905272,0.045520716789400735,0.6561241804523866,15.132745950421556,0.00207213565702083,670,0.9945631344783232,717,0.8220269680023193
