number,value,datetime_start,datetime_complete,duration,params_BFactor,params_EFactor,params_FFactor,params_HFactor,params_fperiod,state
39,0.9084359617201868,2025-04-10 13:48:25.963660,2025-04-10 13:48:29.938293,0 days 00:00:03.974633,1.4380974868043443,0.8883881220495703,1.0632473849252402,1.112477678492934,2,COMPLETE
40,0.9454852277206224,2025-04-10 13:48:29.940863,2025-04-10 13:48:33.479572,0 days 00:00:03.538709,1.305420028435816,0.8548467231946985,1.199380791779553,1.0324914738251347,2,COMPLETE
41,0.9452590548170379,2025-04-10 13:48:33.481199,2025-04-10 13:48:37.263425,0 days 00:00:03.782226,1.3021880912542143,0.856182032824393,1.1993287826089367,1.034281144875889,2,COMPLETE
42,0.9454852277206224,2025-04-10 13:48:37.265135,2025-04-10 13:48:41.368072,0 days 00:00:04.102937,1.3012790278189428,0.8522641693375518,1.1674889498835401,1.0358977041181732,2,COMPLETE
43,0.9369743938225672,2025-04-10 13:48:41.369736,2025-04-10 13:48:44.782928,0 days 00:00:03.413192,1.331537086818728,0.8251211504133881,1.167574087849441,1.045725562825998,2,COMPLETE
44,0.9419591574161785,2025-04-10 13:48:44.784906,2025-04-10 13:48:48.469021,0 days 00:00:03.684115,1.3083838492079185,0.8423606291237049,1.1541694360797015,1.06057015860881,2,COMPLETE
45,0.9221679163911646,2025-04-10 13:48:48.470764,2025-04-10 13:48:52.242348,0 days 00:00:03.771584,1.3256190759215796,0.8998886149221317,1.1813636305459916,1.0153607943350067,2,COMPLETE
46,0.9159245179115881,2025-04-10 13:48:52.243857,2025-04-10 13:48:56.123862,0 days 00:00:03.880005,1.300059751658331,0.8546339326139983,1.1416584329503192,1.078404585281972,2,COMPLETE
47,0.9415514380732795,2025-04-10 13:48:56.125396,2025-04-10 13:48:59.370459,0 days 00:00:03.245063,1.3434893783391293,0.8714932223987147,1.1650214850318565,1.0074252946665108,2,COMPLETE
48,0.9159002783550307,2025-04-10 13:48:59.372024,2025-04-10 13:49:03.059209,0 days 00:00:03.687185,1.3153819621002742,0.88442103848086,1.1251505324669164,1.0425944207445585,2,COMPLETE
49,0.8737842084807212,2025-04-10 13:49:03.060870,2025-04-10 13:49:10.766901,0 days 00:00:07.706031,1.3984893059612258,0.8313328807404494,1.0699077130150674,1.197905069306191,1,COMPLETE
50,0.938776012635355,2025-04-10 13:49:10.768439,2025-04-10 13:49:14.433478,0 days 00:00:03.665039,1.3209875430296012,0.8578430706950062,1.1616010471130602,1.0190243524554872,2,COMPLETE
51,0.9460324323748404,2025-04-10 13:49:14.435445,2025-04-10 13:49:17.882753,0 days 00:00:03.447308,1.3011836416267155,0.8521590657961963,1.199176377234756,1.0371879919604647,2,COMPLETE
52,0.9379348790394093,2025-04-10 13:49:17.884245,2025-04-10 13:49:21.227813,0 days 00:00:03.343568,1.3099902228652929,0.8449124292773385,1.1868051750383641,1.0296858691393969,2,COMPLETE
53,0.9195766005667764,2025-04-10 13:49:21.229411,2025-04-10 13:49:25.369500,0 days 00:00:04.140089,1.335605535134839,0.868609842561394,1.173361474263457,1.053800317910739,2,COMPLETE
54,0.9456971955806115,2025-04-10 13:49:25.370991,2025-04-10 13:49:28.781107,0 days 00:00:03.410116,1.41747811603526,0.8508121558796524,1.1906133531469159,1.0362752276556912,2,COMPLETE
55,0.9396785564868508,2025-04-10 13:49:28.782939,2025-04-10 13:49:32.058629,0 days 00:00:03.275690,1.4151953373101234,0.8219948369433905,1.1937786796352603,1.066467282232081,2,COMPLETE
56,0.9427561581980041,2025-04-10 13:49:32.060207,2025-04-10 13:49:35.857150,0 days 00:00:03.796943,1.3609000827837505,0.8494744534857254,1.1771975810707604,1.0353049126770617,2,COMPLETE
57,0.9444253212036725,2025-04-10 13:49:35.859242,2025-04-10 13:49:39.702682,0 days 00:00:03.843440,1.3104040444447393,0.838108223021507,1.1837678180078293,1.0506089355917305,2,COMPLETE
58,0.9378868260267264,2025-04-10 13:49:39.704229,2025-04-10 13:49:43.148909,0 days 00:00:03.444680,1.4187955354728707,0.8362531300138932,1.1428218853851337,1.0397213975280042,2,COMPLETE
59,0.9277276147415512,2025-04-10 13:49:43.150498,2025-04-10 13:49:46.490647,0 days 00:00:03.340149,1.4553139194474345,0.7225409896732212,1.1918747298741972,1.0083230773919185,2,COMPLETE
60,0.9007091480796319,2025-04-10 13:49:46.493203,2025-04-10 13:49:50.639480,0 days 00:00:04.146277,1.3227109032691589,0.8893498291687311,1.021841168781058,1.1579630222590949,2,COMPLETE
61,0.9454601372732012,2025-04-10 13:49:50.641048,2025-04-10 13:49:53.984867,0 days 00:00:03.343819,1.4269136329120649,0.8696556883557339,1.195622107035981,1.019355541425414,2,COMPLETE
62,0.9335460187899443,2025-04-10 13:49:53.986374,2025-04-10 13:49:57.415963,0 days 00:00:03.429589,1.4016386749718832,0.8717123583990992,1.195128562885697,1.038260458630097,2,COMPLETE
63,0.9374284994255546,2025-04-10 13:49:57.417555,2025-04-10 13:50:00.642067,0 days 00:00:03.224512,1.4301243334605047,0.8503167337387029,1.181532276130594,1.0177637806009876,2,COMPLETE
64,0.9454852277206224,2025-04-10 13:50:00.643707,2025-04-10 13:50:03.925369,0 days 00:00:03.281662,1.3870901847219668,0.8647412513716916,1.1706300359734183,1.0204069104952436,2,COMPLETE
65,0.935090169786837,2025-04-10 13:50:03.927016,2025-04-10 13:50:07.123658,0 days 00:00:03.196642,1.3912703560801514,0.8432703236502135,1.1557889028403663,1.0001481520883304,2,COMPLETE
66,0.9360446145022194,2025-04-10 13:50:07.125201,2025-04-10 13:50:10.347832,0 days 00:00:03.222631,1.3505445997441263,0.8287695507487349,1.1717694310314557,1.0302226592149062,2,COMPLETE
67,0.9374284994255546,2025-04-10 13:50:10.349481,2025-04-10 13:50:13.574658,0 days 00:00:03.225177,1.3336823725566287,0.8552998857335751,1.145724862090786,1.0121931491083305,2,COMPLETE
68,0.9063247392409903,2025-04-10 13:50:13.576280,2025-04-10 13:50:19.665884,0 days 00:00:06.089604,1.3159950613368392,0.8174395942737666,1.1596618806244867,1.0768013032312556,1,COMPLETE
69,0.9159245179115881,2025-04-10 13:50:19.667466,2025-04-10 13:50:23.231058,0 days 00:00:03.563592,1.3061439855795274,0.8839455126928925,1.0484345644303925,1.0421820129392132,2,COMPLETE
70,0.9186720052122311,2025-04-10 13:50:23.232678,2025-04-10 13:50:26.805596,0 days 00:00:03.572918,1.4800101596389825,0.8642960280223688,1.1327383418475412,1.0607100665872307,2,COMPLETE
71,0.9373577514167384,2025-04-10 13:50:26.807117,2025-04-10 13:50:30.242227,0 days 00:00:03.435110,1.421266114469279,0.8768707090521283,1.1882106628624367,1.0278666495342499,2,COMPLETE
72,0.9451956727940212,2025-04-10 13:50:30.243825,2025-04-10 13:50:33.550148,0 days 00:00:03.306323,1.4491376326910703,0.868204826010982,1.195430617056513,1.0227163231331147,2,COMPLETE
73,0.9415514380732795,2025-04-10 13:50:33.551735,2025-04-10 13:50:36.821868,0 days 00:00:03.270133,1.4059100083837273,0.8586977844260294,1.178965774366052,1.0224955735116326,2,COMPLETE
74,0.9429601903050405,2025-04-10 13:50:36.823383,2025-04-10 13:50:40.176183,0 days 00:00:03.352800,1.377766627094365,0.8737871046548354,1.1681744191734267,1.0068307205791807,2,COMPLETE
75,0.9454852277206224,2025-04-10 13:50:40.177752,2025-04-10 13:50:43.466611,0 days 00:00:03.288859,1.4289178094856416,0.8670306652187945,1.1868467928213051,1.0179416199664777,2,COMPLETE
76,0.9370093476088532,2025-04-10 13:50:43.468267,2025-04-10 13:50:46.693200,0 days 00:00:03.224933,1.443351715791725,0.85193520049671,1.185513018518604,1.0132773107324662,2,COMPLETE
77,0.9419148465795246,2025-04-10 13:50:46.694738,2025-04-10 13:50:50.045943,0 days 00:00:03.351205,1.396686220656383,0.8643489734417599,1.1061426549336564,1.034239761556232,2,COMPLETE
78,0.9136303444121894,2025-04-10 13:50:50.047558,2025-04-10 13:50:53.669337,0 days 00:00:03.621779,1.4125983927057066,0.8417415615772339,1.1899892947638364,1.1095285148876273,2,COMPLETE
79,0.9454601372732012,2025-04-10 13:50:53.670941,2025-04-10 13:50:56.975799,0 days 00:00:03.304858,1.419278943437969,0.8474289092723445,1.171196512761902,1.0463954860430655,2,COMPLETE
80,0.9130954819261223,2025-04-10 13:50:56.977368,2025-04-10 13:51:00.587250,0 days 00:00:03.609882,1.3854036889423142,0.8918128160380892,1.1777177900141234,1.0524893724213813,2,COMPLETE
81,0.9454601372732012,2025-04-10 13:51:00.588872,2025-04-10 13:51:03.872146,0 days 00:00:03.283274,1.4299527063568778,0.8671429455272749,1.1975460977085322,1.0221189693848567,2,COMPLETE
82,0.9382048633984217,2025-04-10 13:51:03.873756,2025-04-10 13:51:07.088972,0 days 00:00:03.215216,1.4267179099758474,0.8570756481483902,1.192328294860064,1.0175562250406902,2,COMPLETE
83,0.9291911906369494,2025-04-10 13:51:07.090560,2025-04-10 13:51:10.570810,0 days 00:00:03.480250,1.4383145560109183,0.8783166070406387,1.1845883391539487,1.0343113036683695,2,COMPLETE
84,0.9311590300789906,2025-04-10 13:51:10.572388,2025-04-10 13:51:14.018839,0 days 00:00:03.446451,1.408493429396469,0.8828669993127507,1.1990710494254762,1.027236743926373,2,COMPLETE
85,0.9460324323748404,2025-04-10 13:51:14.020457,2025-04-10 13:51:17.291611,0 days 00:00:03.271154,1.3037228939180232,0.8745272510227236,1.1629212024505593,1.0105484714691852,2,COMPLETE
86,0.9039703242548651,2025-04-10 13:51:17.293132,2025-04-10 13:51:21.221025,0 days 00:00:03.927893,1.3038126470284543,0.8611402501214325,1.1643088952007132,1.1814021289160148,2,COMPLETE
87,0.933308750322571,2025-04-10 13:51:21.223472,2025-04-10 13:51:24.695678,0 days 00:00:03.472206,1.3003721707712754,0.7616206572505443,1.0902142522173293,1.0035775077277571,2,COMPLETE
88,0.9360219399608332,2025-04-10 13:51:24.698129,2025-04-10 13:51:28.413009,0 days 00:00:03.714880,1.311537593051003,0.8951213243900698,1.1489059172277831,1.0098245100799108,2,COMPLETE
89,0.94375620657969,2025-04-10 13:51:28.414711,2025-04-10 13:51:32.007454,0 days 00:00:03.592743,1.326145016695995,0.8528394820229451,1.1133581622805124,1.0423203224562894,2,COMPLETE
90,0.9392783565230451,2025-04-10 13:51:32.009488,2025-04-10 13:51:35.668727,0 days 00:00:03.659239,1.3183286702656245,0.8723627229389457,1.1743000910612487,1.0318673570387338,2,COMPLETE
91,0.9459599754639676,2025-04-10 13:51:35.671000,2025-04-10 13:51:39.368049,0 days 00:00:03.697049,1.416693835900396,0.8675982688773228,1.1579849090603476,1.0184342461725626,2,COMPLETE
92,0.9382048633984217,2025-04-10 13:51:39.369748,2025-04-10 13:51:42.599947,0 days 00:00:03.230199,1.4143886460205106,0.8599396302959025,1.1373047896608517,1.014419060485487,2,COMPLETE
93,0.9359265382100828,2025-04-10 13:51:42.601544,2025-04-10 13:51:45.784908,0 days 00:00:03.183364,1.313427852361887,0.8008831944338792,1.1576597960855177,1.037971905439151,2,COMPLETE
94,0.9450576121381953,2025-04-10 13:51:45.786487,2025-04-10 13:51:49.182578,0 days 00:00:03.396091,1.3071352838158465,0.8657967781136265,1.1693322962934223,1.025754829625379,2,COMPLETE
95,0.936050689520442,2025-04-10 13:51:49.184278,2025-04-10 13:51:52.375183,0 days 00:00:03.190905,1.455457304520638,0.7844490404918323,1.074264974266558,1.0190353554063432,2,COMPLETE
96,0.9443122620293254,2025-04-10 13:51:52.376799,2025-04-10 13:51:55.631884,0 days 00:00:03.255085,1.423061086826623,0.8749698499976769,1.1512745224551786,1.0060273271970182,2,COMPLETE
97,0.9351393429538605,2025-04-10 13:51:55.633393,2025-04-10 13:51:58.819440,0 days 00:00:03.186047,1.4163321153229036,0.8342840774865181,1.1645683900090027,1.0123850917802464,2,COMPLETE
98,0.9364159460286656,2025-04-10 13:51:58.821086,2025-04-10 13:52:02.258071,0 days 00:00:03.436985,1.3392588511768377,0.8803708227116317,1.1801262445723917,1.0254305822450183,2,COMPLETE
99,0.9374284994255546,2025-04-10 13:52:02.259626,2025-04-10 13:52:05.453813,0 days 00:00:03.194187,1.4326532632862354,0.8402409975026265,1.1608089854598955,1.030039957474034,2,COMPLETE
