,Instance,HFactor,BFactor,FFactor,EFactor,fperiod,ADI,ADI_ue,ADIoe,F1,norm,MSE,area_c2f,SSIM,area_farsite,time
0,0,0.9,0.5,0.5,0.5,1,1.4553644553644554,1.452088452088452,0.003276003276003276,0.7853069951826672,42.15447781671598,0.01607941075338871,1225,0.9758702594501195,2994,1.558967113494873
1,1,0.9,0.5,0.5,0.5,2,1.652212389380531,1.6495575221238938,0.002654867256637168,0.7695028323993639,43.2087954009366,0.016893787212479867,1133,0.9750546297919629,2994,1.0970118045806885
2,2,0.9,0.5,0.5,0.6,1,0.7687353629976581,0.752927400468384,0.015807962529274005,0.8581405738378152,36.235341863986875,0.011880847675407641,1735,0.9803477058520356,2994,1.7350990772247314
3,3,0.9,0.5,0.5,0.6,2,0.9067850348763475,0.8985415345592898,0.008243500317057704,0.8407192927355742,37.815340802378074,0.012939537072226143,1590,0.979564098696331,2994,1.215000867843628
4,4,0.9,0.5,0.5,0.7,1,0.4604651162790698,0.3925581395348837,0.06790697674418604,0.9041327714227898,31.464265445104548,0.008958141050002715,2296,0.9829557916913222,2994,1.9186742305755615
5,5,0.9,0.5,0.5,0.7,2,0.4978165938864629,0.45269286754002913,0.04512372634643377,0.8979733301717738,32.03123475609393,0.009283891633639177,2154,0.9828104674401609,2994,1.3080320358276367
6,6,0.9,0.5,0.5,0.7999999999999999,1,0.3076317859952793,0.1778127458693942,0.12981904012588513,0.9315274628757355,27.964262908219126,0.007076026566769821,2872,0.985423749288272,2994,2.0949759483337402
7,7,0.9,0.5,0.5,0.7999999999999999,2,0.3156626506024096,0.20240963855421687,0.11325301204819277,0.9300161492336647,28.035691537752374,0.007112221076062761,2772,0.9853313511046075,2994,1.4138691425323486
8,8,0.9,0.5,0.5,0.8999999999999999,1,0.36324324324324325,0.07891891891891892,0.2843243243243243,0.92079732198836,31.74901573277509,0.009121016341820946,3564,0.9830150183132979,2994,2.3056681156158447
9,9,0.9,0.5,0.5,0.8999999999999999,2,0.2978967495219885,0.14493307839388145,0.15296367112810708,0.9333690946658252,27.910571473905726,0.0070488806848001155,3015,0.9854372047885402,2994,1.4337749481201172
10,10,0.9,0.5,0.6,0.5,1,1.4553644553644554,1.452088452088452,0.003276003276003276,0.7853069951826672,42.15447781671598,0.01607941075338871,1225,0.9758702594501195,2994,1.553420066833496
11,11,0.9,0.5,0.6,0.5,2,1.652212389380531,1.6495575221238938,0.002654867256637168,0.7695028323993639,43.2087954009366,0.016893787212479867,1133,0.9750546297919629,2994,1.0983049869537354
12,12,0.9,0.5,0.6,0.6,1,0.7687353629976581,0.752927400468384,0.015807962529274005,0.8581405738378152,36.235341863986875,0.011880847675407641,1735,0.9803477058520356,2994,1.7202248573303223
13,13,0.9,0.5,0.6,0.6,2,0.9067850348763475,0.8985415345592898,0.008243500317057704,0.8407192927355742,37.815340802378074,0.012939537072226143,1590,0.979564098696331,2994,1.1851840019226074
14,14,0.9,0.5,0.6,0.7,1,0.4604651162790698,0.3925581395348837,0.06790697674418604,0.9041327714227898,31.464265445104548,0.008958141050002715,2296,0.9829557916913222,2994,1.9292750358581543
15,15,0.9,0.5,0.6,0.7,2,0.4978165938864629,0.45269286754002913,0.04512372634643377,0.8979733301717738,32.03123475609393,0.009283891633639177,2154,0.9828104674401609,2994,1.315195083618164
16,16,0.9,0.5,0.6,0.7999999999999999,1,0.3076317859952793,0.1778127458693942,0.12981904012588513,0.9315274628757355,27.964262908219126,0.007076026566769821,2872,0.985423749288272,2994,2.0987908840179443
17,17,0.9,0.5,0.6,0.7999999999999999,2,0.3156626506024096,0.20240963855421687,0.11325301204819277,0.9300161492336647,28.035691537752374,0.007112221076062761,2772,0.9853313511046075,2994,1.410559892654419
18,18,0.9,0.5,0.6,0.8999999999999999,1,0.36324324324324325,0.07891891891891892,0.2843243243243243,0.92079732198836,31.74901573277509,0.009121016341820946,3564,0.9830150183132979,2994,2.2780120372772217
19,19,0.9,0.5,0.6,0.8999999999999999,2,0.2978967495219885,0.14493307839388145,0.15296367112810708,0.9333690946658252,27.910571473905726,0.0070488806848001155,3015,0.9854372047885402,2994,1.4535400867462158
20,20,0.9,0.5,0.7,0.5,1,1.4553644553644554,1.452088452088452,0.003276003276003276,0.7853069951826672,42.15447781671598,0.01607941075338871,1225,0.9758702594501195,2994,1.5310969352722168
21,21,0.9,0.5,0.7,0.5,2,1.652212389380531,1.6495575221238938,0.002654867256637168,0.7695028323993639,43.2087954009366,0.016893787212479867,1133,0.9750546297919629,2994,1.0773670673370361
22,22,0.9,0.5,0.7,0.6,1,0.7687353629976581,0.752927400468384,0.015807962529274005,0.8581405738378152,36.235341863986875,0.011880847675407641,1735,0.9803477058520356,2994,1.742905855178833
23,23,0.9,0.5,0.7,0.6,2,0.9067850348763475,0.8985415345592898,0.008243500317057704,0.8407192927355742,37.815340802378074,0.012939537072226143,1590,0.979564098696331,2994,1.1855449676513672
24,24,0.9,0.5,0.7,0.7,1,0.4604651162790698,0.3925581395348837,0.06790697674418604,0.9041327714227898,31.464265445104548,0.008958141050002715,2296,0.9829557916913222,2994,1.9301371574401855
25,25,0.9,0.5,0.7,0.7,2,0.4978165938864629,0.45269286754002913,0.04512372634643377,0.8979733301717738,32.03123475609393,0.009283891633639177,2154,0.9828104674401609,2994,1.3222322463989258
26,26,0.9,0.5,0.7,0.7999999999999999,1,0.3076317859952793,0.1778127458693942,0.12981904012588513,0.9315274628757355,27.964262908219126,0.007076026566769821,2872,0.985423749288272,2994,2.1353650093078613
27,27,0.9,0.5,0.7,0.7999999999999999,2,0.3156626506024096,0.20240963855421687,0.11325301204819277,0.9300161492336647,28.035691537752374,0.007112221076062761,2772,0.9853313511046075,2994,1.4143810272216797
28,28,0.9,0.5,0.7,0.8999999999999999,1,0.36324324324324325,0.07891891891891892,0.2843243243243243,0.92079732198836,31.74901573277509,0.009121016341820946,3564,0.9830150183132979,2994,2.2866017818450928
29,29,0.9,0.5,0.7,0.8999999999999999,2,0.2978967495219885,0.14493307839388145,0.15296367112810708,0.9333690946658252,27.910571473905726,0.0070488806848001155,3015,0.9854372047885402,2994,1.4548640251159668
30,30,0.9,0.5,0.7999999999999999,0.5,1,1.4553644553644554,1.452088452088452,0.003276003276003276,0.7853069951826672,42.15447781671598,0.01607941075338871,1225,0.9758702594501195,2994,1.5412888526916504
31,31,0.9,0.5,0.7999999999999999,0.5,2,1.652212389380531,1.6495575221238938,0.002654867256637168,0.7695028323993639,43.2087954009366,0.016893787212479867,1133,0.9750546297919629,2994,1.087996006011963
32,32,0.9,0.5,0.7999999999999999,0.6,1,0.7687353629976581,0.752927400468384,0.015807962529274005,0.8581405738378152,36.235341863986875,0.011880847675407641,1735,0.9803477058520356,2994,1.72324800491333
33,33,0.9,0.5,0.7999999999999999,0.6,2,0.9067850348763475,0.8985415345592898,0.008243500317057704,0.8407192927355742,37.815340802378074,0.012939537072226143,1590,0.979564098696331,2994,1.1934089660644531
34,34,0.9,0.5,0.7999999999999999,0.7,1,0.4604651162790698,0.3925581395348837,0.06790697674418604,0.9041327714227898,31.464265445104548,0.008958141050002715,2296,0.9829557916913222,2994,1.936290979385376
35,35,0.9,0.5,0.7999999999999999,0.7,2,0.4978165938864629,0.45269286754002913,0.04512372634643377,0.8979733301717738,32.03123475609393,0.009283891633639177,2154,0.9828104674401609,2994,1.3052468299865723
36,36,0.9,0.5,0.7999999999999999,0.7999999999999999,1,0.3076317859952793,0.1778127458693942,0.12981904012588513,0.9315274628757355,27.964262908219126,0.007076026566769821,2872,0.985423749288272,2994,2.099249839782715
37,37,0.9,0.5,0.7999999999999999,0.7999999999999999,2,0.3156626506024096,0.20240963855421687,0.11325301204819277,0.9300161492336647,28.035691537752374,0.007112221076062761,2772,0.9853313511046075,2994,1.4160161018371582
