,Instance,HFactor,BFactor,FFactor,EFactor,fperiod,ADI,ADI_ue,ADIoe,F1,RMSE,R2,norm,MSE,area_c2f,SSIM,area_farsite,time
0,0,0.9,0.5,0.5,0.5,1,1.3227848101265822,1.2784810126582278,0.04430379746835443,0.8004784644977296,0.04348750522341019,-0.2685606575501369,14.45683229480096,0.0018911631105561287,165,0.9960953612438228,360,0.737076997756958
1,1,0.9,0.5,0.5,0.5,2,1.5172413793103448,1.4827586206896552,0.034482758620689655,0.7838148999974925,0.04461723894540892,-0.46866007031278345,14.832396974191326,0.0019906980111117144,150,0.996085377760054,360,0.7010219097137451
2,2,0.9,0.5,0.5,0.6,1,0.7255813953488373,0.6744186046511628,0.05116279069767442,0.8665403633834883,0.037571077472234815,0.30832003481793113,12.489995996796797,0.0014115858624246702,226,0.9965245612771574,360,0.7452311515808105
3,3,0.9,0.5,0.5,0.6,2,0.9270833333333334,0.875,0.052083333333333336,0.8412333203112023,0.04013297476559446,0.11719827614061762,13.341664064126334,0.0016106556635358416,202,0.9963543253331009,360,0.6941623687744141
4,4,0.9,0.5,0.5,0.7,1,0.3920863309352518,0.2949640287769784,0.09712230215827339,0.9177977935859011,0.03140541956784883,0.6416339208856374,10.44030650891055,0.0009863003782326222,305,0.9972458189500886,360,0.7600789070129395
5,5,0.9,0.5,0.5,0.7,2,0.4065934065934066,0.31868131868131866,0.08791208791208792,0.9152732661353211,0.03169223300556608,0.6252555220953921,10.535653752852738,0.0010043976328790922,297,0.9971939599408834,360,0.7197868824005127
6,6,0.9,0.5,0.5,0.7999999999999999,1,0.29449838187702265,0.1650485436893204,0.12944983818770225,0.9356185870531325,0.02869538440959436,0.7384289806498903,9.539392014169456,0.000823425086414391,349,0.9974665658695856,360,0.776170015335083
7,7,0.9,0.5,0.5,0.7999999999999999,2,0.33,0.2,0.13,0.9289598853310608,0.02993015377508561,0.7070660313138188,9.9498743710662,0.0008958141050002715,339,0.9973506553697339,360,0.7185769081115723
8,8,0.9,0.5,0.5,0.8999999999999999,1,0.3617021276595745,0.09422492401215805,0.2674772036474164,0.9231532770903761,0.032814427489520105,0.7135474323067501,10.908712114635714,0.0010767866514649728,417,0.9967774427939312,360,0.8093597888946533
9,9,0.9,0.5,0.5,0.8999999999999999,2,0.3069620253164557,0.13924050632911392,0.16772151898734178,0.9332503522102406,0.029626286475928795,0.7362467139583557,9.848857801796104,0.0008777168503538013,369,0.9973212377113394,360,0.7282559871673584
10,10,0.9,0.5,0.6,0.5,1,1.3227848101265822,1.2784810126582278,0.04430379746835443,0.8004784644977296,0.04348750522341019,-0.2685606575501369,14.45683229480096,0.0018911631105561287,165,0.9960953612438228,360,0.7282092571258545
11,11,0.9,0.5,0.6,0.5,2,1.5172413793103448,1.4827586206896552,0.034482758620689655,0.7838148999974925,0.04461723894540892,-0.46866007031278345,14.832396974191326,0.0019906980111117144,150,0.996085377760054,360,0.6874897480010986
12,12,0.9,0.5,0.6,0.6,1,0.7255813953488373,0.6744186046511628,0.05116279069767442,0.8665403633834883,0.037571077472234815,0.30832003481793113,12.489995996796797,0.0014115858624246702,226,0.9965245612771574,360,0.7409319877624512
13,13,0.9,0.5,0.6,0.6,2,0.9270833333333334,0.875,0.052083333333333336,0.8412333203112023,0.04013297476559446,0.11719827614061762,13.341664064126334,0.0016106556635358416,202,0.9963543253331009,360,0.7166688442230225
14,14,0.9,0.5,0.6,0.7,1,0.3920863309352518,0.2949640287769784,0.09712230215827339,0.9177977935859011,0.03140541956784883,0.6416339208856374,10.44030650891055,0.0009863003782326222,305,0.9972458189500886,360,0.7771379947662354
15,15,0.9,0.5,0.6,0.7,2,0.4065934065934066,0.31868131868131866,0.08791208791208792,0.9152732661353211,0.03169223300556608,0.6252555220953921,10.535653752852738,0.0010043976328790922,297,0.9971939599408834,360,0.7140817642211914
16,16,0.9,0.5,0.6,0.7999999999999999,1,0.29449838187702265,0.1650485436893204,0.12944983818770225,0.9356185870531325,0.02869538440959436,0.7384289806498903,9.539392014169456,0.000823425086414391,349,0.9974665658695856,360,0.7777268886566162
17,17,0.9,0.5,0.6,0.7999999999999999,2,0.33,0.2,0.13,0.9289598853310608,0.02993015377508561,0.7070660313138188,9.9498743710662,0.0008958141050002715,339,0.9973506553697339,360,0.7187697887420654
18,18,0.9,0.5,0.6,0.8999999999999999,1,0.3617021276595745,0.09422492401215805,0.2674772036474164,0.9231532770903761,0.032814427489520105,0.7135474323067501,10.908712114635714,0.0010767866514649728,417,0.9967774427939312,360,0.8077850341796875
19,19,0.9,0.5,0.6,0.8999999999999999,2,0.3069620253164557,0.13924050632911392,0.16772151898734178,0.9332503522102406,0.029626286475928795,0.7362467139583557,9.848857801796104,0.0008777168503538013,369,0.9973212377113394,360,0.7291491031646729
20,20,0.9,0.5,0.7,0.5,1,1.3227848101265822,1.2784810126582278,0.04430379746835443,0.8004784644977296,0.04348750522341019,-0.2685606575501369,14.45683229480096,0.0018911631105561287,165,0.9960953612438228,360,0.7216987609863281
21,21,0.9,0.5,0.7,0.5,2,1.5172413793103448,1.4827586206896552,0.034482758620689655,0.7838148999974925,0.04461723894540892,-0.46866007031278345,14.832396974191326,0.0019906980111117144,150,0.996085377760054,360,0.6924097537994385
22,22,0.9,0.5,0.7,0.6,1,0.7255813953488373,0.6744186046511628,0.05116279069767442,0.8665403633834883,0.037571077472234815,0.30832003481793113,12.489995996796797,0.0014115858624246702,226,0.9965245612771574,360,0.7398297786712646
23,23,0.9,0.5,0.7,0.6,2,0.9270833333333334,0.875,0.052083333333333336,0.8412333203112023,0.04013297476559446,0.11719827614061762,13.341664064126334,0.0016106556635358416,202,0.9963543253331009,360,0.6967349052429199
24,24,0.9,0.5,0.7,0.7,1,0.3920863309352518,0.2949640287769784,0.09712230215827339,0.9177977935859011,0.03140541956784883,0.6416339208856374,10.44030650891055,0.0009863003782326222,305,0.9972458189500886,360,0.7670989036560059
25,25,0.9,0.5,0.7,0.7,2,0.4065934065934066,0.31868131868131866,0.08791208791208792,0.9152732661353211,0.03169223300556608,0.6252555220953921,10.535653752852738,0.0010043976328790922,297,0.9971939599408834,360,0.7254981994628906
26,26,0.9,0.5,0.7,0.7999999999999999,1,0.29449838187702265,0.1650485436893204,0.12944983818770225,0.9356185870531325,0.02869538440959436,0.7384289806498903,9.539392014169456,0.000823425086414391,349,0.9974665658695856,360,0.7878541946411133
27,27,0.9,0.5,0.7,0.7999999999999999,2,0.33,0.2,0.13,0.9289598853310608,0.02993015377508561,0.7070660313138188,9.9498743710662,0.0008958141050002715,339,0.9973506553697339,360,0.7183108329772949
28,28,0.9,0.5,0.7,0.8999999999999999,1,0.3617021276595745,0.09422492401215805,0.2674772036474164,0.9231532770903761,0.032814427489520105,0.7135474323067501,10.908712114635714,0.0010767866514649728,417,0.9967774427939312,360,0.8108038902282715
29,29,0.9,0.5,0.7,0.8999999999999999,2,0.3069620253164557,0.13924050632911392,0.16772151898734178,0.9332503522102406,0.029626286475928795,0.7362467139583557,9.848857801796104,0.0008777168503538013,369,0.9973212377113394,360,0.7332601547241211
30,30,0.9,0.5,0.7999999999999999,0.5,1,1.3227848101265822,1.2784810126582278,0.04430379746835443,0.8004784644977296,0.04348750522341019,-0.2685606575501369,14.45683229480096,0.0018911631105561287,165,0.9960953612438228,360,0.7402799129486084
31,31,0.9,0.5,0.7999999999999999,0.5,2,1.5172413793103448,1.4827586206896552,0.034482758620689655,0.7838148999974925,0.04461723894540892,-0.46866007031278345,14.832396974191326,0.0019906980111117144,150,0.996085377760054,360,0.7136991024017334
32,32,0.9,0.5,0.7999999999999999,0.6,1,0.7255813953488373,0.6744186046511628,0.05116279069767442,0.8665403633834883,0.037571077472234815,0.30832003481793113,12.489995996796797,0.0014115858624246702,226,0.9965245612771574,360,0.7485780715942383
33,33,0.9,0.5,0.7999999999999999,0.6,2,0.9270833333333334,0.875,0.052083333333333336,0.8412333203112023,0.04013297476559446,0.11719827614061762,13.341664064126334,0.0016106556635358416,202,0.9963543253331009,360,0.698714017868042
34,34,0.9,0.5,0.7999999999999999,0.7,1,0.3920863309352518,0.2949640287769784,0.09712230215827339,0.9177977935859011,0.03140541956784883,0.6416339208856374,10.44030650891055,0.0009863003782326222,305,0.9972458189500886,360,0.7641239166259766
35,35,0.9,0.5,0.7999999999999999,0.7,2,0.4065934065934066,0.31868131868131866,0.08791208791208792,0.9152732661353211,0.03169223300556608,0.6252555220953921,10.535653752852738,0.0010043976328790922,297,0.9971939599408834,360,0.7160389423370361
36,36,0.9,0.5,0.7999999999999999,0.7999999999999999,1,0.29449838187702265,0.1650485436893204,0.12944983818770225,0.9356185870531325,0.02869538440959436,0.7384289806498903,9.539392014169456,0.000823425086414391,349,0.9974665658695856,360,0.7829229831695557
37,37,0.9,0.5,0.7999999999999999,0.7999999999999999,2,0.33,0.2,0.13,0.9289598853310608,0.02993015377508561,0.7070660313138188,9.9498743710662,0.0008958141050002715,339,0.9973506553697339,360,0.7305431365966797
38,38,0.9,0.5,0.7999999999999999,0.8999999999999999,1,0.3617021276595745,0.09422492401215805,0.2674772036474164,0.9231532770903761,0.032814427489520105,0.7135474323067501,10.908712114635714,0.0010767866514649728,417,0.9967774427939312,360,0.8144550323486328
39,39,0.9,0.5,0.7999999999999999,0.8999999999999999,2,0.3069620253164557,0.13924050632911392,0.16772151898734178,0.9332503522102406,0.029626286475928795,0.7362467139583557,9.848857801796104,0.0008777168503538013,369,0.9973212377113394,360,0.7281479835510254
40,40,0.9,0.5,0.8999999999999999,0.5,1,1.3227848101265822,1.2784810126582278,0.04430379746835443,0.8004784644977296,0.04348750522341019,-0.2685606575501369,14.45683229480096,0.0018911631105561287,165,0.9960953612438228,360,0.7253687381744385
41,41,0.9,0.5,0.8999999999999999,0.5,2,1.5172413793103448,1.4827586206896552,0.034482758620689655,0.7838148999974925,0.04461723894540892,-0.46866007031278345,14.832396974191326,0.0019906980111117144,150,0.996085377760054,360,0.6898407936096191
42,42,0.9,0.5,0.8999999999999999,0.6,1,0.7255813953488373,0.6744186046511628,0.05116279069767442,0.8665403633834883,0.037571077472234815,0.30832003481793113,12.489995996796797,0.0014115858624246702,226,0.9965245612771574,360,0.7435119152069092
43,43,0.9,0.5,0.8999999999999999,0.6,2,0.9270833333333334,0.875,0.052083333333333336,0.8412333203112023,0.04013297476559446,0.11719827614061762,13.341664064126334,0.0016106556635358416,202,0.9963543253331009,360,0.7026388645172119
44,44,0.9,0.5,0.8999999999999999,0.7,1,0.3920863309352518,0.2949640287769784,0.09712230215827339,0.9177977935859011,0.03140541956784883,0.6416339208856374,10.44030650891055,0.0009863003782326222,305,0.9972458189500886,360,0.7676331996917725
45,45,0.9,0.5,0.8999999999999999,0.7,2,0.4065934065934066,0.31868131868131866,0.08791208791208792,0.9152732661353211,0.03169223300556608,0.6252555220953921,10.535653752852738,0.0010043976328790922,297,0.9971939599408834,360,0.7119770050048828
46,46,0.9,0.5,0.8999999999999999,0.7999999999999999,1,0.29449838187702265,0.1650485436893204,0.12944983818770225,0.9356185870531325,0.02869538440959436,0.7384289806498903,9.539392014169456,0.000823425086414391,349,0.9974665658695856,360,0.7861592769622803
47,47,0.9,0.5,0.8999999999999999,0.7999999999999999,2,0.33,0.2,0.13,0.9289598853310608,0.02993015377508561,0.7070660313138188,9.9498743710662,0.0008958141050002715,339,0.9973506553697339,360,0.7208609580993652
48,48,0.9,0.5,0.8999999999999999,0.8999999999999999,1,0.3617021276595745,0.09422492401215805,0.2674772036474164,0.9231532770903761,0.032814427489520105,0.7135474323067501,10.908712114635714,0.0010767866514649728,417,0.9967774427939312,360,0.8286550045013428
49,49,0.9,0.5,0.8999999999999999,0.8999999999999999,2,0.3069620253164557,0.13924050632911392,0.16772151898734178,0.9332503522102406,0.029626286475928795,0.7362467139583557,9.848857801796104,0.0008777168503538013,369,0.9973212377113394,360,0.7448928356170654
50,50,0.9,0.5,0.9999999999999999,0.5,1,1.3227848101265822,1.2784810126582278,0.04430379746835443,0.8004784644977296,0.04348750522341019,-0.2685606575501369,14.45683229480096,0.0018911631105561287,165,0.9960953612438228,360,0.7193219661712646
51,51,0.9,0.5,0.9999999999999999,0.5,2,1.5172413793103448,1.4827586206896552,0.034482758620689655,0.7838148999974925,0.04461723894540892,-0.46866007031278345,14.832396974191326,0.0019906980111117144,150,0.996085377760054,360,0.6979269981384277
52,52,0.9,0.5,0.9999999999999999,0.6,1,0.7255813953488373,0.6744186046511628,0.05116279069767442,0.8665403633834883,0.037571077472234815,0.30832003481793113,12.489995996796797,0.0014115858624246702,226,0.9965245612771574,360,0.7490508556365967
53,53,0.9,0.5,0.9999999999999999,0.6,2,0.9270833333333334,0.875,0.052083333333333336,0.8412333203112023,0.04013297476559446,0.11719827614061762,13.341664064126334,0.0016106556635358416,202,0.9963543253331009,360,0.7019100189208984
54,54,0.9,0.5,0.9999999999999999,0.7,1,0.3920863309352518,0.2949640287769784,0.09712230215827339,0.9177977935859011,0.03140541956784883,0.6416339208856374,10.44030650891055,0.0009863003782326222,305,0.9972458189500886,360,0.7626128196716309
55,55,0.9,0.5,0.9999999999999999,0.7,2,0.4065934065934066,0.31868131868131866,0.08791208791208792,0.9152732661353211,0.03169223300556608,0.6252555220953921,10.535653752852738,0.0010043976328790922,297,0.9971939599408834,360,0.7141768932342529
56,56,0.9,0.5,0.9999999999999999,0.7999999999999999,1,0.29449838187702265,0.1650485436893204,0.12944983818770225,0.9356185870531325,0.02869538440959436,0.7384289806498903,9.539392014169456,0.000823425086414391,349,0.9974665658695856,360,0.7839081287384033
57,57,0.9,0.5,0.9999999999999999,0.7999999999999999,2,0.33,0.2,0.13,0.9289598853310608,0.02993015377508561,0.7070660313138188,9.9498743710662,0.0008958141050002715,339,0.9973506553697339,360,0.7192649841308594
58,58,0.9,0.5,0.9999999999999999,0.8999999999999999,1,0.3617021276595745,0.09422492401215805,0.2674772036474164,0.9231532770903761,0.032814427489520105,0.7135474323067501,10.908712114635714,0.0010767866514649728,417,0.9967774427939312,360,0.8116822242736816
59,59,0.9,0.5,0.9999999999999999,0.8999999999999999,2,0.3069620253164557,0.13924050632911392,0.16772151898734178,0.9332503522102406,0.029626286475928795,0.7362467139583557,9.848857801796104,0.0008777168503538013,369,0.9973212377113394,360,0.7330098152160645
60,60,0.9,0.5,1.0999999999999999,0.5,1,1.3227848101265822,1.2784810126582278,0.04430379746835443,0.8004784644977296,0.04348750522341019,-0.2685606575501369,14.45683229480096,0.0018911631105561287,165,0.9960953612438228,360,0.8492460250854492
61,61,0.9,0.5,1.0999999999999999,0.5,2,1.5172413793103448,1.4827586206896552,0.034482758620689655,0.7838148999974925,0.04461723894540892,-0.46866007031278345,14.832396974191326,0.0019906980111117144,150,0.996085377760054,360,0.6910178661346436
62,62,0.9,0.5,1.0999999999999999,0.6,1,0.7255813953488373,0.6744186046511628,0.05116279069767442,0.8665403633834883,0.037571077472234815,0.30832003481793113,12.489995996796797,0.0014115858624246702,226,0.9965245612771574,360,0.757328987121582
63,63,0.9,0.5,1.0999999999999999,0.6,2,0.9270833333333334,0.875,0.052083333333333336,0.8412333203112023,0.04013297476559446,0.11719827614061762,13.341664064126334,0.0016106556635358416,202,0.9963543253331009,360,0.6925809383392334
64,64,0.9,0.5,1.0999999999999999,0.7,1,0.3920863309352518,0.2949640287769784,0.09712230215827339,0.9177977935859011,0.03140541956784883,0.6416339208856374,10.44030650891055,0.0009863003782326222,305,0.9972458189500886,360,0.7708897590637207
65,65,0.9,0.5,1.0999999999999999,0.7,2,0.4065934065934066,0.31868131868131866,0.08791208791208792,0.9152732661353211,0.03169223300556608,0.6252555220953921,10.535653752852738,0.0010043976328790922,297,0.9971939599408834,360,0.719749927520752
66,66,0.9,0.5,1.0999999999999999,0.7999999999999999,1,0.29449838187702265,0.1650485436893204,0.12944983818770225,0.9356185870531325,0.02869538440959436,0.7384289806498903,9.539392014169456,0.000823425086414391,349,0.9974665658695856,360,0.8172910213470459
67,67,0.9,0.5,1.0999999999999999,0.7999999999999999,2,0.33,0.2,0.13,0.9289598853310608,0.02993015377508561,0.7070660313138188,9.9498743710662,0.0008958141050002715,339,0.9973506553697339,360,0.7248518466949463
68,68,0.9,0.5,1.0999999999999999,0.8999999999999999,1,0.3617021276595745,0.09422492401215805,0.2674772036474164,0.9231532770903761,0.032814427489520105,0.7135474323067501,10.908712114635714,0.0010767866514649728,417,0.9967774427939312,360,0.8151102066040039
69,69,0.9,0.5,1.0999999999999999,0.8999999999999999,2,0.3069620253164557,0.13924050632911392,0.16772151898734178,0.9332503522102406,0.029626286475928795,0.7362467139583557,9.848857801796104,0.0008777168503538013,369,0.9973212377113394,360,0.7262332439422607
