number,value,datetime_start,datetime_complete,duration,params_BFactor,params_EFactor,params_FFactor,params_HFactor,params_fperiod,state
0,0.8988601173426015,2025-04-10 13:09:00.950649,2025-04-10 13:09:09.476160,0 days 00:00:08.525511,1.3182184847193965,0.8684258095455378,1.1658434613993174,1.0208045144473057,1,COMPLETE
1,0.8678264700060516,2025-04-10 13:09:09.486432,2025-04-10 13:09:17.099771,0 days 00:00:07.613339,1.4466954378030867,0.8343581503108587,1.014255471626952,1.181023938023027,1,COMPLETE
2,0.8737207716134066,2025-04-10 13:09:17.103033,2025-04-10 13:09:23.227216,0 days 00:00:06.124183,1.4324132874668278,0.8220758573072033,1.0788767264537509,1.1474192055543389,1,COMPLETE
3,0.879147081370673,2025-04-10 13:09:23.238127,2025-04-10 13:09:28.472252,0 days 00:00:05.234125,1.3547570993295148,0.8043151834854984,1.139884601200744,1.1363074332936223,1,COMPLETE
4,0.9324737620099826,2025-04-10 13:09:28.475977,2025-04-10 13:09:31.015821,0 days 00:00:02.539844,1.3752249332059943,0.7135379951387051,1.0522879811550487,1.1521972479439087,2,COMPLETE
5,0.902098091420826,2025-04-10 13:09:31.018614,2025-04-10 13:09:36.427962,0 days 00:00:05.409348,1.3999445641457664,0.8516766718436726,1.085577577953587,1.0144257663416905,1,COMPLETE
6,0.8673292461162457,2025-04-10 13:09:36.431685,2025-04-10 13:09:41.524531,0 days 00:00:05.092846,1.4884107231456214,0.864572487878292,1.1535042473830655,1.14831314612208,1,COMPLETE
7,0.9299861962281518,2025-04-10 13:09:41.526774,2025-04-10 13:09:43.866359,0 days 00:00:02.339585,1.4904440333264768,0.7075643482504083,1.1407618502293748,1.0245516092524023,2,COMPLETE
8,0.9361384561013859,2025-04-10 13:09:43.870199,2025-04-10 13:09:46.453488,0 days 00:00:02.583289,1.365887400008443,0.7660167628016495,1.1408845384190227,1.0080147376381678,2,COMPLETE
9,0.8755539245096569,2025-04-10 13:09:46.456082,2025-04-10 13:09:51.636359,0 days 00:00:05.180277,1.3489351932640363,0.878334423493605,1.1860310934147433,1.0553868867804745,1,COMPLETE
10,0.9327718221870629,2025-04-10 13:09:51.639540,2025-04-10 13:09:54.471669,0 days 00:00:02.832129,1.3021716772516452,0.7569302193818445,1.112392759840972,1.0825185784505007,2,COMPLETE
11,0.9326972711927934,2025-04-10 13:09:54.473664,2025-04-10 13:09:57.188756,0 days 00:00:02.715092,1.3020367278198703,0.7558376715793746,1.1131944962346993,1.085641259222355,2,COMPLETE
