,Instance,HFactor,BFactor,FFactor,EFactor,fperiod,ADI,ADI_ue,ADIoe,F1,RMSE,R2,norm,MSE,area_c2f,SSIM,area_farsite,time
0,0,0.9,0.5,0.5,0.5,1,1.5021479713603818,1.4968973747016707,0.005250596658711217,0.7781756126681403,0.16874842276661656,-0.5233312172375715,56.098128311023,0.02847603018622075,2106,0.960359007627451,5231,3.574572801589966
1,1,0.9,0.5,0.5,0.5,2,1.6756894790602657,1.6716036772216547,0.0040858018386108275,0.7643858553246683,0.17230364548532992,-0.69909706301296,57.28001396647874,0.02968854624753425,1966,0.9594093327975017,5231,2.3377530574798584
2,2,0.9,0.5,0.5,0.6,1,0.7891179452517743,0.767826968570463,0.021290976681311254,0.8530492730322139,0.14535661250783838,0.20561034533024047,48.321837713398274,0.021128544799753877,3022,0.9674904272176161,5231,4.246813058853149
3,3,0.9,0.5,0.5,0.6,2,0.9351749539594844,0.9267034990791897,0.00847145488029466,0.8347367504404148,0.15157329835328462,0.04912266835068735,50.38849074937649,0.02297446477369383,2738,0.9658391365543765,5231,2.594244956970215
4,4,0.9,0.5,0.5,0.7,1,0.456619793048554,0.3879013000795967,0.06871849296895728,0.9030000079494314,0.12479057505792474,0.5565790653375962,41.48493702538308,0.015572687623287547,4028,0.9726086640913562,5231,4.76209282875061
5,5,0.9,0.5,0.5,0.7,2,0.5065550906555091,0.4591352859135286,0.04741980474198047,0.8946717578195735,0.12818856118622626,0.49936788696977885,42.61455150532503,0.016432307218994878,3755,0.9717819556170149,5231,2.9192001819610596
6,6,0.9,0.5,0.5,0.7999999999999999,1,0.35274050488969755,0.1896747782579031,0.16306572663179442,0.9213553638948775,0.11846696154767196,0.6819995302547832,39.382737335030434,0.014034420978337587,5114,0.9747121245193313,5231,5.161064147949219
7,7,0.9,0.5,0.5,0.7999999999999999,2,0.343569614407758,0.20780420226275687,0.13576541214500115,0.9231714010907341,0.11603601792966603,0.6834079154609232,38.57460304397182,0.013464357456973776,4919,0.9752197589118868,5231,3.230302095413208
8,8,0.9,0.5,0.5,0.8999999999999999,1,0.4014613778705637,0.09206680584551148,0.3093945720250522,0.9118241584244355,0.1319109940171062,0.6749517758960802,43.8520238985614,0.01740051034258103,6272,0.9701399208453391,5231,5.688733100891113
9,9,0.9,0.5,0.5,0.8999999999999999,2,0.3164251207729469,0.14866051822573562,0.16776460254721123,0.9282765428224466,0.11418875589471027,0.7153352317529994,37.960505792204614,0.01303907197278173,5318,0.9759399825733991,5231,3.320702075958252
10,10,0.9,0.5,0.6,0.5,1,1.5021479713603818,1.4968973747016707,0.005250596658711217,0.7781756126681403,0.16874842276661656,-0.5233312172375715,56.098128311023,0.02847603018622075,2106,0.960359007627451,5231,3.660088062286377
11,11,0.9,0.5,0.6,0.5,2,1.6756894790602657,1.6716036772216547,0.0040858018386108275,0.7643858553246683,0.17230364548532992,-0.69909706301296,57.28001396647874,0.02968854624753425,1966,0.9594093327975017,5231,2.3105239868164062
12,12,0.9,0.5,0.6,0.6,1,0.7891179452517743,0.767826968570463,0.021290976681311254,0.8530492730322139,0.14535661250783838,0.20561034533024047,48.321837713398274,0.021128544799753877,3022,0.9674904272176161,5231,4.233731985092163
13,13,0.9,0.5,0.6,0.6,2,0.9351749539594844,0.9267034990791897,0.00847145488029466,0.8347367504404148,0.15157329835328462,0.04912266835068735,50.38849074937649,0.02297446477369383,2738,0.9658391365543765,5231,2.6236789226531982
14,14,0.9,0.5,0.6,0.7,1,0.456619793048554,0.3879013000795967,0.06871849296895728,0.9030000079494314,0.12479057505792474,0.5565790653375962,41.48493702538308,0.015572687623287547,4028,0.9726086640913562,5231,4.906725168228149
15,15,0.9,0.5,0.6,0.7,2,0.5065550906555091,0.4591352859135286,0.04741980474198047,0.8946717578195735,0.12818856118622626,0.49936788696977885,42.61455150532503,0.016432307218994878,3755,0.9717819556170149,5231,2.927788019180298
