5020,5021,42,2.35078,0
5021,5022,85,2.35078,0
5022,5023,128,2.35078,0
5023,5024,171,2.35078,0
5024,5025,214,2.35078,0
5025,5026,257,2.35078,0
5020,5121,290,0.487382,315
5020,4921,290,0.487382,45
